rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
1815,13,text,0,1817,0.0-0.0,s650,,,,,,,,,,,,,,,
40630,66,poldrack-text,1,43450,0.0-1.0,s650,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,40630.0,500.0,fmri_response_test,,,,,,,,,,,
15659,89,poldrack-text,2,59611,0.0-2.0,s650,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,15659.0,500.0,fmri_response_test,,,,,,,,,,,
2170,71,poldrack-text,3,62284,0.0-3.0,s650,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,2170.0,500.0,fmri_response_test,,,,,,,,,,,
1920,82,poldrack-text,4,64706,0.0-4.0,s650,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1920.0,500.0,fmri_response_test,,,,,,,,,,,
732,77,poldrack-text,5,65940,0.0-5.0,s650,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,732.0,500.0,fmri_response_test,,,,,,,,,,,
41146,32,poldrack-single-stim,6,107588,0.0-6.0,s650,,41146.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,41146.0,,,,,,,,
28201,32,poldrack-text,7,135789,0.0-7.0,s650,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,28201.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1151,84,poldrack-text,8,136941,0.0-8.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1151.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,137620,0.0-9.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,10,138301,0.0-10.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,11,138980,0.0-11.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,12,139661,0.0-12.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,13,140340,0.0-13.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,14,141020,0.0-14.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,15,141700,0.0-15.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,16,142381,0.0-16.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,17,143060,0.0-17.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,18,143740,0.0-18.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,19,144420,0.0-19.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,20,145100,0.0-20.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,21,145780,0.0-21.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,22,146461,0.0-22.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
677,84,poldrack-text,23,147139,0.0-23.0,s650,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,677.0,0.0,fmri_trigger_wait,,,,,,,,,,,
-1,-1,poldrack-single-stim,24,148142,0.0-24.0,s650,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,,
9010,89,poldrack-single-stim,25,159458,0.0-25.0-0.0,s650,,11312.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,"66,89,71,82,77",reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",2.0,4.0,
