rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
4204,13,text,0,4207,0.0-0.0,s589,,,,,,,,,,,,,,
4559,66,poldrack-text,1,9771,0.0-1.0,s589,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,4559.0,500.0,fmri_response_test,,,,,,,,,,
1323,89,poldrack-text,2,11594,0.0-2.0,s589,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1323.0,500.0,fmri_response_test,,,,,,,,,,
639,71,poldrack-text,3,12734,0.0-3.0,s589,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,639.0,500.0,fmri_response_test,,,,,,,,,,
849,82,poldrack-text,4,14086,0.0-4.0,s589,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,849.0,500.0,fmri_response_test,,,,,,,,,,
538,77,poldrack-text,5,15125,0.0-5.0,s589,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,538.0,500.0,fmri_response_test,,,,,,,,,,
9079,32,poldrack-single-stim,6,24707,0.0-6.0,s589,,9079.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,9079.0,,,,,,,
19827,32,poldrack-text,7,44535,0.0-7.0,s589,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,19827.0,0.0,fmri_scanner_wait,,,,,,,,,,
1476,84,poldrack-text,8,46011,0.0-8.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1476.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,9,46691,0.0-9.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,47371,0.0-10.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,48051,0.0-11.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,48730,0.0-12.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,49410,0.0-13.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,50090,0.0-14.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,15,50770,0.0-15.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,51450,0.0-16.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,52130,0.0-17.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,18,52810,0.0-18.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,19,53490,0.0-19.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,20,54170,0.0-20.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
681,84,poldrack-text,21,54851,0.0-21.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,55530,0.0-22.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,23,56211,0.0-23.0,s589,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,57216,0.0-24.0,s589,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
2933,77,poldrack-single-stim,25,66356,0.0-25.0-0.0,s589,,9136.0,0.0,,"<div class = centerbox><p class=item-text>I refuse things that are bad for me.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,forward,I refuse things that are bad for me.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",5.0,5.0,
3866,89,poldrack-single-stim,26,75970,0.0-25.0-1.0,s589,,9612.0,0.0,,"<div class = centerbox><p class=item-text>I have a hard time breaking bad habits.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,I have a hard time breaking bad habits.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
2681,66,poldrack-single-stim,27,85586,0.0-25.0-2.0,s589,,9612.0,0.0,,"<div class = centerbox><p class=item-text>I have trouble concentrating.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,I have trouble concentrating.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",1.0,5.0,
2759,89,poldrack-single-stim,28,95880,0.0-25.0-3.0,s589,,10292.0,0.0,,"<div class = centerbox><p class=item-text>I say inappropriate things.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,I say inappropriate things.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
2890,82,poldrack-single-stim,29,105971,0.0-25.0-4.0,s589,,10088.0,0.0,,"<div class = centerbox><p class=item-text>I could do anything I want in the future.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very Untrue</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very True</span></div></div>","66,89,71,82,77",8500.0,future_time,forward,I could do anything I want in the future.,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>",4.0,4.0,
8638,66,poldrack-single-stim,30,115043,0.0-25.0-5.0,s589,,9068.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82",8500.0,upps,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",1.0,1.0,
4900,66,poldrack-single-stim,31,125203,0.0-25.0-6.0,s589,,10156.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",1.0,5.0,
1663,77,poldrack-single-stim,32,135090,0.0-25.0-7.0,s589,,9884.0,0.0,,"<div class = centerbox><p class=item-text>I am a hard worker.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,forward,I am a hard worker.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",5.0,5.0,
6534,71,poldrack-single-stim,33,144772,0.0-25.0-8.0,s589,,9680.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",3.0,3.0,
4250,89,poldrack-single-stim,34,154319,0.0-25.0-9.0,s589,,9544.0,0.0,,"<div class = centerbox><p class=item-text>I often act without thinking through all the alternatives.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,I often act without thinking through all the alternatives.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
3213,89,poldrack-single-stim,35,165636,0.0-25.0-10.0,s589,,11312.0,0.0,,"<div class = centerbox><p class=item-text>I often set a goal but later choose to pursue a different one.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,I often set a goal but later choose to pursue a different one.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",2.0,4.0,
