"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"9487","13","text","0","9489","0.0-0.0","s557","","","","","","","","","","","","","",""
"1207","89","poldrack-text","1","11698","0.0-1.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1207","500","fmri_response_test","","","","","","","","","",""
"474","71","poldrack-text","2","12674","0.0-2.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","474","500","fmri_response_test","","","","","","","","","",""
"31202","32","poldrack-single-stim","3","44379","0.0-3.0","s557","","31202","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","31202","","","","","","",""
"2793","89","poldrack-single-stim","4","47675","0.0-4.0","s557","","2793","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","2793","practice","","","","","",""
"26974","32","poldrack-text","5","75651","0.0-5.0","s557","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26974","0","fmri_scanner_wait","","","","","","","","","",""
"3765","84","poldrack-text","6","79416","0.0-6.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","3765","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","7","80096","0.0-7.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","8","80776","0.0-8.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","9","81456","0.0-9.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","10","82136","0.0-10.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","11","82816","0.0-11.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","12","83496","0.0-12.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","13","84176","0.0-13.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","14","84857","0.0-14.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","85536","0.0-15.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","16","86217","0.0-16.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","17","86896","0.0-17.0","s557","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
