"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2384","13","text","0","2386","0.0-0.0","s557","","","","","","","","","","","","","","","",""
"41547","89","poldrack-text","1","44936","0.0-1.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","41547","500","fmri_response_test","","","","","","","","","","","",""
"1523","71","poldrack-text","2","46961","0.0-2.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1523","500","fmri_response_test","","","","","","","","","","","",""
"875","82","poldrack-text","3","48337","0.0-3.0","s557","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","875","500","fmri_response_test","","","","","","","","","","","",""
"10481","32","poldrack-single-stim","4","59321","0.0-4.0","s557","","10481","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","10481","","","","","","","","",""
"1304","82","poldrack-categorize","5","61827","0.0-5.0-0.0-0.0","s557","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","62081","0.0-5.0-1.0","s557","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"776","89","poldrack-categorize","7","64084","0.0-5.0-2.0-0.0","s557","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","2","practice",""
"-1","-1","poldrack-single-stim","8","64337","0.0-5.0-3.0","s557","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"748","71","poldrack-categorize","9","66341","0.0-5.0-4.0-0.0","s557","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","3","practice",""
