rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
25455,13,text,0,25459,0.0-0.0,s491,,,,,,,,,,,,,,
1074,66,poldrack-text,1,27538,0.0-1.0,s491,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,1074.0,500.0,fmri_response_test,,,,,,,,,,
529,89,poldrack-text,2,28569,0.0-2.0,s491,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,529.0,500.0,fmri_response_test,,,,,,,,,,
397,71,poldrack-text,3,29469,0.0-3.0,s491,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,397.0,500.0,fmri_response_test,,,,,,,,,,
411,82,poldrack-text,4,30383,0.0-4.0,s491,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,411.0,500.0,fmri_response_test,,,,,,,,,,
398,77,poldrack-text,5,31282,0.0-5.0,s491,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,398.0,500.0,fmri_response_test,,,,,,,,,,
5333,32,poldrack-single-stim,6,37121,0.0-6.0,s491,,5333.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,5333.0,,,,,,,
82066,32,poldrack-text,7,119187,0.0-7.0,s491,<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>,82066.0,0.0,fmri_scanner_wait,,,,,,,,,,
2251,84,poldrack-text,8,121438,0.0-8.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,2251.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,122117,0.0-9.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,122799,0.0-10.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,123479,0.0-11.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
677,84,poldrack-text,12,124157,0.0-12.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,677.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,13,124838,0.0-13.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,125518,0.0-14.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,15,126197,0.0-15.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,16,126878,0.0-16.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,127558,0.0-17.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,18,128237,0.0-18.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
681,84,poldrack-text,19,128918,0.0-19.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,
677,84,poldrack-text,20,129597,0.0-20.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,677.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,130278,0.0-21.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,22,130957,0.0-22.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
682,84,poldrack-text,23,131639,0.0-23.0,s491,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,682.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,132643,0.0-24.0,s491,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
5699,89,poldrack-single-stim,25,141850,0.0-25.0-0.0,s491,,9204.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
7473,71,poldrack-single-stim,26,151057,0.0-25.0-1.0,s491,,9204.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82",8500.0,upps,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",3.0,3.0,
4751,71,poldrack-single-stim,27,160330,0.0-25.0-2.0,s491,,9272.0,0.0,,"<div class = centerbox><p class=item-text>I am good at resisting temptation.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,forward,I am good at resisting temptation.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",3.0,3.0,
5981,89,poldrack-single-stim,28,169536,0.0-25.0-3.0,s491,,9204.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",2.0,4.0,
6131,82,poldrack-single-stim,29,178945,0.0-25.0-4.0,s491,,9408.0,0.0,,"<div class = centerbox><p class=item-text>There are only limited possibilities in my future.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very Untrue</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very True</span></div></div>","66,89,71,82,77",8500.0,future_time,reverse,There are only limited possibilities in my future.,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>",4.0,4.0,
5174,71,poldrack-single-stim,30,188084,0.0-25.0-5.0,s491,,9136.0,0.0,,"<div class = centerbox><p class=item-text>I refuse things that are bad for me.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,forward,I refuse things that are bad for me.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",3.0,3.0,
6913,66,poldrack-single-stim,31,197358,0.0-25.0-6.0,s491,,9272.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",1.0,5.0,
4620,71,poldrack-single-stim,32,206701,0.0-25.0-7.0,s491,,9340.0,0.0,,"<div class = centerbox><p class=item-text>I could do anything I want in the future.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very Untrue</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very True</span></div></div>","66,89,71,82,77",8500.0,future_time,forward,I could do anything I want in the future.,"<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>",3.0,3.0,
