"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2278","13","text","0","2279","0.0-0.0","s645","","","","","","","","","","","","","","","",""
"1460","89","poldrack-text","1","4743","0.0-1.0","s645","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1460","500","fmri_response_test","","","","","","","","","","","",""
"766","71","poldrack-text","2","6010","0.0-2.0","s645","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","766","500","fmri_response_test","","","","","","","","","","","",""
"1251","82","poldrack-text","3","7764","0.0-3.0","s645","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1251","500","fmri_response_test","","","","","","","","","","","",""
"16050","32","poldrack-single-stim","4","24318","0.0-4.0","s645","","16050","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","16050","","","","","","","","",""
"645","89","poldrack-categorize","5","26825","0.0-5.0-0.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","1","practice",""
"-1","-1","poldrack-single-stim","6","27079","0.0-5.0-1.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1389","82","poldrack-categorize","7","29083","0.0-5.0-2.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","29335","0.0-5.0-3.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"508","71","poldrack-categorize","9","31339","0.0-5.0-4.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","3","practice",""
"-1","-1","poldrack-single-stim","10","31592","0.0-5.0-5.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"457","71","poldrack-categorize","11","33596","0.0-5.0-6.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","4","practice",""
"-1","-1","poldrack-single-stim","12","33848","0.0-5.0-7.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"795","82","poldrack-categorize","13","35853","0.0-5.0-8.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","5","practice",""
"-1","-1","poldrack-single-stim","14","36105","0.0-5.0-9.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"457","89","poldrack-categorize","15","38108","0.0-5.0-10.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","38361","0.0-5.0-11.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"489","71","poldrack-categorize","17","40364","0.0-5.0-12.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","40616","0.0-5.0-13.0","s645","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"555","82","poldrack-categorize","19","42621","0.0-5.0-14.0-0.0","s645","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","8","practice",""
