"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1858","13","text","0","1859","0.0-0.0","s645","","","","","","","","","","","","","",""
"1248","89","poldrack-text","1","4111","0.0-1.0","s645","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1248","500","fmri_response_test","","","","","","","","","",""
"686","71","poldrack-text","2","5299","0.0-2.0","s645","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","686","500","fmri_response_test","","","","","","","","","",""
"21212","32","poldrack-single-stim","3","27015","0.0-3.0","s645","","21212","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","21212","","","","","","",""
"2301","89","poldrack-single-stim","4","29819","0.0-4.0","s645","","2301","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","2301","practice","","","","","",""
"23422","32","poldrack-text","5","54244","0.0-5.0","s645","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23422","0","fmri_scanner_wait","","","","","","","","","",""
"1304","84","poldrack-text","6","55548","0.0-6.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1304","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","7","56229","0.0-7.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","56909","0.0-8.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","9","57589","0.0-9.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"682","84","poldrack-text","10","58271","0.0-10.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","682","0","fmri_trigger_wait","","","","","","","","","",""
"677","84","poldrack-text","11","58949","0.0-11.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","677","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","12","59629","0.0-12.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","13","60309","0.0-13.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","14","60989","0.0-14.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","15","61669","0.0-15.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","16","62349","0.0-16.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","63029","0.0-17.0","s645","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
