"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2112","13","text","0","2114","0.0-0.0","s373","","","","","","","","","","","","","","","","","",""
"1200","89","poldrack-text","1","4321","0.0-1.0","s373","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1200","500","fmri_response_test","","","","","","","","","","","","","",""
"941","71","poldrack-text","2","5767","0.0-2.0","s373","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","941","500","fmri_response_test","","","","","","","","","","","","","",""
"2393","82","poldrack-text","3","8664","0.0-3.0","s373","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2393","500","fmri_response_test","","","","","","","","","","","","","",""
"38265","32","poldrack-single-stim","4","47434","0.0-4.0","s373","","38265","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","38265","","","","","","","","","","",""
"27414","32","poldrack-text","5","74848","0.0-5.0","s373","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","27414","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1247","84","poldrack-text","6","76095","0.0-6.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1247","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","76776","0.0-7.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","77455","0.0-8.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","78136","0.0-9.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","78816","0.0-10.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","79496","0.0-11.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","12","80176","0.0-12.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","80856","0.0-13.0","s373","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
