"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"1809","13","text","0","1811","0.0-0.0","s518","","","","","","","","","","","","","","","","","",""
"751","89","poldrack-text","1","3564","0.0-1.0","s518","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","751","500","fmri_response_test","","","","","","","","","","","","","",""
"343","71","poldrack-text","2","4408","0.0-2.0","s518","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","343","500","fmri_response_test","","","","","","","","","","","","","",""
"13423","","survey-text","3","18338","0.0-3.0","s518","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"13437","32","poldrack-single-stim","4","32799","0.0-4.0","s518","","13437","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","13437","","","","","","","","","",""
"1099","89","poldrack-categorize","5","35152","0.0-5.0-0.0-0.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","0","","","","",""
"440","89","poldrack-categorize","6","37757","0.0-5.0-0.0-1.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"375","71","poldrack-categorize","7","40360","0.0-5.0-0.0-2.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","2","","","","",""
"311","71","poldrack-categorize","8","42963","0.0-5.0-0.0-3.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","3","","","","",""
"561","89","poldrack-categorize","9","45566","0.0-5.0-0.0-4.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"458","89","poldrack-categorize","10","48169","0.0-5.0-0.0-5.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"606","71","poldrack-categorize","11","50774","0.0-5.0-0.0-6.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","6","","","","",""
"634","89","poldrack-categorize","12","53378","0.0-5.0-0.0-7.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","7","","","","",""
"551","71","poldrack-categorize","13","55982","0.0-5.0-0.0-8.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","8","","","","",""
"598","71","poldrack-categorize","14","58585","0.0-5.0-0.0-9.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","9","","","","",""
"443","89","poldrack-categorize","15","61189","0.0-5.0-0.0-10.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","10","","","","",""
"609","71","poldrack-categorize","16","63796","0.0-5.0-0.0-11.0","s518","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"22600","32","poldrack-text","17","86648","0.0-6.0","s518","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","22600","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1742","84","poldrack-text","18","88390","0.0-7.0","s518","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1742","0","fmri_trigger_wait","","","","","","","","","","","","","",""
