"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"5306","13","text","0","5308","0.0-0.0","s130","","","","","","","","","","","","","","","",""
"1731","89","poldrack-text","1","8041","0.0-1.0","s130","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1731","500","fmri_response_test","","","","","","","","","","","",""
"481","71","poldrack-text","2","9024","0.0-2.0","s130","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","481","500","fmri_response_test","","","","","","","","","","","",""
"492","82","poldrack-text","3","10017","0.0-3.0","s130","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","492","500","fmri_response_test","","","","","","","","","","","",""
"11152","32","poldrack-single-stim","4","21672","0.0-4.0","s130","","11152","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","11152","","","","","","","","",""
"789","71","poldrack-categorize","5","24178","0.0-5.0-0.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","24431","0.0-5.0-1.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1367","82","poldrack-categorize","7","26435","0.0-5.0-2.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","26688","0.0-5.0-3.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"970","71","poldrack-categorize","9","28692","0.0-5.0-4.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","3","practice",""
"-1","-1","poldrack-single-stim","10","28945","0.0-5.0-5.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"608","89","poldrack-categorize","11","30949","0.0-5.0-6.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","31201","0.0-5.0-7.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"811","82","poldrack-categorize","13","33205","0.0-5.0-8.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","5","practice",""
"-1","-1","poldrack-single-stim","14","33457","0.0-5.0-9.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"538","71","poldrack-categorize","15","35461","0.0-5.0-10.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","6","practice",""
"-1","-1","poldrack-single-stim","16","35713","0.0-5.0-11.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"475","89","poldrack-categorize","17","37717","0.0-5.0-12.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","7","practice",""
"-1","-1","poldrack-single-stim","18","37969","0.0-5.0-13.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"744","82","poldrack-categorize","19","39973","0.0-5.0-14.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","8","practice",""
"-1","-1","poldrack-single-stim","20","40225","0.0-5.0-15.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"589","89","poldrack-categorize","21","42229","0.0-5.0-16.0-0.0","s130","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","9","practice",""
"-1","-1","poldrack-single-stim","22","42481","0.0-5.0-17.0","s130","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"29309","32","poldrack-text","23","71792","0.0-6.0","s130","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","29309","0","fmri_scanner_wait","","","","","","","","","","","",""
"2869","84","poldrack-text","24","74661","0.0-7.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2869","0","fmri_trigger_wait","","","","","","","","","","","",""
"681","84","poldrack-text","25","75342","0.0-8.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","76022","0.0-9.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","76702","0.0-10.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","77381","0.0-11.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","29","78061","0.0-12.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","78740","0.0-13.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","31","79420","0.0-14.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","32","80100","0.0-15.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","33","80780","0.0-16.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","34","81460","0.0-17.0","s130","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
