"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2829","13","text","0","2832","0.0-0.0","s574","","","","","","","","","","","","","","","",""
"972","89","poldrack-text","1","4808","0.0-1.0","s574","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","972","500","fmri_response_test","","","","","","","","","","","",""
"461","71","poldrack-text","2","5774","0.0-2.0","s574","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","461","500","fmri_response_test","","","","","","","","","","","",""
"988","82","poldrack-text","3","7267","0.0-3.0","s574","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","988","500","fmri_response_test","","","","","","","","","","","",""
"21690","32","poldrack-single-stim","4","29464","0.0-4.0","s574","","21690","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","21690","","","","","","","","",""
"1100","71","poldrack-categorize","5","31978","0.0-5.0-0.0-0.0","s574","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","32232","0.0-5.0-1.0","s574","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"662","82","poldrack-categorize","7","34241","0.0-5.0-2.0-0.0","s574","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","2","practice",""
"-1","-1","poldrack-single-stim","8","34493","0.0-5.0-3.0","s574","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"565","71","poldrack-categorize","9","36499","0.0-5.0-4.0-0.0","s574","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","3","practice",""
"-1","-1","poldrack-single-stim","10","36755","0.0-5.0-5.0","s574","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"500","82","poldrack-categorize","11","38760","0.0-5.0-6.0-0.0","s574","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","39016","0.0-5.0-7.0","s574","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"440","71","poldrack-categorize","13","41026","0.0-5.0-8.0-0.0","s574","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","41278","0.0-5.0-9.0","s574","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
