"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"3743","13","text","0","3745","0.0-0.0","s574","","","","","","","","","","","","","","","","","",""
"1217","89","poldrack-text","1","5970","0.0-1.0","s574","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1217","500","fmri_response_test","","","","","","","","","","","","","",""
"451","71","poldrack-text","2","6925","0.0-2.0","s574","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","451","500","fmri_response_test","","","","","","","","","","","","","",""
"6065","","survey-text","3","13498","0.0-3.0","s574","","","","task_setup","{""Q0"":""0""}","","","","","","","","","","","","",""
"27199","32","poldrack-single-stim","4","41722","0.0-4.0","s574","","27199","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","27199","","","","","","","","","",""
"969","71","poldrack-categorize","5","44081","0.0-5.0-0.0-0.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","0","","","","",""
"562","71","poldrack-categorize","6","46694","0.0-5.0-0.0-1.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","1","","","","",""
"402","71","poldrack-categorize","7","49302","0.0-5.0-0.0-2.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","2","","","","",""
"443","89","poldrack-categorize","8","51910","0.0-5.0-0.0-3.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","3","","","","",""
"361","71","poldrack-categorize","9","54519","0.0-5.0-0.0-4.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","89","500","practice","4","","","","",""
"493","71","poldrack-categorize","10","57126","0.0-5.0-0.0-5.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","5","","","","",""
"747","89","poldrack-categorize","11","59737","0.0-5.0-0.0-6.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","6","","","","",""
"546","71","poldrack-categorize","12","62348","0.0-5.0-0.0-7.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","7","","","","",""
"651","89","poldrack-categorize","13","64956","0.0-5.0-0.0-8.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","8","","","","",""
"691","89","poldrack-categorize","14","67564","0.0-5.0-0.0-9.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","9","","","","",""
"618","89","poldrack-categorize","15","70172","0.0-5.0-0.0-10.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","10","","","","",""
"422","71","poldrack-categorize","16","72780","0.0-5.0-0.0-11.0","s574","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"21843","32","poldrack-text","17","94880","0.0-6.0","s574","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","21843","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1082","84","poldrack-text","18","95963","0.0-7.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1082","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","96643","0.0-8.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","97322","0.0-9.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","21","98003","0.0-10.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","22","98683","0.0-11.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","23","99363","0.0-12.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","100043","0.0-13.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","25","100723","0.0-14.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","26","101403","0.0-15.0","s574","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
