"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"2121","13","text","0","2124","0.0-0.0","s649","","","","","","","","","","","","","","","","","",""
"814","89","poldrack-text","1","3940","0.0-1.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","814","500","fmri_response_test","","","","","","","","","","","","","",""
"1585","71","poldrack-text","2","6028","0.0-2.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1585","500","fmri_response_test","","","","","","","","","","","","","",""
"7588","","survey-text","3","14123","0.0-3.0","s649","","","","task_setup","{""Q0"":""400""}","","","","","","","","","","","","",""
"26545","32","poldrack-single-stim","4","41693","0.0-4.0","s649","","26545","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","26545","","","","","","","","","",""
"858","71","poldrack-categorize","5","44049","0.0-5.0-0.0-0.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","0","","","","",""
"645","89","poldrack-categorize","6","46655","0.0-5.0-0.0-1.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"586","89","poldrack-categorize","7","49259","0.0-5.0-0.0-2.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","2","","","","",""
"513","89","poldrack-categorize","8","51864","0.0-5.0-0.0-3.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","3","","","","",""
"551","89","poldrack-categorize","9","54468","0.0-5.0-0.0-4.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"773","89","poldrack-categorize","10","57073","0.0-5.0-0.0-5.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","false","71","500","practice","5","","","","",""
"576","89","poldrack-categorize","11","59680","0.0-5.0-0.0-6.0","s649","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","false","71","500","practice","6","","","","",""
