"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2256","13","text","0","2259","0.0-0.0","s579","","","","","","","","","","","","","","","",""
"1179","89","poldrack-text","1","4444","0.0-1.0","s579","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1179","500","fmri_response_test","","","","","","","","","","","",""
"458","71","poldrack-text","2","5407","0.0-2.0","s579","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","458","500","fmri_response_test","","","","","","","","","","","",""
"509","82","poldrack-text","3","6422","0.0-3.0","s579","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","509","500","fmri_response_test","","","","","","","","","","","",""
"29177","32","poldrack-single-stim","4","36107","0.0-4.0","s579","","29177","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","29177","","","","","","","","",""
"844","71","poldrack-categorize","5","38624","0.0-5.0-0.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","false","89","500","incongruent","red","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","38882","0.0-5.0-1.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"924","89","poldrack-categorize","7","40888","0.0-5.0-2.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","2","practice",""
"-1","-1","poldrack-single-stim","8","41140","0.0-5.0-3.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"646","82","poldrack-categorize","9","43153","0.0-5.0-4.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","3","practice",""
"-1","-1","poldrack-single-stim","10","43410","0.0-5.0-5.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"516","71","poldrack-categorize","11","45416","0.0-5.0-6.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","45673","0.0-5.0-7.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"761","89","poldrack-categorize","13","47680","0.0-5.0-8.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","5","practice",""
"-1","-1","poldrack-single-stim","14","47935","0.0-5.0-9.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"648","82","poldrack-categorize","15","49944","0.0-5.0-10.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","6","practice",""
"-1","-1","poldrack-single-stim","16","50197","0.0-5.0-11.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"456","71","poldrack-categorize","17","52205","0.0-5.0-12.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","7","practice",""
"-1","-1","poldrack-single-stim","18","52458","0.0-5.0-13.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"586","82","poldrack-categorize","19","54469","0.0-5.0-14.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","8","practice",""
"-1","-1","poldrack-single-stim","20","54724","0.0-5.0-15.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"594","71","poldrack-categorize","21","56732","0.0-5.0-16.0-0.0","s579","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","9","practice",""
"-1","-1","poldrack-single-stim","22","56983","0.0-5.0-17.0","s579","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"23103","32","poldrack-text","23","80089","0.0-6.0","s579","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23103","0","fmri_scanner_wait","","","","","","","","","","","",""
"1698","84","poldrack-text","24","81788","0.0-7.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1698","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","82467","0.0-8.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","83148","0.0-9.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","83828","0.0-10.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","84507","0.0-11.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","85187","0.0-12.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","85868","0.0-13.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","31","86547","0.0-14.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","32","87227","0.0-15.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","33","87908","0.0-16.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","34","88588","0.0-17.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","35","89268","0.0-18.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","36","89948","0.0-19.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","37","90627","0.0-20.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","38","91307","0.0-21.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","39","91987","0.0-22.0","s579","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","40","92994","0.0-23.0","s579","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","94501","0.0-24.0","s579","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","95511","0.0-25.0","s579","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"523","71","poldrack-single-stim","43","97790","0.0-26.0-0.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","0","test",""
"601","89","poldrack-single-stim","44","99797","0.0-26.0-1.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","","incongruent","red","green","1","test",""
"596","71","poldrack-single-stim","45","102207","0.0-26.0-2.0","s579","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","2","test",""
"564","71","poldrack-single-stim","46","104213","0.0-26.0-3.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","3","test",""
"590","89","poldrack-single-stim","47","106354","0.0-26.0-4.0","s579","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","4","test",""
"515","89","poldrack-single-stim","48","108361","0.0-26.0-5.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","5","test",""
"588","82","poldrack-single-stim","49","110367","0.0-26.0-6.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","6","test",""
"820","82","poldrack-single-stim","50","112375","0.0-26.0-7.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","false","71","","incongruent","blue","green","7","test",""
"499","82","poldrack-single-stim","51","114653","0.0-26.0-8.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","8","test",""
"909","82","poldrack-single-stim","52","116656","0.0-26.0-9.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","","incongruent","green","red","9","test",""
"1112","71","poldrack-single-stim","53","118935","0.0-26.0-10.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","false","89","","incongruent","red","blue","10","test",""
"707","82","poldrack-single-stim","54","121214","0.0-26.0-11.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","","incongruent","green","red","11","test",""
"1358","89","poldrack-single-stim","55","123221","0.0-26.0-12.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","","incongruent","red","green","12","test",""
"537","71","poldrack-single-stim","56","125904","0.0-26.0-13.0","s579","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","13","test",""
"867","89","poldrack-single-stim","57","127908","0.0-26.0-14.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","14","test",""
"543","89","poldrack-single-stim","58","130187","0.0-26.0-15.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","15","test",""
"868","71","poldrack-single-stim","59","132194","0.0-26.0-16.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","16","test",""
"594","82","poldrack-single-stim","60","134201","0.0-26.0-17.0","s579","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","17","test",""
"1273","82","poldrack-single-stim","61","136480","0.0-26.0-18.0","s579","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","","incongruent","green","red","18","test",""
