"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1513","13","text","0","1517","0.0-0.0","s597","","","","","","","","","","","","","","","",""
"2169","89","poldrack-text","1","4694","0.0-1.0","s597","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2169","500","fmri_response_test","","","","","","","","","","","",""
"1804","71","poldrack-text","2","6999","0.0-2.0","s597","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1804","500","fmri_response_test","","","","","","","","","","","",""
"1498","82","poldrack-text","3","9003","0.0-3.0","s597","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1498","500","fmri_response_test","","","","","","","","","","","",""
"24603","32","poldrack-single-stim","4","34114","0.0-4.0","s597","","24603","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","24603","","","","","","","","",""
"1037","89","poldrack-categorize","5","36627","0.0-5.0-0.0-0.0","s597","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","false","71","500","incongruent","blue","red","1","practice",""
"-1","-1","poldrack-single-stim","6","36884","0.0-5.0-1.0","s597","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"689","89","poldrack-categorize","7","38888","0.0-5.0-2.0-0.0","s597","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","39140","0.0-5.0-3.0","s597","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"838","82","poldrack-categorize","9","41149","0.0-5.0-4.0-0.0","s597","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
