"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"4067","13","text","0","4069","0.0-0.0","s634","","","","","","","","","","","","","","","",""
"1164","89","poldrack-text","1","6234","0.0-1.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1164","500","fmri_response_test","","","","","","","","","","","",""
"923","71","poldrack-text","2","7658","0.0-2.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","923","500","fmri_response_test","","","","","","","","","","","",""
"852","82","poldrack-text","3","9011","0.0-3.0","s634","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","852","500","fmri_response_test","","","","","","","","","","","",""
"19759","32","poldrack-single-stim","4","29272","0.0-4.0","s634","","19759","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","19759","","","","","","","","",""
"959","71","poldrack-categorize","5","31776","0.0-5.0-0.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","false","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","32028","0.0-5.0-1.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"-1","-1","poldrack-categorize","7","34030","0.0-5.0-2.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","false","71","500","congruent","blue","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","34281","0.0-5.0-3.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"-1","-1","poldrack-categorize","9","36283","0.0-5.0-4.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","false","89","500","incongruent","red","green","3","practice",""
"-1","-1","poldrack-single-stim","10","36534","0.0-5.0-5.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"598","71","poldrack-categorize","11","38535","0.0-5.0-6.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","false","82","500","congruent","green","green","4","practice",""
"-1","-1","poldrack-single-stim","12","38786","0.0-5.0-7.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"-1","-1","poldrack-categorize","13","40788","0.0-5.0-8.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","false","82","500","incongruent","green","red","5","practice",""
"-1","-1","poldrack-single-stim","14","41040","0.0-5.0-9.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1129","71","poldrack-categorize","15","43041","0.0-5.0-10.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","6","practice",""
"-1","-1","poldrack-single-stim","16","43292","0.0-5.0-11.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"433","89","poldrack-categorize","17","45295","0.0-5.0-12.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","45546","0.0-5.0-13.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"574","89","poldrack-categorize","19","47548","0.0-5.0-14.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","8","practice",""
"-1","-1","poldrack-single-stim","20","47799","0.0-5.0-15.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"507","71","poldrack-categorize","21","49801","0.0-5.0-16.0-0.0","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","9","practice",""
"-1","-1","poldrack-single-stim","22","50052","0.0-5.0-17.0","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"466","82","poldrack-categorize","23","52056","0.0-5.1-0.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","10","practice",""
"-1","-1","poldrack-single-stim","24","52307","0.0-5.1-1.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"592","71","poldrack-categorize","25","54309","0.0-5.1-2.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","11","practice",""
"-1","-1","poldrack-single-stim","26","54560","0.0-5.1-3.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"562","89","poldrack-categorize","27","56561","0.0-5.1-4.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","12","practice",""
"-1","-1","poldrack-single-stim","28","56812","0.0-5.1-5.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"648","82","poldrack-categorize","29","58814","0.0-5.1-6.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","13","practice",""
"-1","-1","poldrack-single-stim","30","59065","0.0-5.1-7.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"736","82","poldrack-categorize","31","61067","0.0-5.1-8.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","14","practice",""
"-1","-1","poldrack-single-stim","32","61318","0.0-5.1-9.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"510","71","poldrack-categorize","33","63320","0.0-5.1-10.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","15","practice",""
"-1","-1","poldrack-single-stim","34","63571","0.0-5.1-11.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"556","89","poldrack-categorize","35","65574","0.0-5.1-12.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","16","practice",""
"-1","-1","poldrack-single-stim","36","65825","0.0-5.1-13.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"520","89","poldrack-categorize","37","67826","0.0-5.1-14.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","17","practice",""
"-1","-1","poldrack-single-stim","38","68077","0.0-5.1-15.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"522","71","poldrack-categorize","39","70079","0.0-5.1-16.1-0.1","s634","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","18","practice",""
"-1","-1","poldrack-single-stim","40","70331","0.0-5.1-17.1","s634","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"20425","32","poldrack-text","41","90757","0.0-6.0","s634","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","20425","0","fmri_scanner_wait","","","","","","","","","","","",""
"856","84","poldrack-text","42","91613","0.0-7.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","856","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","43","92293","0.0-8.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","44","92973","0.0-9.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","45","93653","0.0-10.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","46","94333","0.0-11.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","47","95013","0.0-12.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","48","95693","0.0-13.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","49","96373","0.0-14.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","50","97053","0.0-15.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","51","97733","0.0-16.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","52","98413","0.0-17.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","53","99093","0.0-18.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","54","99773","0.0-19.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","55","100453","0.0-20.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"681","84","poldrack-text","56","101134","0.0-21.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","57","101813","0.0-22.0","s634","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","58","102814","0.0-23.0","s634","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
