"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2209","13","text","0","2212","0.0-0.0","s601","","","","","","","","","","","","","","","","","",""
"2912","89","poldrack-text","1","6129","0.0-1.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2912","500","fmri_response_test","","","","","","","","","","","","","",""
"957","71","poldrack-text","2","7588","0.0-2.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","957","500","fmri_response_test","","","","","","","","","","","","","",""
"2480","82","poldrack-text","3","10572","0.0-3.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2480","500","fmri_response_test","","","","","","","","","","","","","",""
"20409","32","poldrack-single-stim","4","31483","0.0-4.0","s601","","20409","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","20409","","","","","","","","","","",""
"24663","32","poldrack-text","5","56146","0.0-5.0","s601","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24663","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1582","84","poldrack-text","6","57729","0.0-6.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1582","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","58409","0.0-7.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","59089","0.0-8.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","59769","0.0-9.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","60449","0.0-10.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","11","61129","0.0-11.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","12","61809","0.0-12.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","62489","0.0-13.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
