"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1843","13","text","0","1846","0.0-0.0","s601","","","","","","","","","","","","","","","",""
"1540","89","poldrack-text","1","4393","0.0-1.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1540","500","fmri_response_test","","","","","","","","","","","",""
"568","71","poldrack-text","2","5462","0.0-2.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","568","500","fmri_response_test","","","","","","","","","","","",""
"712","82","poldrack-text","3","6679","0.0-3.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","712","500","fmri_response_test","","","","","","","","","","","",""
"17957","32","poldrack-single-stim","4","25141","0.0-4.0","s601","","17957","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","17957","","","","","","","","",""
"538","71","poldrack-categorize","5","27649","0.0-5.0-0.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","27905","0.0-5.0-1.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"566","89","poldrack-categorize","7","29908","0.0-5.0-2.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","2","practice",""
"-1","-1","poldrack-single-stim","8","30160","0.0-5.0-3.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"382","82","poldrack-categorize","9","32166","0.0-5.0-4.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","3","practice",""
"-1","-1","poldrack-single-stim","10","32421","0.0-5.0-5.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"718","82","poldrack-categorize","11","34426","0.0-5.0-6.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","34682","0.0-5.0-7.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"781","89","poldrack-categorize","13","36687","0.0-5.0-8.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","5","practice",""
"-1","-1","poldrack-single-stim","14","36939","0.0-5.0-9.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"590","82","poldrack-categorize","15","38948","0.0-5.0-10.0-0.0","s601","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","6","practice",""
"-1","-1","poldrack-single-stim","16","39200","0.0-5.0-11.0","s601","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
