"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1813","13","text","0","1816","0.0-0.0","s601","","","","","","","","","","","","","",""
"3319","89","poldrack-text","1","6140","0.0-1.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3319","500","fmri_response_test","","","","","","","","","",""
"1143","71","poldrack-text","2","7787","0.0-2.0","s601","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1143","500","fmri_response_test","","","","","","","","","",""
"51454","32","poldrack-single-stim","3","59745","0.0-3.0","s601","","51454","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","51454","","","","","","",""
"3499","89","poldrack-single-stim","4","63748","0.0-4.0","s601","","3499","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","3499","practice","","","","","",""
"33008","32","poldrack-text","5","97757","0.0-5.0","s601","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","33008","0","fmri_scanner_wait","","","","","","","","","",""
"1462","84","poldrack-text","6","99219","0.0-6.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1462","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","7","99899","0.0-7.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","100580","0.0-8.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","101260","0.0-9.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","101940","0.0-10.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","102620","0.0-11.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","103300","0.0-12.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","103980","0.0-13.0","s601","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
