"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2638","13","text","0","2641","0.0-0.0","s615","","","","","","","","","","","","","","","",""
"1579","89","poldrack-text","1","5227","0.0-1.0","s615","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1579","500","fmri_response_test","","","","","","","","","","","",""
"725","71","poldrack-text","2","6454","0.0-2.0","s615","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","725","500","fmri_response_test","","","","","","","","","","","",""
"960","82","poldrack-text","3","7919","0.0-3.0","s615","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","960","500","fmri_response_test","","","","","","","","","","","",""
"32984","32","poldrack-single-stim","4","41406","0.0-4.0","s615","","32984","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","32984","","","","","","","","",""
"662","82","poldrack-categorize","5","43917","0.0-5.0-0.0-0.0","s615","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","44172","0.0-5.0-1.0","s615","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"459","71","poldrack-categorize","7","46178","0.0-5.0-2.0-0.0","s615","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","2","practice",""
"-1","-1","poldrack-single-stim","8","46430","0.0-5.0-3.0","s615","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"490","71","poldrack-categorize","9","48439","0.0-5.0-4.0-0.0","s615","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","3","practice",""
