"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2443","13","text","0","2443","0.0-0.0","s561","","","","","","","","","","","","","","","",""
"3430","89","poldrack-text","1","6876","0.0-1.0","s561","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3430","500","fmri_response_test","","","","","","","","","","","",""
"850","71","poldrack-text","2","8227","0.0-2.0","s561","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","850","500","fmri_response_test","","","","","","","","","","","",""
"909","82","poldrack-text","3","9638","0.0-3.0","s561","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","909","500","fmri_response_test","","","","","","","","","","","",""
"46162","32","poldrack-single-stim","4","56304","0.0-4.0","s561","","46162","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","46162","","","","","","","","",""
"1274","82","poldrack-categorize","5","58811","0.0-5.0-0.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","1","practice",""
"-1","-1","poldrack-single-stim","6","59065","0.0-5.0-1.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"536","71","poldrack-categorize","7","61067","0.0-5.0-2.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","61320","0.0-5.0-3.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"634","82","poldrack-categorize","9","63323","0.0-5.0-4.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","63576","0.0-5.0-5.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"670","71","poldrack-categorize","11","65580","0.0-5.0-6.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","4","practice",""
"-1","-1","poldrack-single-stim","12","65832","0.0-5.0-7.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"565","71","poldrack-categorize","13","67836","0.0-5.0-8.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","5","practice",""
"-1","-1","poldrack-single-stim","14","68088","0.0-5.0-9.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"504","89","poldrack-categorize","15","70092","0.0-5.0-10.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","6","practice",""
"-1","-1","poldrack-single-stim","16","70344","0.0-5.0-11.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"420","89","poldrack-categorize","17","72348","0.0-5.0-12.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","72600","0.0-5.0-13.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"410","89","poldrack-categorize","19","74604","0.0-5.0-14.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","8","practice",""
"-1","-1","poldrack-single-stim","20","74856","0.0-5.0-15.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"651","82","poldrack-categorize","21","76860","0.0-5.0-16.0-0.0","s561","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","9","practice",""
"-1","-1","poldrack-single-stim","22","77112","0.0-5.0-17.0","s561","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"21958","32","poldrack-text","23","99071","0.0-6.0","s561","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","21958","0","fmri_scanner_wait","","","","","","","","","","","",""
"3945","84","poldrack-text","24","103016","0.0-7.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","3945","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","103696","0.0-8.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","26","104377","0.0-9.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","105056","0.0-10.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","28","105737","0.0-11.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","106416","0.0-12.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","30","107096","0.0-13.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","31","107776","0.0-14.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","32","108457","0.0-15.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","33","109137","0.0-16.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","34","109817","0.0-17.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","35","110496","0.0-18.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","36","111177","0.0-19.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","37","111857","0.0-20.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","38","112536","0.0-21.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","39","113216","0.0-22.0","s561","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","40","114218","0.0-23.0","s561","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","115721","0.0-24.0","s561","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","116723","0.0-25.0","s561","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"974","82","poldrack-single-stim","43","118998","0.0-26.0-0.0","s561","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","","incongruent","green","red","0","test",""
"537","82","poldrack-single-stim","44","121001","0.0-26.0-1.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","","incongruent","green","red","1","test",""
"504","89","poldrack-single-stim","45","123003","0.0-26.0-2.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","2","test",""
"471","71","poldrack-single-stim","46","125005","0.0-26.0-3.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","false","82","","congruent","green","green","3","test",""
"879","89","poldrack-single-stim","47","127006","0.0-26.0-4.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","4","test",""
"557","89","poldrack-single-stim","48","129145","0.0-26.0-5.0","s561","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","5","test",""
"519","82","poldrack-single-stim","49","131146","0.0-26.0-6.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","6","test",""
"540","89","poldrack-single-stim","50","133149","0.0-26.0-7.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","7","test",""
"481","89","poldrack-single-stim","51","135288","0.0-26.0-8.0","s561","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","8","test",""
"479","89","poldrack-single-stim","52","137290","0.0-26.0-9.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","","incongruent","red","green","9","test",""
"533","71","poldrack-single-stim","53","139292","0.0-26.0-10.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","10","test",""
"454","82","poldrack-single-stim","54","141431","0.0-26.0-11.0","s561","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","11","test",""
"377","89","poldrack-single-stim","55","143569","0.0-26.0-12.0","s561","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","12","test",""
"476","82","poldrack-single-stim","56","145842","0.0-26.0-13.0","s561","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","13","test",""
"385","71","poldrack-single-stim","57","148524","0.0-26.0-14.0","s561","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","14","test",""
"387","89","poldrack-single-stim","58","150526","0.0-26.0-15.0","s561","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","","congruent","red","red","15","test",""
