"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"13916","13","text","0","13919","0.0-0.0","s541","","","","","","","","","","","","","","","",""
"2477","89","poldrack-text","1","17404","0.0-1.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2477","500","fmri_response_test","","","","","","","","","","","",""
"1288","71","poldrack-text","2","19196","0.0-2.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1288","500","fmri_response_test","","","","","","","","","","","",""
"911","82","poldrack-text","3","20611","0.0-3.0","s541","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","911","500","fmri_response_test","","","","","","","","","","","",""
"20129","32","poldrack-single-stim","4","41243","0.0-4.0","s541","","20129","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","20129","","","","","","","","",""
"756","71","poldrack-categorize","5","43758","0.0-5.0-0.0-0.0","s541","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","44014","0.0-5.0-1.0","s541","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"802","82","poldrack-categorize","7","46023","0.0-5.0-2.0-0.0","s541","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","46276","0.0-5.0-3.0","s541","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"978","89","poldrack-categorize","9","48284","0.0-5.0-4.0-0.0","s541","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","48536","0.0-5.0-5.0","s541","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
