rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
2053,13,text,0,2055,0.0-0.0,s541,,,,,,,,,,,,,,,
1888,66,poldrack-text,1,4948,0.0-1.0,s541,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1888.0,500.0,fmri_response_test,,,,,,,,,,,
869,89,poldrack-text,2,6319,0.0-2.0,s541,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,869.0,500.0,fmri_response_test,,,,,,,,,,,
671,71,poldrack-text,3,7491,0.0-3.0,s541,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,671.0,500.0,fmri_response_test,,,,,,,,,,,
996,82,poldrack-text,4,8989,0.0-4.0,s541,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,996.0,500.0,fmri_response_test,,,,,,,,,,,
589,77,poldrack-text,5,10084,0.0-5.0,s541,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,589.0,500.0,fmri_response_test,,,,,,,,,,,
17573,32,poldrack-single-stim,6,28160,0.0-6.0,s541,,17573.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,17573.0,,,,,,,,
27216,32,poldrack-text,7,55377,0.0-7.0,s541,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,27216.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1568,84,poldrack-text,8,56946,0.0-8.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1568.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,57626,0.0-9.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,10,58306,0.0-10.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,11,58987,0.0-11.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,12,59666,0.0-12.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,13,60346,0.0-13.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,14,61026,0.0-14.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,15,61707,0.0-15.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,16,62386,0.0-16.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,17,63067,0.0-17.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,18,63746,0.0-18.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,19,64425,0.0-19.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,20,65106,0.0-20.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,21,65785,0.0-21.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,22,66465,0.0-22.0,s541,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
