,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
164,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",516.0,#1F45FC,1000.0,2.0,magnitude,switch,,57699,stim,19.0,poldrack-single-stim,s555
167,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",576.0,#1F45FC,1000.0,3.0,magnitude,stay,,60604,stim,20.0,poldrack-single-stim,s555
170,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",600.0,orange,1000.0,4.0,magnitude,stay,,63509,stim,21.0,poldrack-single-stim,s555
173,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",581.0,orange,1000.0,2.0,magnitude,stay,,66413,stim,22.0,poldrack-single-stim,s555
176,900.0,2680.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",479.0,orange,1000.0,1.0,magnitude,stay,,69998,stim,23.0,poldrack-single-stim,s555
179,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",791.0,orange,1000.0,2.0,color,switch,,72901,stim,24.0,poldrack-single-stim,s555
182,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",451.0,#1F45FC,1000.0,8.0,magnitude,switch,,76078,stim,25.0,poldrack-single-stim,s555
185,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",820.0,#1F45FC,1000.0,4.0,color,switch,,78182,stim,26.0,poldrack-single-stim,s555
188,100.0,2272.0,False,89.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",906.0,#1F45FC,1000.0,9.0,color,stay,,80558,stim,27.0,poldrack-single-stim,s555
191,900.0,2952.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",604.0,orange,1000.0,1.0,color,stay,,84414,stim,28.0,poldrack-single-stim,s555
194,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",587.0,orange,1000.0,3.0,magnitude,switch,,87318,stim,29.0,poldrack-single-stim,s555
197,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",598.0,#1F45FC,1000.0,9.0,magnitude,stay,,90224,stim,30.0,poldrack-single-stim,s555
200,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",623.0,orange,1000.0,8.0,color,switch,,93128,stim,31.0,poldrack-single-stim,s555
203,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",760.0,orange,1000.0,9.0,color,stay,,95233,stim,32.0,poldrack-single-stim,s555
206,900.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",553.0,#1F45FC,1000.0,7.0,color,stay,,98274,stim,33.0,poldrack-single-stim,s555
209,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",777.0,orange,1000.0,3.0,magnitude,switch,,100378,stim,34.0,poldrack-single-stim,s555
212,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",460.0,orange,1000.0,6.0,color,switch,,103281,stim,35.0,poldrack-single-stim,s555
215,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",747.0,orange,1000.0,4.0,color,stay,,105386,stim,36.0,poldrack-single-stim,s555
218,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",439.0,#1F45FC,1000.0,8.0,magnitude,switch,,108561,stim,37.0,poldrack-single-stim,s555
221,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",501.0,orange,1000.0,8.0,color,switch,,111603,stim,38.0,poldrack-single-stim,s555
224,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",811.0,#1F45FC,1000.0,8.0,magnitude,switch,,113708,stim,39.0,poldrack-single-stim,s555
227,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",718.0,orange,1000.0,8.0,color,switch,,115949,stim,40.0,poldrack-single-stim,s555
230,900.0,2816.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",545.0,#1F45FC,1000.0,6.0,magnitude,switch,,119670,stim,41.0,poldrack-single-stim,s555
233,900.0,2408.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",501.0,#1F45FC,1000.0,2.0,magnitude,stay,,122984,stim,42.0,poldrack-single-stim,s555
236,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",686.0,#1F45FC,1000.0,6.0,color,switch,,125088,stim,43.0,poldrack-single-stim,s555
239,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",646.0,#1F45FC,1000.0,7.0,magnitude,switch,,128128,stim,44.0,poldrack-single-stim,s555
242,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",693.0,#1F45FC,1000.0,3.0,magnitude,stay,,131168,stim,45.0,poldrack-single-stim,s555
245,900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",576.0,orange,1000.0,8.0,magnitude,stay,,134208,stim,46.0,poldrack-single-stim,s555
248,900.0,2544.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",485.0,orange,1000.0,2.0,color,switch,,137656,stim,47.0,poldrack-single-stim,s555
251,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",939.0,#1F45FC,1000.0,7.0,magnitude,switch,,139897,stim,48.0,poldrack-single-stim,s555
254,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",856.0,#1F45FC,1000.0,3.0,color,switch,,142002,stim,49.0,poldrack-single-stim,s555
257,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",473.0,orange,1000.0,8.0,magnitude,switch,,144907,stim,50.0,poldrack-single-stim,s555
260,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",544.0,orange,1000.0,7.0,magnitude,stay,,147811,stim,51.0,poldrack-single-stim,s555
263,100.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",755.0,orange,1000.0,2.0,color,switch,,149915,stim,52.0,poldrack-single-stim,s555
266,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",537.0,orange,1000.0,4.0,magnitude,switch,,152955,stim,53.0,poldrack-single-stim,s555
269,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",727.0,#1F45FC,1000.0,1.0,magnitude,stay,,155859,stim,54.0,poldrack-single-stim,s555
272,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",557.0,orange,1000.0,3.0,magnitude,stay,,158764,stim,55.0,poldrack-single-stim,s555
275,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",661.0,#1F45FC,1000.0,3.0,magnitude,stay,,161668,stim,56.0,poldrack-single-stim,s555
278,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1191.0,orange,1000.0,4.0,color,switch,,163908,stim,57.0,poldrack-single-stim,s555
281,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",561.0,orange,1000.0,1.0,magnitude,switch,,166950,stim,58.0,poldrack-single-stim,s555
284,100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",630.0,#1F45FC,1000.0,1.0,magnitude,stay,,169190,stim,59.0,poldrack-single-stim,s555
287,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",417.0,#1F45FC,1000.0,2.0,color,switch,,172231,stim,60.0,poldrack-single-stim,s555
290,900.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",529.0,orange,1000.0,9.0,color,stay,,175815,stim,61.0,poldrack-single-stim,s555
293,900.0,2544.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",715.0,orange,1000.0,3.0,color,stay,,179263,stim,62.0,poldrack-single-stim,s555
296,900.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",485.0,orange,1000.0,9.0,color,stay,,182439,stim,63.0,poldrack-single-stim,s555
299,900.0,2272.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",481.0,orange,1000.0,9.0,color,stay,,185615,stim,64.0,poldrack-single-stim,s555
302,100.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",790.0,#1F45FC,1000.0,7.0,magnitude,switch,,188127,stim,65.0,poldrack-single-stim,s555
305,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",479.0,#1F45FC,1000.0,4.0,magnitude,stay,,191167,stim,66.0,poldrack-single-stim,s555
308,900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",752.0,#1F45FC,1000.0,7.0,color,switch,,194344,stim,67.0,poldrack-single-stim,s555
311,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",468.0,#1F45FC,1000.0,3.0,color,stay,,197249,stim,68.0,poldrack-single-stim,s555
314,900.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",943.0,#1F45FC,1000.0,3.0,color,stay,,200290,stim,69.0,poldrack-single-stim,s555
317,900.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",518.0,#1F45FC,1000.0,2.0,color,stay,,203466,stim,70.0,poldrack-single-stim,s555
320,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",799.0,orange,1000.0,1.0,magnitude,switch,,206371,stim,71.0,poldrack-single-stim,s555
323,900.0,2680.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",804.0,#1F45FC,1000.0,9.0,color,switch,,209954,stim,72.0,poldrack-single-stim,s555
326,100.0,2000.0,False,71.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1226.0,orange,1000.0,4.0,color,stay,,212058,stim,73.0,poldrack-single-stim,s555
329,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",866.0,orange,1000.0,8.0,magnitude,switch,,214162,stim,74.0,poldrack-single-stim,s555
332,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",732.0,#1F45FC,1000.0,3.0,magnitude,stay,,216266,stim,75.0,poldrack-single-stim,s555
335,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",655.0,orange,1000.0,1.0,color,switch,,219443,stim,76.0,poldrack-single-stim,s555
338,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",505.0,orange,1000.0,2.0,magnitude,switch,,222347,stim,77.0,poldrack-single-stim,s555
341,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",658.0,orange,1000.0,1.0,color,switch,,225252,stim,78.0,poldrack-single-stim,s555
344,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",744.0,#1F45FC,1000.0,4.0,magnitude,switch,,227355,stim,79.0,poldrack-single-stim,s555
345,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,237358,rest_block,,poldrack-single-stim,s555
350,100.0,2680.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",660.0,orange,1000.0,3.0,magnitude,stay,,243651,stim,0.0,poldrack-single-stim,s555
353,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",556.0,#1F45FC,1000.0,6.0,color,switch,,245756,stim,1.0,poldrack-single-stim,s555
356,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",697.0,orange,1000.0,2.0,magnitude,switch,,247997,stim,2.0,poldrack-single-stim,s555
359,100.0,2408.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",757.0,#1F45FC,1000.0,1.0,magnitude,stay,,250511,stim,3.0,poldrack-single-stim,s555
362,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",487.0,#1F45FC,1000.0,7.0,color,switch,,253551,stim,4.0,poldrack-single-stim,s555
365,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",449.0,orange,1000.0,7.0,color,stay,,256455,stim,5.0,poldrack-single-stim,s555
368,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",484.0,orange,1000.0,7.0,color,stay,,259359,stim,6.0,poldrack-single-stim,s555
371,100.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",752.0,#1F45FC,1000.0,7.0,color,stay,,262008,stim,7.0,poldrack-single-stim,s555
374,100.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",796.0,orange,1000.0,6.0,color,stay,,264249,stim,8.0,poldrack-single-stim,s555
377,100.0,2544.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",754.0,orange,1000.0,1.0,magnitude,switch,,266897,stim,9.0,poldrack-single-stim,s555
380,100.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",894.0,#1F45FC,1000.0,4.0,color,switch,,269683,stim,10.0,poldrack-single-stim,s555
383,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",432.0,orange,1000.0,2.0,color,stay,,272587,stim,11.0,poldrack-single-stim,s555
386,900.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",490.0,#1F45FC,1000.0,4.0,color,stay,,275763,stim,12.0,poldrack-single-stim,s555
389,100.0,3088.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",728.0,#1F45FC,1000.0,8.0,color,stay,,278955,stim,13.0,poldrack-single-stim,s555
392,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",540.0,orange,1000.0,2.0,magnitude,switch,,281858,stim,14.0,poldrack-single-stim,s555
395,900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",665.0,#1F45FC,1000.0,2.0,magnitude,stay,,284900,stim,15.0,poldrack-single-stim,s555
398,900.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",484.0,#1F45FC,1000.0,7.0,magnitude,stay,,287942,stim,16.0,poldrack-single-stim,s555
401,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",759.0,#1F45FC,1000.0,6.0,color,switch,,290046,stim,17.0,poldrack-single-stim,s555
404,100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",720.0,orange,1000.0,8.0,magnitude,switch,,292422,stim,18.0,poldrack-single-stim,s555
407,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",527.0,#1F45FC,1000.0,2.0,color,switch,,295326,stim,19.0,poldrack-single-stim,s555
410,900.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",465.0,#1F45FC,1000.0,3.0,color,stay,,298367,stim,20.0,poldrack-single-stim,s555
413,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",434.0,orange,1000.0,4.0,color,stay,,301407,stim,21.0,poldrack-single-stim,s555
416,900.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",539.0,orange,1000.0,2.0,color,stay,,304856,stim,22.0,poldrack-single-stim,s555
419,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",730.0,orange,1000.0,1.0,color,stay,,307761,stim,23.0,poldrack-single-stim,s555
422,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",543.0,orange,1000.0,2.0,magnitude,switch,,310801,stim,24.0,poldrack-single-stim,s555
425,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",824.0,#1F45FC,1000.0,8.0,color,switch,,313841,stim,25.0,poldrack-single-stim,s555
428,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",815.0,#1F45FC,1000.0,4.0,magnitude,switch,,316081,stim,26.0,poldrack-single-stim,s555
431,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",980.0,#1F45FC,1000.0,9.0,magnitude,stay,,318185,stim,27.0,poldrack-single-stim,s555
434,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",670.0,orange,1000.0,1.0,magnitude,stay,,321227,stim,28.0,poldrack-single-stim,s555
437,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",785.0,orange,1000.0,3.0,color,switch,,324130,stim,29.0,poldrack-single-stim,s555
440,900.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",482.0,#1F45FC,1000.0,9.0,color,stay,,327170,stim,30.0,poldrack-single-stim,s555
443,900.0,2816.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",614.0,orange,1000.0,8.0,magnitude,switch,,330890,stim,31.0,poldrack-single-stim,s555
446,100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",557.0,orange,1000.0,9.0,magnitude,stay,,333132,stim,32.0,poldrack-single-stim,s555
449,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",541.0,#1F45FC,1000.0,7.0,magnitude,stay,,336036,stim,33.0,poldrack-single-stim,s555
452,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",755.0,orange,1000.0,3.0,color,switch,,338143,stim,34.0,poldrack-single-stim,s555
455,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1075.0,orange,1000.0,6.0,magnitude,switch,,341320,stim,35.0,poldrack-single-stim,s555
458,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",814.0,orange,1000.0,4.0,magnitude,stay,,343423,stim,36.0,poldrack-single-stim,s555
461,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",406.0,#1F45FC,1000.0,8.0,color,switch,,346328,stim,37.0,poldrack-single-stim,s555
464,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",504.0,orange,1000.0,8.0,magnitude,switch,,349232,stim,38.0,poldrack-single-stim,s555
467,100.0,2408.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",944.0,#1F45FC,1000.0,8.0,color,switch,,351744,stim,39.0,poldrack-single-stim,s555
470,100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",695.0,orange,1000.0,8.0,magnitude,switch,,354120,stim,40.0,poldrack-single-stim,s555
473,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",445.0,#1F45FC,1000.0,6.0,color,switch,,357160,stim,41.0,poldrack-single-stim,s555
476,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",665.0,#1F45FC,1000.0,2.0,color,stay,,360064,stim,42.0,poldrack-single-stim,s555
479,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",758.0,#1F45FC,1000.0,6.0,magnitude,switch,,362168,stim,43.0,poldrack-single-stim,s555
482,900.0,2136.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",491.0,#1F45FC,1000.0,7.0,color,switch,,365208,stim,44.0,poldrack-single-stim,s555
485,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",519.0,#1F45FC,1000.0,3.0,color,stay,,368112,stim,45.0,poldrack-single-stim,s555
488,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",530.0,orange,1000.0,8.0,color,stay,,371153,stim,46.0,poldrack-single-stim,s555
491,900.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",502.0,orange,1000.0,2.0,magnitude,switch,,374465,stim,47.0,poldrack-single-stim,s555
494,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",762.0,#1F45FC,1000.0,7.0,color,switch,,376706,stim,48.0,poldrack-single-stim,s555
497,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1094.0,#1F45FC,1000.0,3.0,magnitude,switch,,378811,stim,49.0,poldrack-single-stim,s555
500,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",411.0,orange,1000.0,8.0,color,switch,,381851,stim,50.0,poldrack-single-stim,s555
503,900.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",445.0,orange,1000.0,7.0,color,stay,,385028,stim,51.0,poldrack-single-stim,s555
506,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",795.0,orange,1000.0,2.0,magnitude,switch,,387133,stim,52.0,poldrack-single-stim,s555
