,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,38265.0,,,,,ward_and_allport,,32,,,32,,,38265,,38265.0,,-38862,instruction,poldrack-single-stim,s373
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2508,practice_start_block,poldrack-single-stim,s373
24,5942.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,5942,"1,0,0,2,3,0,0,0,0",5942.0,,8953,to_hand,poldrack-single-stim,s373
25,883.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,883,"1,0,0,2,3,0,0,0,0",883.0,,9837,to_board,poldrack-single-stim,s373
26,1486.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1486,"1,0,0,2,3,0,0,0,0",1486.0,,11326,to_hand,poldrack-single-stim,s373
27,416.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,416,"1,0,0,2,3,0,0,0,0",416.0,,11743,to_board,poldrack-single-stim,s373
28,1229.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1229,"1,0,0,2,3,0,0,0,0",1229.0,,12974,to_hand,poldrack-single-stim,s373
29,597.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,597,"1,0,0,2,3,0,0,0,0",597.0,,13571,to_board,poldrack-single-stim,s373
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,13569.0,-1,,1000.0,,16077,feedback,poldrack-single-stim,s373
31,4281.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,4281,"1,2,0,3,0,0,0,0,0",4281.0,,20360,to_hand,poldrack-single-stim,s373
32,529.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,529,"1,2,0,3,0,0,0,0,0",529.0,,20889,to_board,poldrack-single-stim,s373
33,637.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,637,"1,2,0,3,0,0,0,0,0",637.0,,21528,to_hand,poldrack-single-stim,s373
34,585.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,585,"1,2,0,3,0,0,0,0,0",585.0,,22114,to_board,poldrack-single-stim,s373
35,1217.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1217,"1,2,0,3,0,0,0,0,0",1217.0,,23333,to_hand,poldrack-single-stim,s373
36,388.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,388,"1,2,0,3,0,0,0,0,0",388.0,,23722,to_board,poldrack-single-stim,s373
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9750.0,-1,,1000.0,,25827,feedback,poldrack-single-stim,s373
38,3261.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,3261,"0,0,0,1,2,0,3,0,0",3261.0,,29090,to_hand,poldrack-single-stim,s373
39,540.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,540,"0,0,0,1,2,0,3,0,0",540.0,,29631,to_board,poldrack-single-stim,s373
40,1230.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1230,"0,0,0,1,2,0,3,0,0",1230.0,,30864,to_hand,poldrack-single-stim,s373
41,308.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,308,"0,0,0,1,2,0,3,0,0",308.0,,31173,to_board,poldrack-single-stim,s373
42,562.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,562,"0,0,0,1,2,0,3,0,0",562.0,,31737,to_hand,poldrack-single-stim,s373
43,274.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,274,"0,0,0,1,2,0,3,0,0",274.0,,32012,to_board,poldrack-single-stim,s373
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,8390.0,-1,,1000.0,,34217,feedback,poldrack-single-stim,s373
45,2939.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2939,"0,0,0,1,2,0,3,0,0",2939.0,,37157,to_hand,poldrack-single-stim,s373
