,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
136,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",424,1700.0,,70868,stim,25.0,poldrack-single-stim,s541
139,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",511,1700.0,,73476,stim,26.0,poldrack-single-stim,s541
142,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",390,1700.0,,76084,stim,27.0,poldrack-single-stim,s541
145,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",504,1700.0,,78688,stim,28.0,poldrack-single-stim,s541
148,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",419,1700.0,,81295,stim,29.0,poldrack-single-stim,s541
151,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",663,1700.0,,83906,stim,30.0,poldrack-single-stim,s541
154,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",581,1700.0,,86516,stim,31.0,poldrack-single-stim,s541
157,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",593,1700.0,,89124,stim,32.0,poldrack-single-stim,s541
160,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",717,1700.0,,91737,stim,33.0,poldrack-single-stim,s541
163,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",485,1700.0,,94350,stim,34.0,poldrack-single-stim,s541
166,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",548,1700.0,,96959,stim,35.0,poldrack-single-stim,s541
169,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",566,1700.0,,99573,stim,36.0,poldrack-single-stim,s541
172,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",416,1700.0,,102181,stim,37.0,poldrack-single-stim,s541
175,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",707,1700.0,,104789,stim,38.0,poldrack-single-stim,s541
178,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",449,1700.0,,107402,stim,39.0,poldrack-single-stim,s541
181,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",563,1700.0,,110011,stim,40.0,poldrack-single-stim,s541
184,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",662,1700.0,,112618,stim,41.0,poldrack-single-stim,s541
187,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",418,1700.0,,115227,stim,42.0,poldrack-single-stim,s541
190,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",432,1700.0,,117835,stim,43.0,poldrack-single-stim,s541
193,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",402,1700.0,,120445,stim,44.0,poldrack-single-stim,s541
196,2100.408,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,89,"89,71",451,1700.0,,123054,stim,45.0,poldrack-single-stim,s541
199,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",461,1700.0,,125662,stim,46.0,poldrack-single-stim,s541
202,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",468,1700.0,,128273,stim,47.0,poldrack-single-stim,s541
205,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",482,1700.0,,130881,stim,48.0,poldrack-single-stim,s541
208,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",459,1700.0,,133494,stim,49.0,poldrack-single-stim,s541
211,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",532,1700.0,,136102,stim,50.0,poldrack-single-stim,s541
214,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",446,1700.0,,138710,stim,51.0,poldrack-single-stim,s541
217,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",667,1700.0,,141321,stim,52.0,poldrack-single-stim,s541
220,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",440,1700.0,,143932,stim,53.0,poldrack-single-stim,s541
223,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",576,1700.0,,146540,stim,54.0,poldrack-single-stim,s541
226,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",490,1700.0,,149153,stim,55.0,poldrack-single-stim,s541
229,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",544,1700.0,,151765,stim,56.0,poldrack-single-stim,s541
232,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",518,1700.0,,154375,stim,57.0,poldrack-single-stim,s541
235,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",481,1700.0,,156983,stim,58.0,poldrack-single-stim,s541
238,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",534,1700.0,,159591,stim,59.0,poldrack-single-stim,s541
241,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",621,1700.0,,162204,stim,60.0,poldrack-single-stim,s541
244,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",570,1700.0,,164812,stim,61.0,poldrack-single-stim,s541
247,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",429,1700.0,,167420,stim,62.0,poldrack-single-stim,s541
250,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",452,1700.0,,170029,stim,63.0,poldrack-single-stim,s541
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177533,rest_block,,poldrack-single-stim,s541
255,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",572,1700.0,,183151,stim,64.0,poldrack-single-stim,s541
258,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",624,1700.0,,185762,stim,65.0,poldrack-single-stim,s541
261,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",536,1700.0,,188371,stim,66.0,poldrack-single-stim,s541
264,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",587,1700.0,,190979,stim,67.0,poldrack-single-stim,s541
267,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",505,1700.0,,193587,stim,68.0,poldrack-single-stim,s541
270,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",428,1700.0,,196195,stim,69.0,poldrack-single-stim,s541
273,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",607,1700.0,,198803,stim,70.0,poldrack-single-stim,s541
276,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",443,1700.0,,201411,stim,71.0,poldrack-single-stim,s541
279,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",450,1700.0,,204019,stim,72.0,poldrack-single-stim,s541
282,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",470,1700.0,,206627,stim,73.0,poldrack-single-stim,s541
285,2100.544,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",587,1700.0,,209235,stim,74.0,poldrack-single-stim,s541
288,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",603,1700.0,,211843,stim,75.0,poldrack-single-stim,s541
291,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",488,1700.0,,214456,stim,76.0,poldrack-single-stim,s541
294,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",446,1700.0,,217065,stim,77.0,poldrack-single-stim,s541
297,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",507,1700.0,,219673,stim,78.0,poldrack-single-stim,s541
300,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",678,1700.0,,222284,stim,79.0,poldrack-single-stim,s541
303,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",471,1700.0,,224895,stim,80.0,poldrack-single-stim,s541
306,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",479,1700.0,,227508,stim,81.0,poldrack-single-stim,s541
309,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",404,1700.0,,230116,stim,82.0,poldrack-single-stim,s541
312,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",562,1700.0,,232728,stim,83.0,poldrack-single-stim,s541
315,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",426,1700.0,,235338,stim,84.0,poldrack-single-stim,s541
318,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",730,1700.0,,237946,stim,85.0,poldrack-single-stim,s541
321,2100.68,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",389,1700.0,,240554,stim,86.0,poldrack-single-stim,s541
324,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",466,1700.0,,243162,stim,87.0,poldrack-single-stim,s541
327,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",340,1700.0,,245775,stim,88.0,poldrack-single-stim,s541
330,2100.136,0.0,89.0,double,test,attention_network_task,,up,left,incongruent,71,"89,71",416,1700.0,,248388,stim,89.0,poldrack-single-stim,s541
333,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",529,1700.0,,250997,stim,90.0,poldrack-single-stim,s541
336,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",808,1700.0,,253608,stim,91.0,poldrack-single-stim,s541
339,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",556,1700.0,,256219,stim,92.0,poldrack-single-stim,s541
342,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",532,1700.0,,258830,stim,93.0,poldrack-single-stim,s541
345,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",717,1700.0,,261445,stim,94.0,poldrack-single-stim,s541
348,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",512,1700.0,,264054,stim,95.0,poldrack-single-stim,s541
351,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",413,1700.0,,266662,stim,96.0,poldrack-single-stim,s541
354,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",520,1700.0,,269270,stim,97.0,poldrack-single-stim,s541
357,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",518,1700.0,,271883,stim,98.0,poldrack-single-stim,s541
360,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",635,1700.0,,274491,stim,99.0,poldrack-single-stim,s541
363,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",429,1700.0,,277105,stim,100.0,poldrack-single-stim,s541
366,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",348,1700.0,,279712,stim,101.0,poldrack-single-stim,s541
369,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",352,1700.0,,282326,stim,102.0,poldrack-single-stim,s541
372,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",506,1700.0,,284934,stim,103.0,poldrack-single-stim,s541
375,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",556,1700.0,,287546,stim,104.0,poldrack-single-stim,s541
378,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",451,1700.0,,290156,stim,105.0,poldrack-single-stim,s541
381,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",602,1700.0,,292764,stim,106.0,poldrack-single-stim,s541
384,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",422,1700.0,,295372,stim,107.0,poldrack-single-stim,s541
387,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",529,1700.0,,297980,stim,108.0,poldrack-single-stim,s541
390,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",413,1700.0,,300593,stim,109.0,poldrack-single-stim,s541
393,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",544,1700.0,,303207,stim,110.0,poldrack-single-stim,s541
396,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",615,1700.0,,305815,stim,111.0,poldrack-single-stim,s541
399,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",945,1700.0,,308423,stim,112.0,poldrack-single-stim,s541
402,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",486,1700.0,,311031,stim,113.0,poldrack-single-stim,s541
405,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",409,1700.0,,313639,stim,114.0,poldrack-single-stim,s541
408,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",598,1700.0,,316247,stim,115.0,poldrack-single-stim,s541
411,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",655,1700.0,,318859,stim,116.0,poldrack-single-stim,s541
414,2101.0879999999997,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",463,1700.0,,321474,stim,117.0,poldrack-single-stim,s541
417,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",496,1700.0,,324082,stim,118.0,poldrack-single-stim,s541
420,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",507,1700.0,,326696,stim,119.0,poldrack-single-stim,s541
423,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",424,1700.0,,329306,stim,120.0,poldrack-single-stim,s541
426,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",547,1700.0,,331917,stim,121.0,poldrack-single-stim,s541
429,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",462,1700.0,,334525,stim,122.0,poldrack-single-stim,s541
432,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",452,1700.0,,337133,stim,123.0,poldrack-single-stim,s541
435,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",718,1700.0,,339741,stim,124.0,poldrack-single-stim,s541
438,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",453,1700.0,,342350,stim,125.0,poldrack-single-stim,s541
441,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",600,1700.0,,344958,stim,126.0,poldrack-single-stim,s541
444,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",556,1700.0,,347566,stim,127.0,poldrack-single-stim,s541
