,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
83,100.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",968.0,orange,1000.0,2.0,magnitude,stay,,-101889,stim,15.0,poldrack-categorize,s579
88,100.0,2000.0,True,71.0,Magnitude,stay,practice,twobytwo,500.0,71.0,"89,71",729.0,#1F45FC,1000.0,4.0,magnitude,stay,,-98268,stim,0.0,poldrack-categorize,s579
93,900.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",477.0,#1F45FC,1000.0,8.0,magnitude,stay,,-93852,stim,1.0,poldrack-categorize,s579
98,100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",1230.0,orange,1000.0,2.0,color,switch,,-90230,stim,2.0,poldrack-categorize,s579
103,100.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",786.0,#1F45FC,1000.0,3.0,color,stay,,-86614,stim,3.0,poldrack-categorize,s579
108,900.0,2000.0,False,71.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",471.0,orange,1000.0,3.0,magnitude,switch,,-82198,stim,4.0,poldrack-categorize,s579
113,100.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",1036.0,#1F45FC,1000.0,3.0,magnitude,stay,,-78582,stim,5.0,poldrack-categorize,s579
118,900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",681.0,#1F45FC,1000.0,7.0,color,switch,,-74165,stim,6.0,poldrack-categorize,s579
123,100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",848.0,orange,1000.0,1.0,magnitude,switch,,-70549,stim,7.0,poldrack-categorize,s579
128,900.0,2000.0,False,89.0,Magnitude,stay,practice,twobytwo,500.0,71.0,"89,71",537.0,#1F45FC,1000.0,9.0,magnitude,stay,,-66133,stim,8.0,poldrack-categorize,s579
133,900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",682.0,#1F45FC,1000.0,4.0,magnitude,stay,,-61711,stim,9.0,poldrack-categorize,s579
138,900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",811.0,orange,1000.0,7.0,magnitude,stay,,-57295,stim,10.0,poldrack-categorize,s579
143,900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",1401.0,orange,1000.0,2.0,color,switch,,-52879,stim,11.0,poldrack-categorize,s579
148,100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",1023.0,orange,1000.0,7.0,magnitude,switch,,-49263,stim,12.0,poldrack-categorize,s579
153,100.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",749.0,orange,1000.0,8.0,magnitude,stay,,-45647,stim,13.0,poldrack-categorize,s579
158,900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",903.0,orange,1000.0,2.0,color,switch,,-41231,stim,14.0,poldrack-categorize,s579
163,100.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",782.0,orange,1000.0,2.0,magnitude,switch,,-37614,stim,15.0,poldrack-categorize,s579
187,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",548.0,#1F45FC,1000.0,4.0,color,switch,,6564,stim,0.0,poldrack-single-stim,s579
190,100.0,2680.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",688.0,#1F45FC,1000.0,8.0,color,stay,,9353,stim,1.0,poldrack-single-stim,s579
193,100.0,2544.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",708.0,orange,1000.0,2.0,color,stay,,12009,stim,2.0,poldrack-single-stim,s579
196,900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",442.0,#1F45FC,1000.0,3.0,color,stay,,15188,stim,3.0,poldrack-single-stim,s579
199,100.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",681.0,orange,1000.0,3.0,color,stay,,17572,stim,4.0,poldrack-single-stim,s579
202,100.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1044.0,#1F45FC,1000.0,3.0,magnitude,switch,,20089,stim,5.0,poldrack-single-stim,s579
205,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",391.0,#1F45FC,1000.0,7.0,magnitude,stay,,23130,stim,6.0,poldrack-single-stim,s579
208,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",766.0,orange,1000.0,1.0,color,switch,,25509,stim,7.0,poldrack-single-stim,s579
211,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",502.0,#1F45FC,1000.0,9.0,color,stay,,28414,stim,8.0,poldrack-single-stim,s579
214,100.0,2136.0,False,89.0,Color,switch,test,twobytwo,,71.0,"89,71",1009.0,#1F45FC,1000.0,4.0,color,stay,,30661,stim,9.0,poldrack-single-stim,s579
217,100.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",987.0,orange,1000.0,7.0,color,stay,,33040,stim,10.0,poldrack-single-stim,s579
220,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",535.0,orange,1000.0,2.0,magnitude,switch,,35946,stim,11.0,poldrack-single-stim,s579
223,900.0,2680.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",705.0,orange,1000.0,7.0,color,switch,,39530,stim,12.0,poldrack-single-stim,s579
226,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",771.0,orange,1000.0,8.0,color,stay,,41637,stim,13.0,poldrack-single-stim,s579
229,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1102.0,orange,1000.0,2.0,magnitude,switch,,43744,stim,14.0,poldrack-single-stim,s579
232,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",651.0,orange,1000.0,2.0,magnitude,stay,,45851,stim,15.0,poldrack-single-stim,s579
235,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",504.0,orange,1000.0,1.0,color,switch,,49030,stim,16.0,poldrack-single-stim,s579
238,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",926.0,orange,1000.0,7.0,magnitude,switch,,51136,stim,17.0,poldrack-single-stim,s579
241,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",713.0,orange,1000.0,3.0,color,switch,,54043,stim,18.0,poldrack-single-stim,s579
244,900.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",445.0,#1F45FC,1000.0,1.0,magnitude,switch,,56950,stim,19.0,poldrack-single-stim,s579
247,100.0,2680.0,False,71.0,High-Low,stay,test,twobytwo,,89.0,"89,71",909.0,orange,1000.0,3.0,magnitude,stay,,59739,stim,20.0,poldrack-single-stim,s579
250,100.0,2000.0,False,71.0,High-Low,stay,test,twobytwo,,89.0,"89,71",567.0,orange,1000.0,4.0,magnitude,stay,,61846,stim,21.0,poldrack-single-stim,s579
253,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",651.0,orange,1000.0,1.0,color,switch,,64092,stim,22.0,poldrack-single-stim,s579
256,100.0,2408.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",964.0,orange,1000.0,8.0,color,stay,,66604,stim,23.0,poldrack-single-stim,s579
259,900.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",582.0,orange,1000.0,9.0,color,stay,,69644,stim,24.0,poldrack-single-stim,s579
262,100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",922.0,orange,1000.0,2.0,color,stay,,71751,stim,25.0,poldrack-single-stim,s579
265,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",765.0,#1F45FC,1000.0,6.0,magnitude,switch,,73857,stim,26.0,poldrack-single-stim,s579
268,900.0,2544.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",498.0,orange,1000.0,3.0,color,switch,,77308,stim,27.0,poldrack-single-stim,s579
271,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",647.0,orange,1000.0,8.0,color,stay,,79548,stim,28.0,poldrack-single-stim,s579
274,100.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",618.0,orange,1000.0,6.0,color,stay,,82199,stim,29.0,poldrack-single-stim,s579
277,100.0,2680.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",882.0,orange,1000.0,1.0,magnitude,switch,,84983,stim,30.0,poldrack-single-stim,s579
280,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",846.0,orange,1000.0,9.0,magnitude,stay,,87090,stim,31.0,poldrack-single-stim,s579
283,900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",630.0,#1F45FC,1000.0,7.0,color,switch,,90269,stim,32.0,poldrack-single-stim,s579
286,100.0,3088.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",914.0,orange,1000.0,8.0,magnitude,switch,,93464,stim,33.0,poldrack-single-stim,s579
289,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",746.0,#1F45FC,1000.0,8.0,color,switch,,96370,stim,34.0,poldrack-single-stim,s579
292,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",768.0,#1F45FC,1000.0,6.0,color,stay,,98615,stim,35.0,poldrack-single-stim,s579
295,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",569.0,orange,1000.0,8.0,magnitude,switch,,101657,stim,36.0,poldrack-single-stim,s579
298,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",857.0,#1F45FC,1000.0,6.0,magnitude,stay,,103768,stim,37.0,poldrack-single-stim,s579
301,900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",487.0,orange,1000.0,3.0,magnitude,stay,,106947,stim,38.0,poldrack-single-stim,s579
304,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",677.0,#1F45FC,1000.0,4.0,color,switch,,109054,stim,39.0,poldrack-single-stim,s579
307,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",782.0,orange,1000.0,9.0,magnitude,switch,,111299,stim,40.0,poldrack-single-stim,s579
310,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",950.0,orange,1000.0,4.0,color,switch,,113539,stim,41.0,poldrack-single-stim,s579
313,900.0,2544.0,False,89.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",753.0,#1F45FC,1000.0,4.0,color,stay,,116987,stim,42.0,poldrack-single-stim,s579
316,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",963.0,orange,1000.0,8.0,magnitude,switch,,119097,stim,43.0,poldrack-single-stim,s579
319,100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",766.0,#1F45FC,1000.0,4.0,magnitude,stay,,121342,stim,44.0,poldrack-single-stim,s579
322,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",505.0,orange,1000.0,2.0,color,switch,,124382,stim,45.0,poldrack-single-stim,s579
325,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",924.0,orange,1000.0,1.0,magnitude,switch,,127423,stim,46.0,poldrack-single-stim,s579
328,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",790.0,#1F45FC,1000.0,2.0,color,switch,,129529,stim,47.0,poldrack-single-stim,s579
331,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",546.0,orange,1000.0,4.0,magnitude,switch,,132575,stim,48.0,poldrack-single-stim,s579
334,100.0,2000.0,False,71.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1308.0,#1F45FC,1000.0,2.0,magnitude,stay,,134682,stim,49.0,poldrack-single-stim,s579
337,900.0,2136.0,False,71.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1021.0,#1F45FC,1000.0,4.0,magnitude,stay,,137722,stim,50.0,poldrack-single-stim,s579
340,100.0,2816.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",817.0,#1F45FC,1000.0,1.0,color,switch,,140644,stim,51.0,poldrack-single-stim,s579
343,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",668.0,#1F45FC,1000.0,3.0,color,stay,,142890,stim,52.0,poldrack-single-stim,s579
346,100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",1055.0,#1F45FC,1000.0,8.0,color,stay,,144997,stim,53.0,poldrack-single-stim,s579
349,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",900.0,orange,1000.0,2.0,magnitude,switch,,147100,stim,54.0,poldrack-single-stim,s579
352,900.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",510.0,orange,1000.0,9.0,magnitude,stay,,150281,stim,55.0,poldrack-single-stim,s579
355,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",870.0,#1F45FC,1000.0,3.0,color,switch,,152389,stim,56.0,poldrack-single-stim,s579
358,100.0,2000.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",606.0,orange,1000.0,7.0,magnitude,switch,,154496,stim,57.0,poldrack-single-stim,s579
361,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",926.0,orange,1000.0,1.0,color,switch,,156602,stim,58.0,poldrack-single-stim,s579
364,900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",653.0,#1F45FC,1000.0,4.0,magnitude,switch,,159920,stim,59.0,poldrack-single-stim,s579
367,900.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",598.0,orange,1000.0,3.0,magnitude,stay,,163099,stim,60.0,poldrack-single-stim,s579
370,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",602.0,orange,1000.0,1.0,color,switch,,166139,stim,61.0,poldrack-single-stim,s579
373,900.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",456.0,orange,1000.0,8.0,color,stay,,169045,stim,62.0,poldrack-single-stim,s579
376,100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",605.0,#1F45FC,1000.0,4.0,magnitude,switch,,171156,stim,63.0,poldrack-single-stim,s579
379,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",573.0,orange,1000.0,6.0,color,switch,,174198,stim,64.0,poldrack-single-stim,s579
382,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",680.0,#1F45FC,1000.0,4.0,magnitude,switch,,177105,stim,65.0,poldrack-single-stim,s579
385,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1127.0,#1F45FC,1000.0,7.0,color,switch,,179350,stim,66.0,poldrack-single-stim,s579
388,900.0,2408.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",460.0,#1F45FC,1000.0,7.0,color,stay,,182662,stim,67.0,poldrack-single-stim,s579
391,900.0,2136.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",475.0,orange,1000.0,6.0,magnitude,switch,,185703,stim,68.0,poldrack-single-stim,s579
394,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",747.0,#1F45FC,1000.0,6.0,color,switch,,188615,stim,69.0,poldrack-single-stim,s579
397,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",717.0,#1F45FC,1000.0,8.0,magnitude,switch,,190860,stim,70.0,poldrack-single-stim,s579
400,900.0,2272.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",585.0,orange,1000.0,3.0,magnitude,stay,,194039,stim,71.0,poldrack-single-stim,s579
403,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",751.0,#1F45FC,1000.0,7.0,color,switch,,196146,stim,72.0,poldrack-single-stim,s579
406,100.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1075.0,orange,1000.0,4.0,magnitude,switch,,198663,stim,73.0,poldrack-single-stim,s579
409,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1124.0,#1F45FC,1000.0,6.0,magnitude,stay,,200770,stim,74.0,poldrack-single-stim,s579
412,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",749.0,#1F45FC,1000.0,1.0,color,switch,,203015,stim,75.0,poldrack-single-stim,s579
415,100.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",717.0,orange,1000.0,2.0,magnitude,switch,,205533,stim,76.0,poldrack-single-stim,s579
418,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",674.0,#1F45FC,1000.0,6.0,color,switch,,207778,stim,77.0,poldrack-single-stim,s579
421,900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",479.0,orange,1000.0,3.0,magnitude,switch,,211090,stim,78.0,poldrack-single-stim,s579
424,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",642.0,orange,1000.0,3.0,color,switch,,214130,stim,79.0,poldrack-single-stim,s579
425,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,224136,rest_block,,poldrack-single-stim,s579
430,900.0,2000.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",871.0,#1F45FC,1000.0,4.0,magnitude,switch,,230557,stim,0.0,poldrack-single-stim,s579
433,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",569.0,#1F45FC,1000.0,8.0,magnitude,stay,,232937,stim,1.0,poldrack-single-stim,s579
436,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",705.0,orange,1000.0,2.0,magnitude,stay,,235043,stim,2.0,poldrack-single-stim,s579
439,900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",436.0,#1F45FC,1000.0,3.0,magnitude,stay,,238222,stim,3.0,poldrack-single-stim,s579
442,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",577.0,orange,1000.0,3.0,magnitude,stay,,240606,stim,4.0,poldrack-single-stim,s579
445,100.0,2952.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",594.0,#1F45FC,1000.0,3.0,color,switch,,243663,stim,5.0,poldrack-single-stim,s579
448,900.0,2680.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",556.0,#1F45FC,1000.0,7.0,color,stay,,247247,stim,6.0,poldrack-single-stim,s579
451,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",710.0,orange,1000.0,1.0,magnitude,switch,,249487,stim,7.0,poldrack-single-stim,s579
454,900.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",597.0,#1F45FC,1000.0,9.0,magnitude,stay,,252666,stim,8.0,poldrack-single-stim,s579
457,100.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",752.0,#1F45FC,1000.0,4.0,magnitude,stay,,255044,stim,9.0,poldrack-single-stim,s579
460,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1122.0,orange,1000.0,7.0,magnitude,stay,,257284,stim,10.0,poldrack-single-stim,s579
463,900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",417.0,orange,1000.0,2.0,color,switch,,260597,stim,11.0,poldrack-single-stim,s579
466,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",715.0,orange,1000.0,7.0,magnitude,switch,,263642,stim,12.0,poldrack-single-stim,s579
469,100.0,2136.0,False,89.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",950.0,orange,1000.0,8.0,magnitude,stay,,265881,stim,13.0,poldrack-single-stim,s579
472,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",712.0,orange,1000.0,2.0,color,switch,,267989,stim,14.0,poldrack-single-stim,s579
475,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",526.0,orange,1000.0,2.0,color,stay,,270096,stim,15.0,poldrack-single-stim,s579
478,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",594.0,orange,1000.0,1.0,magnitude,switch,,273002,stim,16.0,poldrack-single-stim,s579
481,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",989.0,orange,1000.0,7.0,color,switch,,275109,stim,17.0,poldrack-single-stim,s579
484,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",539.0,orange,1000.0,3.0,magnitude,switch,,278016,stim,18.0,poldrack-single-stim,s579
487,900.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",438.0,#1F45FC,1000.0,1.0,color,switch,,281200,stim,19.0,poldrack-single-stim,s579
490,100.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",972.0,orange,1000.0,3.0,color,stay,,283717,stim,20.0,poldrack-single-stim,s579
493,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",556.0,orange,1000.0,4.0,color,stay,,285824,stim,21.0,poldrack-single-stim,s579
496,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",558.0,orange,1000.0,1.0,magnitude,switch,,288065,stim,22.0,poldrack-single-stim,s579
499,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",526.0,orange,1000.0,8.0,magnitude,stay,,290171,stim,23.0,poldrack-single-stim,s579
502,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",448.0,orange,1000.0,9.0,magnitude,stay,,293217,stim,24.0,poldrack-single-stim,s579
505,100.0,2544.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",761.0,orange,1000.0,2.0,magnitude,stay,,295870,stim,25.0,poldrack-single-stim,s579
508,100.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",985.0,#1F45FC,1000.0,6.0,color,switch,,298657,stim,26.0,poldrack-single-stim,s579
511,900.0,3088.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",459.0,orange,1000.0,3.0,magnitude,switch,,302652,stim,27.0,poldrack-single-stim,s579
514,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",602.0,orange,1000.0,8.0,magnitude,stay,,304892,stim,28.0,poldrack-single-stim,s579
517,100.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",591.0,orange,1000.0,6.0,magnitude,stay,,307543,stim,29.0,poldrack-single-stim,s579
520,100.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",939.0,orange,1000.0,1.0,color,switch,,309649,stim,30.0,poldrack-single-stim,s579
523,100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",1277.0,orange,1000.0,9.0,color,stay,,311894,stim,31.0,poldrack-single-stim,s579
526,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",650.0,#1F45FC,1000.0,7.0,magnitude,switch,,314802,stim,32.0,poldrack-single-stim,s579
529,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",781.0,orange,1000.0,8.0,color,switch,,317324,stim,33.0,poldrack-single-stim,s579
532,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",615.0,#1F45FC,1000.0,8.0,magnitude,switch,,320231,stim,34.0,poldrack-single-stim,s579
535,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",557.0,#1F45FC,1000.0,6.0,magnitude,stay,,322338,stim,35.0,poldrack-single-stim,s579
538,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",544.0,orange,1000.0,8.0,color,switch,,325245,stim,36.0,poldrack-single-stim,s579
