,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
224,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",566,500.0,,241307,probe,12.0,poldrack-single-stim,s573
227,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",564,500.0,,245995,probe,13.0,poldrack-single-stim,s573
230,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",341,500.0,,250008,probe,14.0,poldrack-single-stim,s573
233,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",680,500.0,,254427,probe,15.0,poldrack-single-stim,s573
236,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",453,500.0,,259254,probe,16.0,poldrack-single-stim,s573
239,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",673,500.0,,264076,probe,17.0,poldrack-single-stim,s573
242,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",400,500.0,,268220,probe,18.0,poldrack-single-stim,s573
245,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",647,500.0,,272233,probe,19.0,poldrack-single-stim,s573
248,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",314,500.0,,276647,probe,20.0,poldrack-single-stim,s573
251,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",705,500.0,,280655,probe,21.0,poldrack-single-stim,s573
254,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",763,500.0,,285484,probe,22.0,poldrack-single-stim,s573
257,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,500.0,,289495,probe,23.0,poldrack-single-stim,s573
260,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",471,500.0,,294727,probe,24.0,poldrack-single-stim,s573
263,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",605,500.0,,298733,probe,25.0,poldrack-single-stim,s573
266,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",580,500.0,,302880,probe,26.0,poldrack-single-stim,s573
269,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,500.0,,307030,probe,27.0,poldrack-single-stim,s573
272,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",548,500.0,,311315,probe,28.0,poldrack-single-stim,s573
275,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",484,500.0,,315597,probe,29.0,poldrack-single-stim,s573
278,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",474,500.0,,319605,probe,30.0,poldrack-single-stim,s573
281,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",412,500.0,,324569,probe,31.0,poldrack-single-stim,s573
284,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",492,500.0,,328716,probe,32.0,poldrack-single-stim,s573
287,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1064,500.0,,332862,probe,33.0,poldrack-single-stim,s573
290,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",805,500.0,,336878,probe,34.0,poldrack-single-stim,s573
293,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",839,500.0,,340891,probe,35.0,poldrack-single-stim,s573
296,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",406,500.0,,345720,probe,36.0,poldrack-single-stim,s573
299,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,350276,probe,37.0,poldrack-single-stim,s573
302,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",555,500.0,,356735,probe,38.0,poldrack-single-stim,s573
305,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",801,500.0,,360879,probe,39.0,poldrack-single-stim,s573
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,368385,rest_block,,poldrack-single-stim,s573
310,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",653,500.0,,375545,probe,0.0,poldrack-single-stim,s573
313,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,500.0,,379690,probe,1.0,poldrack-single-stim,s573
316,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",577,500.0,,383701,probe,2.0,poldrack-single-stim,s573
319,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",620,500.0,,387712,probe,3.0,poldrack-single-stim,s573
322,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",464,500.0,,392128,probe,4.0,poldrack-single-stim,s573
325,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",498,500.0,,396277,probe,5.0,poldrack-single-stim,s573
328,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",486,500.0,,400833,probe,6.0,poldrack-single-stim,s573
331,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",527,500.0,,405115,probe,7.0,poldrack-single-stim,s573
334,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",459,500.0,,409128,probe,8.0,poldrack-single-stim,s573
337,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",649,500.0,,413820,probe,9.0,poldrack-single-stim,s573
340,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",446,500.0,,417831,probe,10.0,poldrack-single-stim,s573
343,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",125,500.0,,424017,probe,11.0,poldrack-single-stim,s573
346,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",430,500.0,,428162,probe,12.0,poldrack-single-stim,s573
349,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",747,500.0,,432306,probe,13.0,poldrack-single-stim,s573
352,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",560,500.0,,436316,probe,14.0,poldrack-single-stim,s573
355,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",416,500.0,,440742,probe,15.0,poldrack-single-stim,s573
358,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",519,500.0,,444893,probe,16.0,poldrack-single-stim,s573
361,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",574,500.0,,448906,probe,17.0,poldrack-single-stim,s573
364,1908.0,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,453325,probe,18.0,poldrack-single-stim,s573
367,2180.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,458014,probe,19.0,poldrack-single-stim,s573
370,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",381,500.0,,462302,probe,20.0,poldrack-single-stim,s573
373,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",469,500.0,,466312,probe,21.0,poldrack-single-stim,s573
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",455,500.0,,470322,probe,22.0,poldrack-single-stim,s573
379,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",509,500.0,,474878,probe,23.0,poldrack-single-stim,s573
382,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",417,500.0,,480244,probe,24.0,poldrack-single-stim,s573
385,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",402,500.0,,484249,probe,25.0,poldrack-single-stim,s573
388,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",545,500.0,,488532,probe,26.0,poldrack-single-stim,s573
391,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",662,500.0,,492815,probe,27.0,poldrack-single-stim,s573
394,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,500.0,,498185,probe,28.0,poldrack-single-stim,s573
397,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",929,500.0,,502468,probe,29.0,poldrack-single-stim,s573
400,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",478,500.0,,506613,probe,30.0,poldrack-single-stim,s573
403,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",406,500.0,,511573,probe,31.0,poldrack-single-stim,s573
406,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,500.0,,515722,probe,32.0,poldrack-single-stim,s573
409,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",452,500.0,,519730,probe,33.0,poldrack-single-stim,s573
412,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,523877,probe,34.0,poldrack-single-stim,s573
415,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",499,500.0,,528021,probe,35.0,poldrack-single-stim,s573
418,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",574,500.0,,532710,probe,36.0,poldrack-single-stim,s573
421,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",655,500.0,,536723,probe,37.0,poldrack-single-stim,s573
424,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",675,500.0,,540865,probe,38.0,poldrack-single-stim,s573
427,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1053,500.0,,545009,probe,39.0,poldrack-single-stim,s573
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,552513,rest_block,,poldrack-single-stim,s573
432,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",422,500.0,,560215,probe,0.0,poldrack-single-stim,s573
435,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",730,500.0,,565041,probe,1.0,poldrack-single-stim,s573
438,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",575,500.0,,569186,probe,2.0,poldrack-single-stim,s573
441,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",347,500.0,,573602,probe,3.0,poldrack-single-stim,s573
444,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",451,500.0,,579650,probe,4.0,poldrack-single-stim,s573
447,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",510,500.0,,583794,probe,5.0,poldrack-single-stim,s573
450,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",687,500.0,,587807,probe,6.0,poldrack-single-stim,s573
453,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,500.0,,591821,probe,7.0,poldrack-single-stim,s573
456,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",463,500.0,,596099,probe,8.0,poldrack-single-stim,s573
459,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",307,500.0,,601061,probe,9.0,poldrack-single-stim,s573
462,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",394,500.0,,605480,probe,10.0,poldrack-single-stim,s573
465,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",292,500.0,,609624,probe,11.0,poldrack-single-stim,s573
468,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,500.0,,613635,probe,12.0,poldrack-single-stim,s573
471,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,500.0,,617779,probe,13.0,poldrack-single-stim,s573
474,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",375,500.0,,621924,probe,14.0,poldrack-single-stim,s573
477,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",519,500.0,,626884,probe,15.0,poldrack-single-stim,s573
480,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",375,500.0,,630895,probe,16.0,poldrack-single-stim,s573
483,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",337,500.0,,634907,probe,17.0,poldrack-single-stim,s573
486,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",311,500.0,,639055,probe,18.0,poldrack-single-stim,s573
489,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",445,500.0,,643199,probe,19.0,poldrack-single-stim,s573
492,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",646,500.0,,647343,probe,20.0,poldrack-single-stim,s573
495,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",723,500.0,,651356,probe,21.0,poldrack-single-stim,s573
498,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,655370,probe,22.0,poldrack-single-stim,s573
501,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,500.0,,659653,probe,23.0,poldrack-single-stim,s573
504,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",410,500.0,,664341,probe,24.0,poldrack-single-stim,s573
507,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",506,500.0,,668624,probe,25.0,poldrack-single-stim,s573
510,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",439,500.0,,672635,probe,26.0,poldrack-single-stim,s573
513,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",352,500.0,,676646,probe,27.0,poldrack-single-stim,s573
516,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,500.0,,680793,probe,28.0,poldrack-single-stim,s573
519,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",786,500.0,,685483,probe,29.0,poldrack-single-stim,s573
522,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",599,500.0,,690308,probe,30.0,poldrack-single-stim,s573
525,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",843,500.0,,694454,probe,31.0,poldrack-single-stim,s573
528,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",449,500.0,,699142,probe,32.0,poldrack-single-stim,s573
531,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",846,500.0,,703697,probe,33.0,poldrack-single-stim,s573
534,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",460,500.0,,707980,probe,34.0,poldrack-single-stim,s573
537,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",484,500.0,,711991,probe,35.0,poldrack-single-stim,s573
540,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",601,500.0,,716679,probe,36.0,poldrack-single-stim,s573
543,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",597,500.0,,721639,probe,37.0,poldrack-single-stim,s573
546,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",513,500.0,,725789,probe,38.0,poldrack-single-stim,s573
549,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",488,500.0,,730212,probe,39.0,poldrack-single-stim,s573
