block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1433.0,,practice,discount_fixed,89,,,"89,71",1433,,1433.0,,-44561,1000.0,stim,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",977,20.0,4000.0,,7575,0.0,,poldrack-single-stim,s465
4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",873,20.0,4000.0,,12349,0.0,,poldrack-single-stim,s465
4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",923,20.0,4000.0,,16988,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",795,20.0,4000.0,,21558,0.0,,poldrack-single-stim,s465
5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",759,20.0,4000.0,,27011,0.0,,poldrack-single-stim,s465
5384.0,larger_later,,discount_fixed,89,24.0,139.0,"89,71",982,20.0,4000.0,,32398,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",944,20.0,4000.0,,36968,0.0,,poldrack-single-stim,s465
6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",688,20.0,4000.0,,43238,0.0,,poldrack-single-stim,s465
5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",726,20.0,4000.0,,48761,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,23.0,42.0,"89,71",800,20.0,4000.0,,53331,0.0,,poldrack-single-stim,s465
4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",723,20.0,4000.0,,57969,0.0,,poldrack-single-stim,s465
4636.0,larger_later,,discount_fixed,89,25.0,176.0,"89,71",756,20.0,4000.0,,62607,0.0,,poldrack-single-stim,s465
5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",905,20.0,4000.0,,67721,0.0,,poldrack-single-stim,s465
5316.0,larger_later,,discount_fixed,89,29.0,44.0,"89,71",561,20.0,4000.0,,73039,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,24.0,89.0,"89,71",449,20.0,4000.0,,77609,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,23.0,77.0,"89,71",454,20.0,4000.0,,82179,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,27.0,130.0,"89,71",472,20.0,4000.0,,86750,0.0,,poldrack-single-stim,s465
4840.0,larger_later,,discount_fixed,89,23.0,134.0,"89,71",422,20.0,4000.0,,91592,0.0,,poldrack-single-stim,s465
4500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",487,20.0,4000.0,,96093,0.0,,poldrack-single-stim,s465
5656.0,larger_later,,discount_fixed,89,44.0,143.0,"89,71",483,20.0,4000.0,,101752,0.0,,poldrack-single-stim,s465
4908.0,larger_later,,discount_fixed,89,23.0,110.0,"89,71",496,20.0,4000.0,,106661,0.0,,poldrack-single-stim,s465
4636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",693,20.0,4000.0,,111299,0.0,,poldrack-single-stim,s465
4500.0,larger_later,,discount_fixed,89,22.0,27.0,"89,71",454,20.0,4000.0,,115802,0.0,,poldrack-single-stim,s465
4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",573,20.0,4000.0,,120304,0.0,,poldrack-single-stim,s465
5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",1130,20.0,4000.0,,125418,0.0,,poldrack-single-stim,s465
6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",780,20.0,4000.0,,131552,0.0,,poldrack-single-stim,s465
4840.0,larger_later,,discount_fixed,89,49.0,172.0,"89,71",389,20.0,4000.0,,136395,0.0,,poldrack-single-stim,s465
4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",434,20.0,4000.0,,140965,0.0,,poldrack-single-stim,s465
4704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",410,20.0,4000.0,,145671,0.0,,poldrack-single-stim,s465
5860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",304,20.0,4000.0,,151533,0.0,,poldrack-single-stim,s465
4636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",331,20.0,4000.0,,156171,0.0,,poldrack-single-stim,s465
