,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,1270.0,,practice,discount_fixed,89,,,"89,71",1270,,1270.0,,-44304,stim,poldrack-single-stim,s130
24,4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",1295,20.0,4000.0,,7578,,poldrack-single-stim,s130
25,4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1985,20.0,4000.0,,12353,,poldrack-single-stim,s130
26,4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1247,20.0,4000.0,,16992,,poldrack-single-stim,s130
27,4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",2275,20.0,4000.0,,21562,,poldrack-single-stim,s130
28,5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",2398,20.0,4000.0,,27015,,poldrack-single-stim,s130
29,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1465,20.0,4000.0,,32402,,poldrack-single-stim,s130
30,4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1323,20.0,4000.0,,36972,,poldrack-single-stim,s130
31,6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",1879,20.0,4000.0,,43243,,poldrack-single-stim,s130
32,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1692,20.0,4000.0,,48765,,poldrack-single-stim,s130
33,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1630,20.0,4000.0,,53336,,poldrack-single-stim,s130
34,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",1458,20.0,4000.0,,57974,,poldrack-single-stim,s130
35,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1158,20.0,4000.0,,62612,,poldrack-single-stim,s130
36,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1030,20.0,4000.0,,67726,,poldrack-single-stim,s130
37,5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",2997,20.0,4000.0,,73044,,poldrack-single-stim,s130
38,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1235,20.0,4000.0,,77614,,poldrack-single-stim,s130
39,4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1191,20.0,4000.0,,82184,,poldrack-single-stim,s130
40,4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",1211,20.0,4000.0,,86755,,poldrack-single-stim,s130
41,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",1009,20.0,4000.0,,91598,,poldrack-single-stim,s130
42,4500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",2053,20.0,4000.0,,96100,,poldrack-single-stim,s130
