,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,22268.0,,,,,ward_and_allport,,32,,,32,,,22268,,22268.0,,-36116,instruction,poldrack-single-stim,s577
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2512,practice_start_block,poldrack-single-stim,s577
24,4871.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4871,"1,0,0,2,3,0,0,0,0",4871.0,,7886,to_hand,poldrack-single-stim,s577
25,1166.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1166,"1,0,0,2,3,0,0,0,0",1166.0,,9054,to_board,poldrack-single-stim,s577
26,917.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,917,"1,0,0,2,3,0,0,0,0",917.0,,9973,to_hand,poldrack-single-stim,s577
27,497.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,497,"1,0,0,2,3,0,0,0,0",497.0,,10472,to_board,poldrack-single-stim,s577
28,2127.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,2127,"1,0,0,2,3,0,0,0,0",2127.0,,12600,to_hand,poldrack-single-stim,s577
29,765.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,765,"1,0,0,2,3,0,0,0,0",765.0,,13367,to_board,poldrack-single-stim,s577
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,13361.0,-1,,1000.0,,15873,feedback,poldrack-single-stim,s577
31,3913.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3913,"1,2,0,3,0,0,0,0,0",3913.0,,19788,to_hand,poldrack-single-stim,s577
32,600.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,600,"1,2,0,3,0,0,0,0,0",600.0,,20389,to_board,poldrack-single-stim,s577
33,1004.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,1004,"1,2,0,3,0,0,0,0,0",1004.0,,21395,to_hand,poldrack-single-stim,s577
34,436.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,436,"1,2,0,3,0,0,0,0,0",436.0,,21832,to_board,poldrack-single-stim,s577
35,1634.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1634,"1,2,0,3,0,0,0,0,0",1634.0,,23466,to_hand,poldrack-single-stim,s577
36,441.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,441,"1,2,0,3,0,0,0,0,0",441.0,,23909,to_board,poldrack-single-stim,s577
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,10141.0,-1,,1000.0,,26014,feedback,poldrack-single-stim,s577
38,2531.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,2531,"0,0,0,1,2,0,3,0,0",2531.0,,28547,to_hand,poldrack-single-stim,s577
39,535.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,535,"0,0,0,1,2,0,3,0,0",535.0,,29082,to_board,poldrack-single-stim,s577
40,1337.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1337,"0,0,0,1,2,0,3,0,0",1337.0,,30422,to_hand,poldrack-single-stim,s577
41,322.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,322,"0,0,0,1,2,0,3,0,0",322.0,,30746,to_board,poldrack-single-stim,s577
42,1414.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,1414,"0,0,0,1,2,0,3,0,0",1414.0,,32162,to_hand,poldrack-single-stim,s577
43,360.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,360,"0,0,0,1,2,0,3,0,0",360.0,,32523,to_board,poldrack-single-stim,s577
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,8717.0,-1,,1000.0,,34731,feedback,poldrack-single-stim,s577
45,2468.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2468,"0,0,0,1,2,0,3,0,0",2468.0,,37201,to_hand,poldrack-single-stim,s577
46,326.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,326,"0,0,0,1,2,0,3,0,0",326.0,,37529,to_board,poldrack-single-stim,s577
47,1422.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,1422,"0,0,0,1,2,0,3,0,0",1422.0,,38954,to_hand,poldrack-single-stim,s577
48,356.0,UA_without_intermeidate,,"2,0,0,1,3,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",3.0,,356,"0,0,0,1,2,0,3,0,0",356.0,,39311,to_board,poldrack-single-stim,s577
49,690.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,690,"0,0,0,1,2,0,3,0,0",690.0,,40003,to_hand,poldrack-single-stim,s577
50,320.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,320,"0,0,0,1,2,0,3,0,0",320.0,,40324,to_board,poldrack-single-stim,s577
51,999.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,4.0,"89,71",3.0,,999,"0,0,0,1,2,0,3,0,0",999.0,,41325,to_hand,poldrack-single-stim,s577
52,235.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",3.0,,235,"0,0,0,1,2,0,3,0,0",235.0,,41561,to_board,poldrack-single-stim,s577
53,2000.0,,True,,practice,ward_and_allport,,-1,3.0,4.0,none,,8833.0,-1,,1000.0,,43564,feedback,poldrack-single-stim,s577
54,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,45068,test_start_block,poldrack-single-stim,s577
