,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
267,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",411,1700.0,,193614,stim,68.0,poldrack-single-stim,s574
270,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",546,1700.0,,196222,stim,69.0,poldrack-single-stim,s574
273,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",470,1700.0,,198831,stim,70.0,poldrack-single-stim,s574
276,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",433,1700.0,,201443,stim,71.0,poldrack-single-stim,s574
279,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",586,1700.0,,204057,stim,72.0,poldrack-single-stim,s574
282,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",487,1700.0,,206665,stim,73.0,poldrack-single-stim,s574
285,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",693,1700.0,,209278,stim,74.0,poldrack-single-stim,s574
288,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",574,1700.0,,211893,stim,75.0,poldrack-single-stim,s574
291,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",518,1700.0,,214509,stim,76.0,poldrack-single-stim,s574
294,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",425,1700.0,,217118,stim,77.0,poldrack-single-stim,s574
297,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",478,1700.0,,219727,stim,78.0,poldrack-single-stim,s574
300,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",397,1700.0,,222335,stim,79.0,poldrack-single-stim,s574
303,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",369,1700.0,,224943,stim,80.0,poldrack-single-stim,s574
306,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",501,1700.0,,227551,stim,81.0,poldrack-single-stim,s574
309,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",490,1700.0,,230159,stim,82.0,poldrack-single-stim,s574
312,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",503,1700.0,,232767,stim,83.0,poldrack-single-stim,s574
315,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",475,1700.0,,235375,stim,84.0,poldrack-single-stim,s574
318,2100.0,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",457,1700.0,,237983,stim,85.0,poldrack-single-stim,s574
321,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",451,1700.0,,240591,stim,86.0,poldrack-single-stim,s574
324,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",429,1700.0,,243199,stim,87.0,poldrack-single-stim,s574
327,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",405,1700.0,,245810,stim,88.0,poldrack-single-stim,s574
330,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",442,1700.0,,248421,stim,89.0,poldrack-single-stim,s574
333,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",595,1700.0,,251029,stim,90.0,poldrack-single-stim,s574
336,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",494,1700.0,,253642,stim,91.0,poldrack-single-stim,s574
339,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",454,1700.0,,256251,stim,92.0,poldrack-single-stim,s574
342,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",475,1700.0,,258859,stim,93.0,poldrack-single-stim,s574
345,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",665,1700.0,,261471,stim,94.0,poldrack-single-stim,s574
348,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",591,1700.0,,264080,stim,95.0,poldrack-single-stim,s574
351,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",591,1700.0,,266694,stim,96.0,poldrack-single-stim,s574
354,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",487,1700.0,,269302,stim,97.0,poldrack-single-stim,s574
357,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",538,1700.0,,271910,stim,98.0,poldrack-single-stim,s574
360,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",461,1700.0,,274522,stim,99.0,poldrack-single-stim,s574
363,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",522,1700.0,,277137,stim,100.0,poldrack-single-stim,s574
366,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",486,1700.0,,279745,stim,101.0,poldrack-single-stim,s574
369,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",491,1700.0,,282357,stim,102.0,poldrack-single-stim,s574
372,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",501,1700.0,,284966,stim,103.0,poldrack-single-stim,s574
375,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",698,1700.0,,287577,stim,104.0,poldrack-single-stim,s574
378,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",720,1700.0,,290188,stim,105.0,poldrack-single-stim,s574
381,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",480,1700.0,,292796,stim,106.0,poldrack-single-stim,s574
384,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",510,1700.0,,295404,stim,107.0,poldrack-single-stim,s574
387,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",423,1700.0,,298012,stim,108.0,poldrack-single-stim,s574
390,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",434,1700.0,,300626,stim,109.0,poldrack-single-stim,s574
393,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",589,1700.0,,303239,stim,110.0,poldrack-single-stim,s574
396,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",811,1700.0,,305847,stim,111.0,poldrack-single-stim,s574
399,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",496,1700.0,,308456,stim,112.0,poldrack-single-stim,s574
402,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",467,1700.0,,311064,stim,113.0,poldrack-single-stim,s574
405,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",416,1700.0,,313672,stim,114.0,poldrack-single-stim,s574
408,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",816,1700.0,,316280,stim,115.0,poldrack-single-stim,s574
411,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",509,1700.0,,318893,stim,116.0,poldrack-single-stim,s574
414,2100.8160000000003,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",1170,1700.0,,321501,stim,117.0,poldrack-single-stim,s574
417,2100.68,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",568,1700.0,,324109,stim,118.0,poldrack-single-stim,s574
420,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1035,1700.0,,326723,stim,119.0,poldrack-single-stim,s574
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",446,1700.0,,329331,stim,120.0,poldrack-single-stim,s574
426,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",614,1700.0,,331939,stim,121.0,poldrack-single-stim,s574
429,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",513,1700.0,,334547,stim,122.0,poldrack-single-stim,s574
432,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",571,1700.0,,337161,stim,123.0,poldrack-single-stim,s574
435,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",886,1700.0,,339769,stim,124.0,poldrack-single-stim,s574
438,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",534,1700.0,,342377,stim,125.0,poldrack-single-stim,s574
441,2100.136,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",425,1700.0,,344985,stim,126.0,poldrack-single-stim,s574
444,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",521,1700.0,,347593,stim,127.0,poldrack-single-stim,s574
