,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,text,time_elapsed,trial_id,trial_type,worker_id
45,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1517,20.0,,112597,,poldrack-single-stim,s525
46,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1864,20.0,,117439,,poldrack-single-stim,s525
47,larger_later,,discount_fixed,89,25.0,74.0,"89,71",1009,20.0,,124322,,poldrack-single-stim,s525
48,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",872,20.0,,128892,,poldrack-single-stim,s525
49,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",998,20.0,,133666,,poldrack-single-stim,s525
50,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",950,20.0,,140684,,poldrack-single-stim,s525
51,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1180,20.0,,145390,,poldrack-single-stim,s525
52,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",593,20.0,,150573,,poldrack-single-stim,s525
53,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",666,20.0,,155618,,poldrack-single-stim,s525
54,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1091,20.0,,160936,,poldrack-single-stim,s525
55,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1130,20.0,,165506,,poldrack-single-stim,s525
56,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1117,20.0,,170145,,poldrack-single-stim,s525
57,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1627,20.0,,175054,,poldrack-single-stim,s525
58,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",904,20.0,,179555,,poldrack-single-stim,s525
59,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1524,20.0,,184533,,poldrack-single-stim,s525
60,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1707,20.0,,189444,,poldrack-single-stim,s525
61,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1928,20.0,,194014,,poldrack-single-stim,s525
62,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",1163,20.0,,198516,,poldrack-single-stim,s525
63,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",1542,20.0,,204719,,poldrack-single-stim,s525
64,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",1246,20.0,,209425,,poldrack-single-stim,s525
65,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",837,20.0,,214471,,poldrack-single-stim,s525
66,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1242,20.0,,219518,,poldrack-single-stim,s525
67,larger_later,,discount_fixed,89,58.0,55.0,"89,71",2016,20.0,,224702,,poldrack-single-stim,s525
68,larger_later,,discount_fixed,89,81.0,58.0,"89,71",1676,20.0,,229680,,poldrack-single-stim,s525
69,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1588,20.0,,234453,,poldrack-single-stim,s525
70,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1462,20.0,,239227,,poldrack-single-stim,s525
71,smaller_sooner,,discount_fixed,71,67.0,23.0,"89,71",2097,20.0,,244409,,poldrack-single-stim,s525
72,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",1317,20.0,,249591,,poldrack-single-stim,s525
73,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",964,20.0,,254842,,poldrack-single-stim,s525
74,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",1033,20.0,,259412,,poldrack-single-stim,s525
75,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",659,20.0,,263914,,poldrack-single-stim,s525
76,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",712,20.0,,268825,,poldrack-single-stim,s525
77,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",1446,20.0,,273395,,poldrack-single-stim,s525
78,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",965,20.0,,279597,,poldrack-single-stim,s525
79,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1956,20.0,,284508,,poldrack-single-stim,s525
80,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",1819,20.0,,289758,,poldrack-single-stim,s525
81,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1770,20.0,,294804,,poldrack-single-stim,s525
82,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",831,20.0,,299442,,poldrack-single-stim,s525
83,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1448,20.0,,304148,,poldrack-single-stim,s525
84,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1982,20.0,,308786,,poldrack-single-stim,s525
85,,,discount_fixed,-1,,,none,-1,,,316289,rest_block,poldrack-single-stim,s525
86,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1818,20.0,,321859,,poldrack-single-stim,s525
87,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1904,20.0,,326429,,poldrack-single-stim,s525
88,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1923,20.0,,331340,,poldrack-single-stim,s525
89,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",2224,20.0,,336182,,poldrack-single-stim,s525
90,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1370,20.0,,341432,,poldrack-single-stim,s525
91,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1164,20.0,,346206,,poldrack-single-stim,s525
92,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",588,20.0,,352204,,poldrack-single-stim,s525
93,larger_later,,discount_fixed,89,75.0,60.0,"89,71",1186,20.0,,357794,,poldrack-single-stim,s525
94,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",917,20.0,,362364,,poldrack-single-stim,s525
95,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",766,20.0,,367479,,poldrack-single-stim,s525
96,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",1483,20.0,,373137,,poldrack-single-stim,s525
97,larger_later,,discount_fixed,89,58.0,53.0,"89,71",2237,20.0,,377706,,poldrack-single-stim,s525
98,larger_later,,discount_fixed,89,54.0,23.0,"89,71",2010,20.0,,382479,,poldrack-single-stim,s525
99,larger_later,,discount_fixed,89,41.0,55.0,"89,71",2723,20.0,,387525,,poldrack-single-stim,s525
100,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",1224,20.0,,392368,,poldrack-single-stim,s525
101,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",995,20.0,,397550,,poldrack-single-stim,s525
102,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",1400,20.0,,402596,,poldrack-single-stim,s525
103,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1496,20.0,,407573,,poldrack-single-stim,s525
104,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",1084,20.0,,412552,,poldrack-single-stim,s525
105,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",803,20.0,,417870,,poldrack-single-stim,s525
106,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1069,20.0,,422372,,poldrack-single-stim,s525
107,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",651,20.0,,427419,,poldrack-single-stim,s525
108,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",942,20.0,,432125,,poldrack-single-stim,s525
109,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",729,20.0,,436966,,poldrack-single-stim,s525
110,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",624,20.0,,443713,,poldrack-single-stim,s525
111,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",776,20.0,,448215,,poldrack-single-stim,s525
112,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",754,20.0,,452785,,poldrack-single-stim,s525
113,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",700,20.0,,457492,,poldrack-single-stim,s525
114,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",1216,20.0,,462401,,poldrack-single-stim,s525
115,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",832,20.0,,466972,,poldrack-single-stim,s525
116,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",841,20.0,,471746,,poldrack-single-stim,s525
117,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1616,20.0,,476384,,poldrack-single-stim,s525
118,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1074,20.0,,480954,,poldrack-single-stim,s525
119,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",1403,20.0,,486408,,poldrack-single-stim,s525
120,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1172,20.0,,491795,,poldrack-single-stim,s525
121,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",1645,20.0,,496365,,poldrack-single-stim,s525
122,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",944,20.0,,502635,,poldrack-single-stim,s525
123,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1482,20.0,,508157,,poldrack-single-stim,s525
124,larger_later,,discount_fixed,89,23.0,42.0,"89,71",1707,20.0,,512727,,poldrack-single-stim,s525
125,smaller_sooner,,discount_fixed,71,50.0,41.0,"89,71",1691,20.0,,517364,,poldrack-single-stim,s525
126,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",733,20.0,,522002,,poldrack-single-stim,s525
127,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1902,20.0,,527118,,poldrack-single-stim,s525
128,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",1706,20.0,,532437,,poldrack-single-stim,s525
129,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",809,20.0,,537007,,poldrack-single-stim,s525
130,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",678,20.0,,541577,,poldrack-single-stim,s525
131,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",567,20.0,,546148,,poldrack-single-stim,s525
132,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",692,20.0,,550991,,poldrack-single-stim,s525
133,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",930,20.0,,555493,,poldrack-single-stim,s525
134,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",844,20.0,,561152,,poldrack-single-stim,s525
135,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",608,20.0,,566062,,poldrack-single-stim,s525
136,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1022,20.0,,570699,,poldrack-single-stim,s525
137,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",509,20.0,,575200,,poldrack-single-stim,s525
138,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",2169,20.0,,579703,,poldrack-single-stim,s525
139,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",1726,20.0,,584817,,poldrack-single-stim,s525
140,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1435,20.0,,590950,,poldrack-single-stim,s525
141,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",923,20.0,,595793,,poldrack-single-stim,s525
142,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1832,20.0,,600363,,poldrack-single-stim,s525
143,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",1318,20.0,,605070,,poldrack-single-stim,s525
144,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1193,20.0,,610932,,poldrack-single-stim,s525
