block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,0.0,89.0,double,practice,attention_network_task,1000.0,down,left,congruent,-1,"89,71",-1,1700.0,,-90296,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",616,1700.0,,-86579,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",675,1700.0,,-82862,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",642,1700.0,,-79146,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",700,1700.0,,-75430,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",660,1700.0,,-71711,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",624,1700.0,,-67995,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",677,1700.0,,-64277,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",643,1700.0,,-60560,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",719,1700.0,,-56842,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",661,1700.0,,-53125,500.0,stim,,poldrack-categorize,s570
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",956,1700.0,,-49407,500.0,stim,,poldrack-categorize,s570
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",593,1700.0,,5621,0.0,stim,0.0,poldrack-single-stim,s570
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",563,1700.0,,8231,0.0,stim,1.0,poldrack-single-stim,s570
2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",459,1700.0,,10838,0.0,stim,2.0,poldrack-single-stim,s570
2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",732,1700.0,,13446,0.0,stim,3.0,poldrack-single-stim,s570
2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",800,1700.0,,16054,0.0,stim,4.0,poldrack-single-stim,s570
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",651,1700.0,,18662,0.0,stim,5.0,poldrack-single-stim,s570
2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",858,1700.0,,21270,0.0,stim,6.0,poldrack-single-stim,s570
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",784,1700.0,,23883,0.0,stim,7.0,poldrack-single-stim,s570
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",712,1700.0,,26491,0.0,stim,8.0,poldrack-single-stim,s570
