,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
99,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",267,500.0,,55566,probe,11.0,poldrack-single-stim,s561
102,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",219,500.0,,59706,probe,12.0,poldrack-single-stim,s561
105,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",215,500.0,,63849,probe,13.0,poldrack-single-stim,s561
108,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",214,500.0,,67856,probe,14.0,poldrack-single-stim,s561
111,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",353,500.0,,72270,probe,15.0,poldrack-single-stim,s561
114,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",329,500.0,,76414,probe,16.0,poldrack-single-stim,s561
117,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",238,500.0,,80420,probe,17.0,poldrack-single-stim,s561
120,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",365,500.0,,84832,probe,18.0,poldrack-single-stim,s561
123,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",765,500.0,,89519,probe,19.0,poldrack-single-stim,s561
126,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",337,500.0,,93796,probe,20.0,poldrack-single-stim,s561
129,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",462,500.0,,97802,probe,21.0,poldrack-single-stim,s561
132,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",300,500.0,,101811,probe,22.0,poldrack-single-stim,s561
135,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",322,500.0,,106363,probe,23.0,poldrack-single-stim,s561
138,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",329,500.0,,111730,probe,24.0,poldrack-single-stim,s561
141,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",233,500.0,,115737,probe,25.0,poldrack-single-stim,s561
144,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",275,500.0,,120016,probe,26.0,poldrack-single-stim,s561
147,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",371,500.0,,124294,probe,27.0,poldrack-single-stim,s561
150,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",394,500.0,,129661,probe,28.0,poldrack-single-stim,s561
153,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",355,500.0,,133939,probe,29.0,poldrack-single-stim,s561
156,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",278,500.0,,138080,probe,30.0,poldrack-single-stim,s561
159,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",374,500.0,,143038,probe,31.0,poldrack-single-stim,s561
162,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",287,500.0,,147179,probe,32.0,poldrack-single-stim,s561
165,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",230,500.0,,151186,probe,33.0,poldrack-single-stim,s561
168,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",447,500.0,,155327,probe,34.0,poldrack-single-stim,s561
171,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",515,500.0,,159469,probe,35.0,poldrack-single-stim,s561
174,2180.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,164154,probe,36.0,poldrack-single-stim,s561
177,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,500.0,,168159,probe,37.0,poldrack-single-stim,s561
180,1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",471,500.0,,172301,probe,38.0,poldrack-single-stim,s561
183,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",444,500.0,,176442,probe,39.0,poldrack-single-stim,s561
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,183944,rest_block,,poldrack-single-stim,s561
188,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",310,500.0,,191635,probe,0.0,poldrack-single-stim,s561
191,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",650,500.0,,196457,probe,1.0,poldrack-single-stim,s561
194,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",595,500.0,,200602,probe,2.0,poldrack-single-stim,s561
197,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",270,500.0,,205017,probe,3.0,poldrack-single-stim,s561
200,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",312,500.0,,211063,probe,4.0,poldrack-single-stim,s561
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",244,500.0,,215204,probe,5.0,poldrack-single-stim,s561
206,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",301,500.0,,219211,probe,6.0,poldrack-single-stim,s561
209,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,223218,probe,7.0,poldrack-single-stim,s561
212,1772.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",431,500.0,,227495,probe,8.0,poldrack-single-stim,s561
215,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",254,500.0,,232453,probe,9.0,poldrack-single-stim,s561
218,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",269,500.0,,236867,probe,10.0,poldrack-single-stim,s561
221,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",572,500.0,,241010,probe,11.0,poldrack-single-stim,s561
224,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",363,500.0,,245016,probe,12.0,poldrack-single-stim,s561
227,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",340,500.0,,249159,probe,13.0,poldrack-single-stim,s561
230,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",350,500.0,,253302,probe,14.0,poldrack-single-stim,s561
233,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",216,500.0,,258259,probe,15.0,poldrack-single-stim,s561
236,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",488,500.0,,262265,probe,16.0,poldrack-single-stim,s561
239,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",549,500.0,,266271,probe,17.0,poldrack-single-stim,s561
242,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",341,500.0,,270412,probe,18.0,poldrack-single-stim,s561
245,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",324,500.0,,274554,probe,19.0,poldrack-single-stim,s561
248,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",468,500.0,,278695,probe,20.0,poldrack-single-stim,s561
251,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",422,500.0,,282702,probe,21.0,poldrack-single-stim,s561
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,500.0,,286709,probe,22.0,poldrack-single-stim,s561
257,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",321,500.0,,290986,probe,23.0,poldrack-single-stim,s561
260,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",354,500.0,,295672,probe,24.0,poldrack-single-stim,s561
263,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",330,500.0,,299950,probe,25.0,poldrack-single-stim,s561
266,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",544,500.0,,303957,probe,26.0,poldrack-single-stim,s561
269,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",356,500.0,,307963,probe,27.0,poldrack-single-stim,s561
272,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",439,500.0,,312104,probe,28.0,poldrack-single-stim,s561
275,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",710,500.0,,316790,probe,29.0,poldrack-single-stim,s561
278,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",500,500.0,,321612,probe,30.0,poldrack-single-stim,s561
281,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",196,500.0,,325753,probe,31.0,poldrack-single-stim,s561
284,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",275,500.0,,330439,probe,32.0,poldrack-single-stim,s561
287,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",410,500.0,,334988,probe,33.0,poldrack-single-stim,s561
290,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",368,500.0,,339266,probe,34.0,poldrack-single-stim,s561
293,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",442,500.0,,343271,probe,35.0,poldrack-single-stim,s561
296,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",350,500.0,,347958,probe,36.0,poldrack-single-stim,s561
299,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",461,500.0,,352917,probe,37.0,poldrack-single-stim,s561
302,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",452,500.0,,357059,probe,38.0,poldrack-single-stim,s561
305,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",343,500.0,,361472,probe,39.0,poldrack-single-stim,s561
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,368976,rest_block,,poldrack-single-stim,s561
310,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,500.0,,376258,probe,0.0,poldrack-single-stim,s561
313,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,500.0,,380265,probe,1.0,poldrack-single-stim,s561
316,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",438,500.0,,385222,probe,2.0,poldrack-single-stim,s561
319,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",387,500.0,,389501,probe,3.0,poldrack-single-stim,s561
322,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",307,500.0,,393914,probe,4.0,poldrack-single-stim,s561
325,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",387,500.0,,398327,probe,5.0,poldrack-single-stim,s561
328,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",383,500.0,,403422,probe,6.0,poldrack-single-stim,s561
331,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",500,500.0,,407427,probe,7.0,poldrack-single-stim,s561
334,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",264,500.0,,411434,probe,8.0,poldrack-single-stim,s561
337,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",297,500.0,,415440,probe,9.0,poldrack-single-stim,s561
340,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",357,500.0,,419582,probe,10.0,poldrack-single-stim,s561
343,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",238,500.0,,424132,probe,11.0,poldrack-single-stim,s561
346,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,500.0,,428411,probe,12.0,poldrack-single-stim,s561
349,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",232,500.0,,433505,probe,13.0,poldrack-single-stim,s561
352,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",618,500.0,,437510,probe,14.0,poldrack-single-stim,s561
355,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,500.0,,442468,probe,15.0,poldrack-single-stim,s561
358,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",219,500.0,,446609,probe,16.0,poldrack-single-stim,s561
361,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,450752,probe,17.0,poldrack-single-stim,s561
364,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,500.0,,454758,probe,18.0,poldrack-single-stim,s561
367,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",258,500.0,,458901,probe,19.0,poldrack-single-stim,s561
370,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",319,500.0,,462908,probe,20.0,poldrack-single-stim,s561
373,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",393,500.0,,467595,probe,21.0,poldrack-single-stim,s561
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",483,500.0,,471601,probe,22.0,poldrack-single-stim,s561
379,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",365,500.0,,476016,probe,23.0,poldrack-single-stim,s561
382,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",407,500.0,,480158,probe,24.0,poldrack-single-stim,s561
385,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",281,500.0,,484299,probe,25.0,poldrack-single-stim,s561
388,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",292,500.0,,488441,probe,26.0,poldrack-single-stim,s561
391,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",383,500.0,,492446,probe,27.0,poldrack-single-stim,s561
394,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",702,500.0,,496996,probe,28.0,poldrack-single-stim,s561
397,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",462,500.0,,501683,probe,29.0,poldrack-single-stim,s561
400,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",476,500.0,,505826,probe,30.0,poldrack-single-stim,s561
403,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,510104,probe,31.0,poldrack-single-stim,s561
406,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",244,500.0,,514111,probe,32.0,poldrack-single-stim,s561
409,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",386,500.0,,518524,probe,33.0,poldrack-single-stim,s561
412,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",358,500.0,,523075,probe,34.0,poldrack-single-stim,s561
415,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",442,500.0,,527218,probe,35.0,poldrack-single-stim,s561
418,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",348,500.0,,531496,probe,36.0,poldrack-single-stim,s561
421,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,535637,probe,37.0,poldrack-single-stim,s561
424,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",256,500.0,,539915,probe,38.0,poldrack-single-stim,s561
427,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,500.0,,543920,probe,39.0,poldrack-single-stim,s561
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,551423,rest_block,,poldrack-single-stim,s561
432,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",236,500.0,,558569,probe,0.0,poldrack-single-stim,s561
435,1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",241,500.0,,562576,probe,1.0,poldrack-single-stim,s561
438,2044.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",383,500.0,,567126,probe,2.0,poldrack-single-stim,s561
441,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",303,500.0,,571404,probe,3.0,poldrack-single-stim,s561
444,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",367,500.0,,575547,probe,4.0,poldrack-single-stim,s561
447,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",305,500.0,,579691,probe,5.0,poldrack-single-stim,s561
450,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",499,500.0,,583698,probe,6.0,poldrack-single-stim,s561
453,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",411,500.0,,587704,probe,7.0,poldrack-single-stim,s561
456,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",564,500.0,,592253,probe,8.0,poldrack-single-stim,s561
459,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",331,500.0,,597211,probe,9.0,poldrack-single-stim,s561
462,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",342,500.0,,601624,probe,10.0,poldrack-single-stim,s561
465,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",346,500.0,,605630,probe,11.0,poldrack-single-stim,s561
468,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",397,500.0,,610043,probe,12.0,poldrack-single-stim,s561
471,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",267,500.0,,614729,probe,13.0,poldrack-single-stim,s561
474,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",403,500.0,,618735,probe,14.0,poldrack-single-stim,s561
477,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",287,500.0,,623148,probe,15.0,poldrack-single-stim,s561
480,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",374,500.0,,627972,probe,16.0,poldrack-single-stim,s561
483,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",435,500.0,,632794,probe,17.0,poldrack-single-stim,s561
486,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",269,500.0,,636936,probe,18.0,poldrack-single-stim,s561
489,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",464,500.0,,640942,probe,19.0,poldrack-single-stim,s561
492,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",485,500.0,,645357,probe,20.0,poldrack-single-stim,s561
495,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,649364,probe,21.0,poldrack-single-stim,s561
498,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",437,500.0,,654187,probe,22.0,poldrack-single-stim,s561
501,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",392,500.0,,658192,probe,23.0,poldrack-single-stim,s561
504,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",533,500.0,,663422,probe,24.0,poldrack-single-stim,s561
507,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",377,500.0,,667430,probe,25.0,poldrack-single-stim,s561
510,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",510,500.0,,671572,probe,26.0,poldrack-single-stim,s561
513,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",363,500.0,,675713,probe,27.0,poldrack-single-stim,s561
516,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",441,500.0,,679991,probe,28.0,poldrack-single-stim,s561
519,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",322,500.0,,684268,probe,29.0,poldrack-single-stim,s561
522,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,688274,probe,30.0,poldrack-single-stim,s561
525,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",258,500.0,,693232,probe,31.0,poldrack-single-stim,s561
528,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",327,500.0,,697375,probe,32.0,poldrack-single-stim,s561
531,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",358,500.0,,701517,probe,33.0,poldrack-single-stim,s561
534,1500.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",610,500.0,,705521,probe,34.0,poldrack-single-stim,s561
537,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",301,500.0,,709528,probe,35.0,poldrack-single-stim,s561
540,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",291,500.0,,714350,probe,36.0,poldrack-single-stim,s561
543,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",398,500.0,,718899,probe,37.0,poldrack-single-stim,s561
546,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",371,500.0,,725353,probe,38.0,poldrack-single-stim,s561
549,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",309,500.0,,729495,probe,39.0,poldrack-single-stim,s561
