block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1900.0,BY,0.0,71.0,practice,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,-85923,0.0,probe,0.0,poldrack-single-stim,s525
2300.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",582,500.0,,-80613,0.0,probe,1.0,poldrack-single-stim,s525
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",607,500.0,,-76107,0.0,probe,2.0,poldrack-single-stim,s525
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",408,500.0,,-71600,0.0,probe,3.0,poldrack-single-stim,s525
1700.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",457,500.0,,-66893,0.0,probe,4.0,poldrack-single-stim,s525
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",608,500.0,,-62384,0.0,probe,5.0,poldrack-single-stim,s525
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",867,500.0,,-57877,0.0,probe,6.0,poldrack-single-stim,s525
2500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",552,500.0,,-52370,0.0,probe,7.0,poldrack-single-stim,s525
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",324,500.0,,-47860,0.0,probe,8.0,poldrack-single-stim,s525
2100.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",269,500.0,,-42753,0.0,probe,9.0,poldrack-single-stim,s525
1772.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",706,500.0,,7282,0.0,probe,0.0,poldrack-single-stim,s525
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",588,500.0,,11288,0.0,probe,1.0,poldrack-single-stim,s525
2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",575,500.0,,16246,0.0,probe,2.0,poldrack-single-stim,s525
1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",736,500.0,,20524,0.0,probe,3.0,poldrack-single-stim,s525
