block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
3550.0,,practice,discount_fixed,89,,,"89,71",3550,,3550.0,,-42811,1000.0,stim,poldrack-single-stim,s518
4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1744,20.0,4000.0,,7641,0.0,,poldrack-single-stim,s518
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1530,20.0,4000.0,,12959,0.0,,poldrack-single-stim,s518
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1484,20.0,4000.0,,17937,0.0,,poldrack-single-stim,s518
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1757,20.0,4000.0,,22506,0.0,,poldrack-single-stim,s518
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1303,20.0,4000.0,,28028,0.0,,poldrack-single-stim,s518
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",3528,20.0,4000.0,,33618,0.0,,poldrack-single-stim,s518
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1751,20.0,4000.0,,39411,0.0,,poldrack-single-stim,s518
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",3149,20.0,4000.0,,43981,0.0,,poldrack-single-stim,s518
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",2181,20.0,4000.0,,49094,0.0,,poldrack-single-stim,s518
4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",2204,20.0,4000.0,,53595,0.0,,poldrack-single-stim,s518
4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",2308,20.0,4000.0,,58436,0.0,,poldrack-single-stim,s518
4568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",2895,20.0,4000.0,,63006,0.0,,poldrack-single-stim,s518
5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",1470,20.0,4000.0,,68391,0.0,,poldrack-single-stim,s518
5044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",3710,20.0,4000.0,,73436,0.0,,poldrack-single-stim,s518
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1212,20.0,4000.0,,78142,0.0,,poldrack-single-stim,s518
4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",2073,20.0,4000.0,,83051,0.0,,poldrack-single-stim,s518
4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1311,20.0,4000.0,,87960,0.0,,poldrack-single-stim,s518
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1252,20.0,4000.0,,92802,0.0,,poldrack-single-stim,s518
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",2117,20.0,4000.0,,97915,0.0,,poldrack-single-stim,s518
5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1649,20.0,4000.0,,103029,0.0,,poldrack-single-stim,s518
4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",1313,20.0,4000.0,,107734,0.0,,poldrack-single-stim,s518
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1112,20.0,4000.0,,112576,0.0,,poldrack-single-stim,s518
4840.0,larger_later,,discount_fixed,89,45.0,72.0,"89,71",2305,20.0,4000.0,,117417,0.0,,poldrack-single-stim,s518
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1006,20.0,4000.0,,124298,0.0,,poldrack-single-stim,s518
4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",2739,20.0,4000.0,,128867,0.0,,poldrack-single-stim,s518
4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",1168,20.0,4000.0,,133640,0.0,,poldrack-single-stim,s518
7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",2266,20.0,4000.0,,140657,0.0,,poldrack-single-stim,s518
4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1270,20.0,4000.0,,145363,0.0,,poldrack-single-stim,s518
5180.0,larger_later,,discount_fixed,89,66.0,71.0,"89,71",1589,20.0,4000.0,,150544,0.0,,poldrack-single-stim,s518
5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",1218,20.0,4000.0,,155590,0.0,,poldrack-single-stim,s518
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1957,20.0,4000.0,,160907,0.0,,poldrack-single-stim,s518
4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1594,20.0,4000.0,,165476,0.0,,poldrack-single-stim,s518
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1279,20.0,4000.0,,170113,0.0,,poldrack-single-stim,s518
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1912,20.0,4000.0,,175022,0.0,,poldrack-single-stim,s518
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",2877,20.0,4000.0,,179523,0.0,,poldrack-single-stim,s518
4976.0,larger_later,,discount_fixed,89,44.0,92.0,"89,71",2712,20.0,4000.0,,184500,0.0,,poldrack-single-stim,s518
4908.0,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1795,20.0,4000.0,,189411,0.0,,poldrack-single-stim,s518
4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1965,20.0,4000.0,,193980,0.0,,poldrack-single-stim,s518
4500.0,larger_later,,discount_fixed,89,78.0,108.0,"89,71",3195,20.0,4000.0,,198481,0.0,,poldrack-single-stim,s518
6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",2593,20.0,4000.0,,204682,0.0,,poldrack-single-stim,s518
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",1927,20.0,4000.0,,209388,0.0,,poldrack-single-stim,s518
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1879,20.0,4000.0,,214433,0.0,,poldrack-single-stim,s518
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1852,20.0,4000.0,,219479,0.0,,poldrack-single-stim,s518
