,SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",1099,850.0,False,,-63438,stim,0.0,poldrack-categorize,s518
6,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",440,850.0,False,,-60833,stim,1.0,poldrack-categorize,s518
7,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",375,850.0,False,,-58230,stim,2.0,poldrack-categorize,s518
8,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",311,850.0,False,,-55627,stim,3.0,poldrack-categorize,s518
9,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",561,850.0,False,,-53024,stim,4.0,poldrack-categorize,s518
10,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",458,850.0,False,,-50421,stim,5.0,poldrack-categorize,s518
11,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",606,850.0,False,,-47816,stim,6.0,poldrack-categorize,s518
12,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",634,850.0,False,,-45212,stim,7.0,poldrack-categorize,s518
13,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",551,850.0,False,,-42608,stim,8.0,poldrack-categorize,s518
14,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",598,850.0,False,,-40005,stim,9.0,poldrack-categorize,s518
15,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",443,850.0,False,,-37401,stim,10.0,poldrack-categorize,s518
16,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",609,850.0,False,,-34794,stim,11.0,poldrack-categorize,s518
36,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",1132,850.0,False,,5394,stim,0.0,stop-signal,s518
37,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",652,850.0,False,,7919,stim,1.0,stop-signal,s518
38,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2930.0,0.0,71.0,test,stop_signal,,-1.0,True,"89,71",-1,850.0,True,,10851,stim,2.0,stop-signal,s518
39,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",550,850.0,False,,13375,stim,3.0,stop-signal,s518
40,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",463,850.0,False,,15900,stim,4.0,stop-signal,s518
41,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",524,850.0,False,,18152,stim,5.0,stop-signal,s518
42,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",483,850.0,False,,20676,stim,6.0,stop-signal,s518
43,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",624,850.0,False,,23064,stim,7.0,stop-signal,s518
44,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",494,850.0,False,,25316,stim,8.0,stop-signal,s518
45,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2386.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",541,850.0,False,,27704,stim,9.0,stop-signal,s518
46,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",591,850.0,False,,29956,stim,10.0,stop-signal,s518
47,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2386.0,0.0,89.0,test,stop_signal,,-1.0,True,"89,71",-1,850.0,True,,32344,stim,11.0,stop-signal,s518
48,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",571,850.0,False,,34869,stim,12.0,stop-signal,s518
