block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2054.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,2054,"1,0,0,2,3,0,0,0,0",2054.0,,5062,0.0,to_hand,poldrack-single-stim,s525
863.0,UA_with_intermeidate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",0.0,,863,"1,0,0,2,3,0,0,0,0",863.0,,5927,0.0,to_board,poldrack-single-stim,s525
3209.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71",0.0,,3209,"1,0,0,2,3,0,0,0,0",3209.0,,9137,0.0,to_hand,poldrack-single-stim,s525
818.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,818,"1,0,0,2,3,0,0,0,0",818.0,,9956,0.0,to_board,poldrack-single-stim,s525
4600.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,89,0.0,,4600,"1,0,0,2,3,0,0,0,0",4600.0,,14557,0.0,to_hand,poldrack-single-stim,s525
42.0,UA_with_intermeidate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",0.0,,42,"1,0,0,2,3,0,0,0,0",42.0,,14599,0.0,to_board,poldrack-single-stim,s525
868.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,4.0,"89,71",0.0,,868,"1,0,0,2,3,0,0,0,0",868.0,,15468,0.0,to_hand,poldrack-single-stim,s525
608.0,UA_with_intermeidate,,"1,0,0,2,3,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,4.0,"89,71,82",0.0,,608,"1,0,0,2,3,0,0,0,0",608.0,,16077,0.0,to_board,poldrack-single-stim,s525
1270.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,5.0,"89,71",0.0,,1270,"1,0,0,2,3,0,0,0,0",1270.0,,17348,0.0,to_hand,poldrack-single-stim,s525
536.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,5.0,"89,71,82",0.0,,536,"1,0,0,2,3,0,0,0,0",536.0,,17885,0.0,to_board,poldrack-single-stim,s525
629.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,6.0,"89,71,82",0.0,,629,"1,0,0,2,3,0,0,0,0",629.0,,18517,0.0,to_hand,poldrack-single-stim,s525
509.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",0.0,,509,"1,0,0,2,3,0,0,0,0",509.0,,19028,0.0,to_board,poldrack-single-stim,s525
710.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,7.0,"89,82",0.0,,710,"1,0,0,2,3,0,0,0,0",710.0,,19740,0.0,to_hand,poldrack-single-stim,s525
861.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,7.0,"89,71,82",0.0,,861,"1,0,0,2,3,0,0,0,0",861.0,,20601,0.0,to_board,poldrack-single-stim,s525
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,7.0,none,0.0,20599.0,-1,,1000.0,,23105,0.0,feedback,poldrack-single-stim,s525
2937.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2937,"1,2,0,3,0,0,0,0,0",2937.0,,26044,0.0,to_hand,poldrack-single-stim,s525
1339.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1339,"1,2,0,3,0,0,0,0,0",1339.0,,27384,0.0,to_board,poldrack-single-stim,s525
593.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,593,"1,2,0,3,0,0,0,0,0",593.0,,27980,0.0,to_hand,poldrack-single-stim,s525
368.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,368,"1,2,0,3,0,0,0,0,0",368.0,,28349,0.0,to_board,poldrack-single-stim,s525
630.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,630,"1,2,0,3,0,0,0,0,0",630.0,,28981,0.0,to_hand,poldrack-single-stim,s525
660.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,660,"1,2,0,3,0,0,0,0,0",660.0,,29642,0.0,to_board,poldrack-single-stim,s525
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,8640.0,-1,,1000.0,,31745,0.0,feedback,poldrack-single-stim,s525
1996.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,1996,"0,0,0,1,2,0,3,0,0",1996.0,,33744,0.0,to_hand,poldrack-single-stim,s525
698.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,698,"0,0,0,1,2,0,3,0,0",698.0,,34442,0.0,to_board,poldrack-single-stim,s525
749.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,749,"0,0,0,1,2,0,3,0,0",749.0,,35192,0.0,to_hand,poldrack-single-stim,s525
530.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,530,"0,0,0,1,2,0,3,0,0",530.0,,35723,0.0,to_board,poldrack-single-stim,s525
444.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,444,"0,0,0,1,2,0,3,0,0",444.0,,36169,0.0,to_hand,poldrack-single-stim,s525
352.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,352,"0,0,0,1,2,0,3,0,0",352.0,,36521,0.0,to_board,poldrack-single-stim,s525
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,6980.0,-1,,1000.0,,38725,0.0,feedback,poldrack-single-stim,s525
2026.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2026,"0,0,0,1,2,0,3,0,0",2026.0,,40753,0.0,to_hand,poldrack-single-stim,s525
430.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,430,"0,0,0,1,2,0,3,0,0",430.0,,41185,0.0,to_board,poldrack-single-stim,s525
984.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,984,"0,0,0,1,2,0,3,0,0",984.0,,42172,0.0,to_hand,poldrack-single-stim,s525
667.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,667,"0,0,0,1,2,0,3,0,0",667.0,,42840,0.0,to_board,poldrack-single-stim,s525
522.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,522,"0,0,0,1,2,0,3,0,0",522.0,,43364,0.0,to_hand,poldrack-single-stim,s525
307.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,307,"0,0,0,1,2,0,3,0,0",307.0,,43672,0.0,to_board,poldrack-single-stim,s525
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,3.0,6951.0,-1,,1000.0,,45676,0.0,feedback,poldrack-single-stim,s525
2575.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,0.0,,2575,"0,0,0,1,2,3,0,0,0",2575.0,,50258,0.0,to_hand,poldrack-single-stim,s525
1393.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",0.0,,1393,"0,0,0,1,2,3,0,0,0",1393.0,,51652,0.0,to_board,poldrack-single-stim,s525
1074.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",0.0,,1074,"0,0,0,1,2,3,0,0,0",1074.0,,52728,0.0,to_hand,poldrack-single-stim,s525
317.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",0.0,,317,"0,0,0,1,2,3,0,0,0",317.0,,53046,0.0,to_board,poldrack-single-stim,s525
2359.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",0.0,,2359,"0,0,0,1,2,3,0,0,0",2359.0,,55408,0.0,to_hand,poldrack-single-stim,s525
408.0,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",0.0,,408,"0,0,0,1,2,3,0,0,0",408.0,,55816,0.0,to_board,poldrack-single-stim,s525
4176.0,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,0.0,12818.0,-1,,1000.0,,59997,0.0,feedback,poldrack-single-stim,s525
1826.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,1.0,,1826,"0,0,0,1,2,3,0,0,0",1826.0,,61824,0.0,to_hand,poldrack-single-stim,s525
610.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",1.0,,610,"0,0,0,1,2,3,0,0,0",610.0,,62436,0.0,to_board,poldrack-single-stim,s525
631.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",1.0,,631,"0,0,0,1,2,3,0,0,0",631.0,,63069,0.0,to_hand,poldrack-single-stim,s525
333.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",1.0,,333,"0,0,0,1,2,3,0,0,0",333.0,,63402,0.0,to_board,poldrack-single-stim,s525
444.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",1.0,,444,"0,0,0,1,2,3,0,0,0",444.0,,63849,0.0,to_hand,poldrack-single-stim,s525
323.0,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",1.0,,323,"0,0,0,1,2,3,0,0,0",323.0,,64173,0.0,to_board,poldrack-single-stim,s525
3360.0,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,1.0,7539.0,-1,,1000.0,,67536,0.0,feedback,poldrack-single-stim,s525
4303.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,1.0,82,2.0,,4303,"0,0,0,0,0,0,1,2,3",4303.0,,71841,0.0,to_hand,poldrack-single-stim,s525
840.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,1.0,"89,71,82",2.0,,840,"0,0,0,0,0,0,1,2,3",840.0,,72683,0.0,to_board,poldrack-single-stim,s525
1363.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,2.0,"89,82",2.0,,1363,"0,0,0,0,0,0,1,2,3",1363.0,,74049,0.0,to_hand,poldrack-single-stim,s525
633.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,2.0,"89,71,82",2.0,,633,"0,0,0,0,0,0,1,2,3",633.0,,74683,0.0,to_board,poldrack-single-stim,s525
1161.0,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,3.0,"89,82",2.0,,1161,"0,0,0,0,0,0,1,2,3",1161.0,,75846,0.0,to_hand,poldrack-single-stim,s525
582.0,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",71,3.0,3.0,"89,71,82",2.0,,582,"0,0,0,0,0,0,1,2,3",582.0,,76429,0.0,to_board,poldrack-single-stim,s525
1275.0,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,4.0,"89,71,82",2.0,,1275,"0,0,0,0,0,0,1,2,3",1275.0,,77708,0.0,to_hand,poldrack-single-stim,s525
552.0,PA_with_intermediate,,"0,0,0,2,0,0,1,3,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,4.0,"89,71,82",2.0,,552,"0,0,0,0,0,0,1,2,3",552.0,,78260,0.0,to_board,poldrack-single-stim,s525
2000.0,PA_with_intermediate,True,,test,ward_and_allport,,-1,3.0,4.0,none,2.0,12727.0,-1,,1000.0,,80263,0.0,feedback,poldrack-single-stim,s525
1992.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,3.0,,1992,"0,0,0,1,2,3,0,0,0",1992.0,,82258,0.0,to_hand,poldrack-single-stim,s525
552.0,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",3.0,,552,"0,0,0,1,2,3,0,0,0",552.0,,82812,0.0,to_board,poldrack-single-stim,s525
1033.0,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",3.0,,1033,"0,0,0,1,2,3,0,0,0",1033.0,,83847,0.0,to_hand,poldrack-single-stim,s525
375.0,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",3.0,,375,"0,0,0,1,2,3,0,0,0",375.0,,84223,0.0,to_board,poldrack-single-stim,s525
2019.0,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",3.0,,2019,"0,0,0,1,2,3,0,0,0",2019.0,,86244,0.0,to_hand,poldrack-single-stim,s525
386.0,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",3.0,,386,"0,0,0,1,2,3,0,0,0",386.0,,86632,0.0,to_board,poldrack-single-stim,s525
2408.0,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,3.0,8781.0,-1,,1000.0,,89044,0.0,feedback,poldrack-single-stim,s525
4011.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,1.0,82,4.0,,4011,"0,0,0,0,0,0,1,2,3",4011.0,,93056,0.0,to_hand,poldrack-single-stim,s525
431.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,1.0,"89,71,82",4.0,,431,"0,0,0,0,0,0,1,2,3",431.0,,93489,0.0,to_board,poldrack-single-stim,s525
772.0,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,2.0,"89,82",4.0,,772,"0,0,0,0,0,0,1,2,3",772.0,,94264,0.0,to_hand,poldrack-single-stim,s525
700.0,PA_with_intermediate,,"3,2,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,2.0,"89,71,82",4.0,,700,"0,0,0,0,0,0,1,2,3",700.0,,94965,0.0,to_board,poldrack-single-stim,s525
2674.0,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,3.0,"89,82",4.0,,2674,"0,0,0,0,0,0,1,2,3",2674.0,,97642,0.0,to_hand,poldrack-single-stim,s525
483.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,3.0,"89,71,82",4.0,,483,"0,0,0,0,0,0,1,2,3",483.0,,98126,0.0,to_board,poldrack-single-stim,s525
946.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,4.0,"89,82",4.0,,946,"0,0,0,0,0,0,1,2,3",946.0,,99075,0.0,to_hand,poldrack-single-stim,s525
948.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,4.0,"89,71,82",4.0,,948,"0,0,0,0,0,0,1,2,3",948.0,,100024,0.0,to_board,poldrack-single-stim,s525
710.0,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",test,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,5.0,"89,82",4.0,,710,"0,0,0,0,0,0,1,2,3",710.0,,100737,0.0,to_hand,poldrack-single-stim,s525
