,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,text,time_elapsed,trial_id,trial_type,worker_id
39,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",1.0,,802,"1,2,0,3,0,0,0,0,0",,20254,to_hand,poldrack-single-stim,s491
40,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",1.0,,676,"1,2,0,3,0,0,0,0,0",,20932,to_board,poldrack-single-stim,s491
41,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,6.0,"89,71,82",1.0,,431,"1,2,0,3,0,0,0,0,0",,21367,to_hand,poldrack-single-stim,s491
42,UA_with_intermeidate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",1.0,,362,"1,2,0,3,0,0,0,0,0",,21731,to_board,poldrack-single-stim,s491
43,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,7.0,"89,71",1.0,,580,"1,2,0,3,0,0,0,0,0",,22318,to_hand,poldrack-single-stim,s491
44,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,7.0,"89,71,82",1.0,,332,"1,2,0,3,0,0,0,0,0",,22653,to_board,poldrack-single-stim,s491
45,,True,,practice,ward_and_allport,,-1,3.0,7.0,none,,13323.0,-1,,,24758,feedback,poldrack-single-stim,s491
46,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",2.0,,3213,"0,0,0,1,2,0,3,0,0",,27975,to_hand,poldrack-single-stim,s491
47,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",2.0,,322,"0,0,0,1,2,0,3,0,0",,28299,to_board,poldrack-single-stim,s491
48,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"71,82",2.0,,416,"0,0,0,1,2,0,3,0,0",,28719,to_hand,poldrack-single-stim,s491
49,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,1",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",2.0,,287,"0,0,0,1,2,0,3,0,0",,29009,to_board,poldrack-single-stim,s491
50,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,3.0,82,2.0,,3740,"0,0,0,1,2,0,3,0,0",,32754,to_hand,poldrack-single-stim,s491
51,UA_without_intermeidate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,249,"0,0,0,1,2,0,3,0,0",,33005,to_board,poldrack-single-stim,s491
52,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,4.0,"89,82",2.0,,1416,"0,0,0,1,2,0,3,0,0",,34427,to_hand,poldrack-single-stim,s491
53,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,4.0,"89,71,82",2.0,,213,"0,0,0,1,2,0,3,0,0",,34643,to_board,poldrack-single-stim,s491
54,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,5.0,"71,82",2.0,,1314,"0,0,0,1,2,0,3,0,0",,35962,to_hand,poldrack-single-stim,s491
55,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",2.0,,1736,"0,0,0,1,2,0,3,0,0",,37701,to_board,poldrack-single-stim,s491
56,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,6.0,"71,82",2.0,,1114,"0,0,0,1,2,0,3,0,0",,38819,to_hand,poldrack-single-stim,s491
57,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,6.0,"89,71,82",2.0,,523,"0,0,0,1,2,0,3,0,0",,39344,to_board,poldrack-single-stim,s491
58,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,7.0,"71,82",2.0,,301,"0,0,0,1,2,0,3,0,0",,39650,to_hand,poldrack-single-stim,s491
59,UA_without_intermeidate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,7.0,"89,71,82",2.0,,135,"0,0,0,1,2,0,3,0,0",,39787,to_board,poldrack-single-stim,s491
60,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,8.0,"71,82",2.0,,760,"0,0,0,1,2,0,3,0,0",,40552,to_hand,poldrack-single-stim,s491
61,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,8.0,"89,71,82",2.0,,304,"0,0,0,1,2,0,3,0,0",,40858,to_board,poldrack-single-stim,s491
62,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,9.0,"89,71",2.0,,1038,"0,0,0,1,2,0,3,0,0",,41902,to_hand,poldrack-single-stim,s491
63,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,9.0,"89,71,82",2.0,,295,"0,0,0,1,2,0,3,0,0",,42199,to_board,poldrack-single-stim,s491
64,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,10.0,"89,71",2.0,,325,"0,0,0,1,2,0,3,0,0",,42530,to_hand,poldrack-single-stim,s491
65,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,10.0,"89,71,82",2.0,,223,"0,0,0,1,2,0,3,0,0",,42756,to_board,poldrack-single-stim,s491
66,,True,,practice,ward_and_allport,,-1,3.0,10.0,none,,20205.0,-1,,,44963,feedback,poldrack-single-stim,s491
67,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2186,"0,0,0,1,2,0,3,0,0",,47156,to_hand,poldrack-single-stim,s491
68,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,326,"0,0,0,1,2,0,3,0,0",,47485,to_board,poldrack-single-stim,s491
69,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,882,"0,0,0,1,2,0,3,0,0",,48374,to_hand,poldrack-single-stim,s491
70,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,390,"0,0,0,1,2,0,3,0,0",,48767,to_board,poldrack-single-stim,s491
71,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,384,"0,0,0,1,2,0,3,0,0",,49157,to_hand,poldrack-single-stim,s491
72,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,256,"0,0,0,1,2,0,3,0,0",,49416,to_board,poldrack-single-stim,s491
73,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,6460.0,-1,,,51423,feedback,poldrack-single-stim,s491
74,,,,,ward_and_allport,,-1,,,none,,,-1,,,52929,test_start_block,poldrack-single-stim,s491
75,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,1.0,89,0.0,,4790,"1,2,3,0,0,0,0,0,0",,58223,to_hand,poldrack-single-stim,s491
76,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",71,3.0,1.0,"89,71,82",0.0,,425,"1,2,3,0,0,0,0,0,0",,58650,to_board,poldrack-single-stim,s491
77,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,2.0,"89,71",0.0,,1416,"1,2,3,0,0,0,0,0,0",,60071,to_hand,poldrack-single-stim,s491
78,PA_without_intermediate,,"1,0,0,3,2,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",71,3.0,2.0,"89,71,82",0.0,,576,"1,2,3,0,0,0,0,0,0",,60650,to_board,poldrack-single-stim,s491
79,PA_without_intermediate,,"0,0,0,3,2,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,3.0,"89,71",0.0,,537,"1,2,3,0,0,0,0,0,0",,61192,to_hand,poldrack-single-stim,s491
80,PA_without_intermediate,,"0,0,0,3,2,0,1,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",82,3.0,3.0,"89,71,82",0.0,,299,"1,2,3,0,0,0,0,0,0",,61494,to_board,poldrack-single-stim,s491
81,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11660.0,-1,,,64590,feedback,poldrack-single-stim,s491
82,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,1.0,,3559,"0,0,0,0,0,0,1,2,3",,68155,to_hand,poldrack-single-stim,s491
83,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,1.0,"89,71,82",1.0,,540,"0,0,0,0,0,0,1,2,3",,68698,to_board,poldrack-single-stim,s491
84,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"71,82",1.0,,1310,"0,0,0,0,0,0,1,2,3",,70015,to_hand,poldrack-single-stim,s491
85,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,2.0,"89,71,82",1.0,,510,"0,0,0,0,0,0,1,2,3",,70527,to_board,poldrack-single-stim,s491
86,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,3.0,"89,71,82",1.0,,1279,"0,0,0,0,0,0,1,2,3",,71813,to_hand,poldrack-single-stim,s491
87,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",1.0,,495,"0,0,0,0,0,0,1,2,3",,72310,to_board,poldrack-single-stim,s491
88,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9727.0,-1,,,74317,feedback,poldrack-single-stim,s491
89,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,1.0,89,2.0,,2802,"1,2,3,0,0,0,0,0,0",,77124,to_hand,poldrack-single-stim,s491
90,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,1.0,"89,71,82",2.0,,600,"1,2,3,0,0,0,0,0,0",,77727,to_board,poldrack-single-stim,s491
91,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,2.0,"89,82",2.0,,1022,"1,2,3,0,0,0,0,0,0",,78758,to_hand,poldrack-single-stim,s491
92,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,2.0,"89,71,82",2.0,,629,"1,2,3,0,0,0,0,0,0",,79389,to_board,poldrack-single-stim,s491
93,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,3.0,"89,82",2.0,,608,"1,2,3,0,0,0,0,0,0",,80004,to_hand,poldrack-single-stim,s491
94,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",71,3.0,3.0,"89,71,82",2.0,,275,"1,2,3,0,0,0,0,0,0",,80282,to_board,poldrack-single-stim,s491
95,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7975.0,-1,,,82291,feedback,poldrack-single-stim,s491
96,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,3.0,,4101,"0,0,0,1,2,3,0,0,0",,86400,to_hand,poldrack-single-stim,s491
97,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",3.0,,648,"0,0,0,1,2,3,0,0,0",,87051,to_board,poldrack-single-stim,s491
98,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",3.0,,832,"0,0,0,1,2,3,0,0,0",,87890,to_hand,poldrack-single-stim,s491
99,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",3.0,,308,"0,0,0,1,2,3,0,0,0",,88200,to_board,poldrack-single-stim,s491
100,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",3.0,,794,"0,0,0,1,2,3,0,0,0",,89002,to_hand,poldrack-single-stim,s491
101,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",3.0,,363,"0,0,0,1,2,3,0,0,0",,89368,to_board,poldrack-single-stim,s491
102,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9087.0,-1,,,91379,feedback,poldrack-single-stim,s491
103,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,1.0,82,4.0,,3722,"0,0,0,0,0,0,1,2,3",,95108,to_hand,poldrack-single-stim,s491
104,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,1.0,"89,71,82",4.0,,673,"0,0,0,0,0,0,1,2,3",,95783,to_board,poldrack-single-stim,s491
105,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,2.0,"89,82",4.0,,913,"0,0,0,0,0,0,1,2,3",,96703,to_hand,poldrack-single-stim,s491
106,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",71,3.0,2.0,"89,71,82",4.0,,337,"0,0,0,0,0,0,1,2,3",,97042,to_board,poldrack-single-stim,s491
107,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,3.0,"89,71,82",4.0,,829,"0,0,0,0,0,0,1,2,3",,97878,to_hand,poldrack-single-stim,s491
108,PA_with_intermediate,,"0,0,0,2,0,0,1,3,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,3.0,"89,71,82",4.0,,421,"0,0,0,0,0,0,1,2,3",,98302,to_board,poldrack-single-stim,s491
109,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9476.0,-1,,,100855,feedback,poldrack-single-stim,s491
110,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,1.0,71,5.0,,4902,"0,0,0,1,2,3,0,0,0",,105765,to_hand,poldrack-single-stim,s491
111,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,1.0,"89,71,82",5.0,,375,"0,0,0,1,2,3,0,0,0",,106142,to_board,poldrack-single-stim,s491
112,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,2.0,"89,71",5.0,,303,"0,0,0,1,2,3,0,0,0",,106455,to_hand,poldrack-single-stim,s491
113,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",5.0,,316,"0,0,0,1,2,3,0,0,0",,106774,to_board,poldrack-single-stim,s491
114,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,3.0,"89,71",5.0,,373,"0,0,0,1,2,3,0,0,0",,107157,to_hand,poldrack-single-stim,s491
115,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",82,3.0,3.0,"89,71,82",5.0,,278,"0,0,0,1,2,3,0,0,0",,107437,to_board,poldrack-single-stim,s491
116,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8865.0,-1,,,109720,feedback,poldrack-single-stim,s491
117,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,1.0,89,6.0,,6442,"1,2,3,0,0,0,0,0,0",,116170,to_hand,poldrack-single-stim,s491
118,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,1.0,"89,71,82",6.0,,392,"1,2,3,0,0,0,0,0,0",,116564,to_board,poldrack-single-stim,s491
119,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,2.0,"89,71",6.0,,451,"1,2,3,0,0,0,0,0,0",,117024,to_hand,poldrack-single-stim,s491
120,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",6.0,,354,"1,2,3,0,0,0,0,0,0",,117381,to_board,poldrack-single-stim,s491
121,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",6.0,,816,"1,2,3,0,0,0,0,0,0",,118205,to_hand,poldrack-single-stim,s491
122,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",6.0,,197,"1,2,3,0,0,0,0,0,0",,118404,to_board,poldrack-single-stim,s491
123,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,12737.0,-1,,,122457,feedback,poldrack-single-stim,s491
124,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,1.0,89,7.0,,5129,"1,2,3,0,0,0,0,0,0",,127594,to_hand,poldrack-single-stim,s491
125,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",7.0,,347,"1,2,3,0,0,0,0,0,0",,127945,to_board,poldrack-single-stim,s491
126,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",7.0,,407,"1,2,3,0,0,0,0,0,0",,128361,to_hand,poldrack-single-stim,s491
127,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",7.0,,300,"1,2,3,0,0,0,0,0,0",,128664,to_board,poldrack-single-stim,s491
128,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",7.0,,724,"1,2,3,0,0,0,0,0,0",,129397,to_hand,poldrack-single-stim,s491
129,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",7.0,,219,"1,2,3,0,0,0,0,0,0",,129619,to_board,poldrack-single-stim,s491
130,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9447.0,-1,,,131904,feedback,poldrack-single-stim,s491
131,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,1.0,89,8.0,,4782,"1,2,3,0,0,0,0,0,0",,136698,to_hand,poldrack-single-stim,s491
132,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,1.0,"89,71,82",8.0,,469,"1,2,3,0,0,0,0,0,0",,137172,to_board,poldrack-single-stim,s491
133,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,2.0,"89,71",8.0,,474,"1,2,3,0,0,0,0,0,0",,137656,to_hand,poldrack-single-stim,s491
134,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,2.0,"89,71,82",8.0,,837,"1,2,3,0,0,0,0,0,0",,138495,to_board,poldrack-single-stim,s491
135,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,3.0,"89,71,82",8.0,,572,"1,2,3,0,0,0,0,0,0",,139078,to_hand,poldrack-single-stim,s491
136,PA_with_intermediate,,"1,0,0,0,0,0,2,3,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,3.0,"89,71,82",8.0,,327,"1,2,3,0,0,0,0,0,0",,139406,to_board,poldrack-single-stim,s491
137,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9650.0,-1,,,141554,feedback,poldrack-single-stim,s491
138,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,9.0,,3943,"0,0,0,1,2,3,0,0,0",,145508,to_hand,poldrack-single-stim,s491
139,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",9.0,,406,"0,0,0,1,2,3,0,0,0",,145916,to_board,poldrack-single-stim,s491
