,SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
6,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",1058,850.0,False,,-175466,stim,0.0,poldrack-categorize,s499
7,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",670,850.0,False,,-172859,stim,1.0,poldrack-categorize,s499
8,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",556,850.0,False,,-170251,stim,2.0,poldrack-categorize,s499
9,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",699,850.0,False,,-167644,stim,3.0,poldrack-categorize,s499
10,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",652,850.0,False,,-165037,stim,4.0,poldrack-categorize,s499
11,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",676,850.0,False,,-162432,stim,5.0,poldrack-categorize,s499
12,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",652,850.0,False,,-159826,stim,6.0,poldrack-categorize,s499
13,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",683,850.0,False,,-157218,stim,7.0,poldrack-categorize,s499
14,,,,,1850.0,0.0,89.0,practice,stop_signal,500.0,71.0,True,"89,71",690,850.0,False,,-154612,stim,8.0,poldrack-categorize,s499
15,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",905,850.0,False,,-152004,stim,9.0,poldrack-categorize,s499
16,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",682,850.0,False,,-149397,stim,10.0,poldrack-categorize,s499
17,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",654,850.0,False,,-146789,stim,11.0,poldrack-categorize,s499
