,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
117,4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",3372,20.0,4000.0,,473547,,poldrack-single-stim,s548
118,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1340,20.0,4000.0,,478456,,poldrack-single-stim,s548
119,4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",2531,20.0,4000.0,,483298,,poldrack-single-stim,s548
120,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1631,20.0,4000.0,,488548,,poldrack-single-stim,s548
121,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",887,20.0,4000.0,,493322,,poldrack-single-stim,s548
122,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",1746,20.0,4000.0,,499320,,poldrack-single-stim,s548
123,5588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",1024,20.0,4000.0,,504910,,poldrack-single-stim,s548
124,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",1159,20.0,4000.0,,509480,,poldrack-single-stim,s548
125,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",732,20.0,4000.0,,514595,,poldrack-single-stim,s548
126,5656.0,larger_later,,discount_fixed,89,82.0,74.0,"89,71",1347,20.0,4000.0,,520253,,poldrack-single-stim,s548
127,4568.0,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",2410,20.0,4000.0,,524823,,poldrack-single-stim,s548
128,4772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1679,20.0,4000.0,,529597,,poldrack-single-stim,s548
129,5044.0,false,,discount_fixed,-1,41.0,55.0,"89,71",-1,20.0,4000.0,,534642,,poldrack-single-stim,s548
130,4840.0,larger_later,,discount_fixed,89,77.0,142.0,"89,71",635,20.0,4000.0,,539484,,poldrack-single-stim,s548
131,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",809,20.0,4000.0,,544666,,poldrack-single-stim,s548
132,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",883,20.0,4000.0,,549713,,poldrack-single-stim,s548
133,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1045,20.0,4000.0,,554691,,poldrack-single-stim,s548
134,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",1262,20.0,4000.0,,559669,,poldrack-single-stim,s548
135,5316.0,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",1346,20.0,4000.0,,564986,,poldrack-single-stim,s548
136,4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1461,20.0,4000.0,,569488,,poldrack-single-stim,s548
137,5044.0,larger_later,,discount_fixed,89,22.0,21.0,"89,71",2305,20.0,4000.0,,574533,,poldrack-single-stim,s548
138,4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",2263,20.0,4000.0,,579239,,poldrack-single-stim,s548
139,4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",1467,20.0,4000.0,,584081,,poldrack-single-stim,s548
140,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",2566,20.0,4000.0,,590827,,poldrack-single-stim,s548
141,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1532,20.0,4000.0,,595329,,poldrack-single-stim,s548
142,4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",1813,20.0,4000.0,,599899,,poldrack-single-stim,s548
143,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",803,20.0,4000.0,,604605,,poldrack-single-stim,s548
144,4908.0,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",716,20.0,4000.0,,609515,,poldrack-single-stim,s548
