,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
309,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",685,1700.0,,230116,stim,82.0,poldrack-single-stim,s579
312,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",472,1700.0,,232724,stim,83.0,poldrack-single-stim,s579
315,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",751,1700.0,,235337,stim,84.0,poldrack-single-stim,s579
318,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",852,1700.0,,237946,stim,85.0,poldrack-single-stim,s579
321,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",551,1700.0,,240554,stim,86.0,poldrack-single-stim,s579
324,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",733,1700.0,,243162,stim,87.0,poldrack-single-stim,s579
327,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",706,1700.0,,245775,stim,88.0,poldrack-single-stim,s579
330,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",582,1700.0,,248383,stim,89.0,poldrack-single-stim,s579
333,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",629,1700.0,,250991,stim,90.0,poldrack-single-stim,s579
336,2100.136,0.0,89.0,double,test,attention_network_task,,down,left,congruent,71,"89,71",551,1700.0,,253602,stim,91.0,poldrack-single-stim,s579
339,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",983,1700.0,,256214,stim,92.0,poldrack-single-stim,s579
342,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",547,1700.0,,258821,stim,93.0,poldrack-single-stim,s579
345,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",682,1700.0,,261429,stim,94.0,poldrack-single-stim,s579
348,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",744,1700.0,,264037,stim,95.0,poldrack-single-stim,s579
351,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",674,1700.0,,266645,stim,96.0,poldrack-single-stim,s579
354,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",523,1700.0,,269253,stim,97.0,poldrack-single-stim,s579
357,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",709,1700.0,,271861,stim,98.0,poldrack-single-stim,s579
360,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",678,1700.0,,274475,stim,99.0,poldrack-single-stim,s579
363,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",561,1700.0,,277088,stim,100.0,poldrack-single-stim,s579
366,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",741,1700.0,,279697,stim,101.0,poldrack-single-stim,s579
369,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",719,1700.0,,282305,stim,102.0,poldrack-single-stim,s579
372,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",584,1700.0,,284917,stim,103.0,poldrack-single-stim,s579
375,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",674,1700.0,,287526,stim,104.0,poldrack-single-stim,s579
378,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",705,1700.0,,290136,stim,105.0,poldrack-single-stim,s579
381,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",707,1700.0,,292742,stim,106.0,poldrack-single-stim,s579
384,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",1135,1700.0,,295351,stim,107.0,poldrack-single-stim,s579
387,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",531,1700.0,,297960,stim,108.0,poldrack-single-stim,s579
390,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",672,1700.0,,300567,stim,109.0,poldrack-single-stim,s579
393,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",581,1700.0,,303180,stim,110.0,poldrack-single-stim,s579
396,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",601,1700.0,,305788,stim,111.0,poldrack-single-stim,s579
399,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",775,1700.0,,308396,stim,112.0,poldrack-single-stim,s579
402,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",634,1700.0,,311008,stim,113.0,poldrack-single-stim,s579
405,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",461,1700.0,,313618,stim,114.0,poldrack-single-stim,s579
408,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",489,1700.0,,316226,stim,115.0,poldrack-single-stim,s579
411,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",509,1700.0,,318839,stim,116.0,poldrack-single-stim,s579
414,2100.8160000000003,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",499,1700.0,,321450,stim,117.0,poldrack-single-stim,s579
417,2100.68,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",706,1700.0,,324061,stim,118.0,poldrack-single-stim,s579
420,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",487,1700.0,,326674,stim,119.0,poldrack-single-stim,s579
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",587,1700.0,,329287,stim,120.0,poldrack-single-stim,s579
426,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",602,1700.0,,331898,stim,121.0,poldrack-single-stim,s579
429,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",671,1700.0,,334510,stim,122.0,poldrack-single-stim,s579
432,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",592,1700.0,,337118,stim,123.0,poldrack-single-stim,s579
435,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",677,1700.0,,339731,stim,124.0,poldrack-single-stim,s579
438,2100.952,0.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,89,"89,71",515,1700.0,,342339,stim,125.0,poldrack-single-stim,s579
441,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",612,1700.0,,344952,stim,126.0,poldrack-single-stim,s579
444,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",738,1700.0,,347561,stim,127.0,poldrack-single-stim,s579
