,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
224,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185062,rest_block,,poldrack-single-stim,s549
228,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",637,500.0,,192345,probe,0.0,poldrack-single-stim,s549
231,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,500.0,,196353,probe,1.0,poldrack-single-stim,s549
234,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",702,500.0,,201313,probe,2.0,poldrack-single-stim,s549
237,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",616,500.0,,205590,probe,3.0,poldrack-single-stim,s549
240,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",873,500.0,,210005,probe,4.0,poldrack-single-stim,s549
243,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",794,500.0,,214420,probe,5.0,poldrack-single-stim,s549
246,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",563,500.0,,219516,probe,6.0,poldrack-single-stim,s549
249,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",609,500.0,,223522,probe,7.0,poldrack-single-stim,s549
252,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",573,500.0,,227527,probe,8.0,poldrack-single-stim,s549
255,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1136,500.0,,231533,probe,9.0,poldrack-single-stim,s549
258,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",535,500.0,,235677,probe,10.0,poldrack-single-stim,s549
261,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",800,500.0,,240226,probe,11.0,poldrack-single-stim,s549
264,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,500.0,,244505,probe,12.0,poldrack-single-stim,s549
267,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",339,500.0,,249600,probe,13.0,poldrack-single-stim,s549
270,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",956,500.0,,253607,probe,14.0,poldrack-single-stim,s549
273,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",371,500.0,,258566,probe,15.0,poldrack-single-stim,s549
276,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",360,500.0,,262707,probe,16.0,poldrack-single-stim,s549
279,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",516,500.0,,266849,probe,17.0,poldrack-single-stim,s549
282,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",437,500.0,,270857,probe,18.0,poldrack-single-stim,s549
285,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",483,500.0,,274998,probe,19.0,poldrack-single-stim,s549
288,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",588,500.0,,279005,probe,20.0,poldrack-single-stim,s549
291,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",779,500.0,,283693,probe,21.0,poldrack-single-stim,s549
294,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",568,500.0,,287700,probe,22.0,poldrack-single-stim,s549
297,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",672,500.0,,292115,probe,23.0,poldrack-single-stim,s549
300,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",767,500.0,,296258,probe,24.0,poldrack-single-stim,s549
303,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",256,500.0,,300402,probe,25.0,poldrack-single-stim,s549
306,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",452,500.0,,304545,probe,26.0,poldrack-single-stim,s549
309,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,500.0,,308552,probe,27.0,poldrack-single-stim,s549
312,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",297,500.0,,313104,probe,28.0,poldrack-single-stim,s549
315,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",740,500.0,,317792,probe,29.0,poldrack-single-stim,s549
318,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",541,500.0,,321934,probe,30.0,poldrack-single-stim,s549
321,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",687,500.0,,326213,probe,31.0,poldrack-single-stim,s549
324,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",383,500.0,,330219,probe,32.0,poldrack-single-stim,s549
327,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",719,500.0,,334633,probe,33.0,poldrack-single-stim,s549
330,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,500.0,,339183,probe,34.0,poldrack-single-stim,s549
333,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",636,500.0,,343326,probe,35.0,poldrack-single-stim,s549
336,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",401,500.0,,347604,probe,36.0,poldrack-single-stim,s549
339,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",437,500.0,,351748,probe,37.0,poldrack-single-stim,s549
342,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",312,500.0,,356026,probe,38.0,poldrack-single-stim,s549
345,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,360034,probe,39.0,poldrack-single-stim,s549
346,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,367537,rest_block,,poldrack-single-stim,s549
350,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",439,500.0,,374682,probe,0.0,poldrack-single-stim,s549
353,1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",361,500.0,,378688,probe,1.0,poldrack-single-stim,s549
356,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",710,500.0,,383239,probe,2.0,poldrack-single-stim,s549
359,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",439,500.0,,387517,probe,3.0,poldrack-single-stim,s549
362,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",532,500.0,,391660,probe,4.0,poldrack-single-stim,s549
365,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",425,500.0,,395804,probe,5.0,poldrack-single-stim,s549
368,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1192,500.0,,399811,probe,6.0,poldrack-single-stim,s549
371,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",537,500.0,,403817,probe,7.0,poldrack-single-stim,s549
374,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",850,500.0,,408368,probe,8.0,poldrack-single-stim,s549
377,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",764,500.0,,413326,probe,9.0,poldrack-single-stim,s549
380,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",529,500.0,,417741,probe,10.0,poldrack-single-stim,s549
383,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,500.0,,421748,probe,11.0,poldrack-single-stim,s549
386,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",439,500.0,,426162,probe,12.0,poldrack-single-stim,s549
389,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",265,500.0,,430850,probe,13.0,poldrack-single-stim,s549
392,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",607,500.0,,434858,probe,14.0,poldrack-single-stim,s549
395,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",576,500.0,,439273,probe,15.0,poldrack-single-stim,s549
398,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",760,500.0,,444096,probe,16.0,poldrack-single-stim,s549
401,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",589,500.0,,448917,probe,17.0,poldrack-single-stim,s549
404,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",287,500.0,,453059,probe,18.0,poldrack-single-stim,s549
407,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",688,500.0,,457065,probe,19.0,poldrack-single-stim,s549
410,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",537,500.0,,461480,probe,20.0,poldrack-single-stim,s549
413,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,500.0,,465488,probe,21.0,poldrack-single-stim,s549
416,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",616,500.0,,470312,probe,22.0,poldrack-single-stim,s549
419,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",694,500.0,,474319,probe,23.0,poldrack-single-stim,s549
422,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",668,500.0,,479551,probe,24.0,poldrack-single-stim,s549
425,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",762,500.0,,483558,probe,25.0,poldrack-single-stim,s549
428,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",901,500.0,,487702,probe,26.0,poldrack-single-stim,s549
431,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",381,500.0,,491844,probe,27.0,poldrack-single-stim,s549
434,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,496122,probe,28.0,poldrack-single-stim,s549
437,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",305,500.0,,500401,probe,29.0,poldrack-single-stim,s549
440,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,500.0,,504407,probe,30.0,poldrack-single-stim,s549
443,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",806,500.0,,509366,probe,31.0,poldrack-single-stim,s549
446,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",384,500.0,,513509,probe,32.0,poldrack-single-stim,s549
449,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,500.0,,517652,probe,33.0,poldrack-single-stim,s549
452,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,500.0,,521659,probe,34.0,poldrack-single-stim,s549
455,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",281,500.0,,525667,probe,35.0,poldrack-single-stim,s549
458,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",426,500.0,,530490,probe,36.0,poldrack-single-stim,s549
461,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",641,500.0,,535041,probe,37.0,poldrack-single-stim,s549
464,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",527,500.0,,541496,probe,38.0,poldrack-single-stim,s549
467,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,500.0,,545638,probe,39.0,poldrack-single-stim,s549
468,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,553141,rest_block,,poldrack-single-stim,s549
472,1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,560289,probe,0.0,poldrack-single-stim,s549
475,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",411,500.0,,564432,probe,1.0,poldrack-single-stim,s549
478,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",527,500.0,,568439,probe,2.0,poldrack-single-stim,s549
481,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",425,500.0,,572447,probe,3.0,poldrack-single-stim,s549
484,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",354,500.0,,576861,probe,4.0,poldrack-single-stim,s549
487,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",255,500.0,,581004,probe,5.0,poldrack-single-stim,s549
490,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,585555,probe,6.0,poldrack-single-stim,s549
493,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",426,500.0,,589834,probe,7.0,poldrack-single-stim,s549
496,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",322,500.0,,593841,probe,8.0,poldrack-single-stim,s549
499,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,598528,probe,9.0,poldrack-single-stim,s549
502,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",346,500.0,,602533,probe,10.0,poldrack-single-stim,s549
505,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",242,500.0,,608715,probe,11.0,poldrack-single-stim,s549
508,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",317,500.0,,612858,probe,12.0,poldrack-single-stim,s549
511,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",552,500.0,,617001,probe,13.0,poldrack-single-stim,s549
514,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",271,500.0,,621008,probe,14.0,poldrack-single-stim,s549
517,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",387,500.0,,625423,probe,15.0,poldrack-single-stim,s549
520,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",276,500.0,,629566,probe,16.0,poldrack-single-stim,s549
523,1500.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,633572,probe,17.0,poldrack-single-stim,s549
526,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",588,500.0,,637988,probe,18.0,poldrack-single-stim,s549
529,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",224,500.0,,642675,probe,19.0,poldrack-single-stim,s549
532,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,646954,probe,20.0,poldrack-single-stim,s549
535,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",274,500.0,,650960,probe,21.0,poldrack-single-stim,s549
538,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",274,500.0,,654967,probe,22.0,poldrack-single-stim,s549
541,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",955,500.0,,659517,probe,23.0,poldrack-single-stim,s549
544,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",349,500.0,,664882,probe,24.0,poldrack-single-stim,s549
547,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",268,500.0,,668890,probe,25.0,poldrack-single-stim,s549
550,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",277,500.0,,673169,probe,26.0,poldrack-single-stim,s549
553,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",336,500.0,,677448,probe,27.0,poldrack-single-stim,s549
556,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,682814,probe,28.0,poldrack-single-stim,s549
559,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",389,500.0,,687092,probe,29.0,poldrack-single-stim,s549
562,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",328,500.0,,691235,probe,30.0,poldrack-single-stim,s549
565,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",313,500.0,,696194,probe,31.0,poldrack-single-stim,s549
568,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",319,500.0,,700337,probe,32.0,poldrack-single-stim,s549
571,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",250,500.0,,704343,probe,33.0,poldrack-single-stim,s549
574,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",429,500.0,,708487,probe,34.0,poldrack-single-stim,s549
577,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",498,500.0,,712631,probe,35.0,poldrack-single-stim,s549
580,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",274,500.0,,717316,probe,36.0,poldrack-single-stim,s549
583,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",274,500.0,,721322,probe,37.0,poldrack-single-stim,s549
586,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",782,500.0,,725465,probe,38.0,poldrack-single-stim,s549
589,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",696,500.0,,729608,probe,39.0,poldrack-single-stim,s549
