block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",706,500.0,,-115029,0.0,probe,0.0,poldrack-single-stim,s513
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",598,500.0,,-110518,0.0,probe,1.0,poldrack-single-stim,s513
2100.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",453,500.0,,-105408,0.0,probe,2.0,poldrack-single-stim,s513
2300.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",260,500.0,,-100099,0.0,probe,3.0,poldrack-single-stim,s513
2500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",332,500.0,,-94589,0.0,probe,4.0,poldrack-single-stim,s513
1900.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",417,500.0,,-89679,0.0,probe,5.0,poldrack-single-stim,s513
1500.0,AX,0.0,89.0,practice,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,-85170,0.0,probe,6.0,poldrack-single-stim,s513
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",750,500.0,,-80660,0.0,probe,7.0,poldrack-single-stim,s513
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",484,500.0,,-76151,0.0,probe,8.0,poldrack-single-stim,s513
1700.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",786,500.0,,-71442,0.0,probe,9.0,poldrack-single-stim,s513
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",576,500.0,,7286,0.0,probe,0.0,poldrack-single-stim,s513
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,11293,0.0,probe,1.0,poldrack-single-stim,s513
2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",535,500.0,,16252,0.0,probe,2.0,poldrack-single-stim,s513
1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",679,500.0,,20530,0.0,probe,3.0,poldrack-single-stim,s513
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",464,500.0,,24945,0.0,probe,4.0,poldrack-single-stim,s513
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",689,500.0,,29361,0.0,probe,5.0,poldrack-single-stim,s513
2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",445,500.0,,34455,0.0,probe,6.0,poldrack-single-stim,s513
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",645,500.0,,38461,0.0,probe,7.0,poldrack-single-stim,s513
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",588,500.0,,42468,0.0,probe,8.0,poldrack-single-stim,s513
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",515,500.0,,46475,0.0,probe,9.0,poldrack-single-stim,s513
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",675,500.0,,50617,0.0,probe,10.0,poldrack-single-stim,s513
2044.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",590,500.0,,55169,0.0,probe,11.0,poldrack-single-stim,s513
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",570,500.0,,59448,0.0,probe,12.0,poldrack-single-stim,s513
2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",282,500.0,,64541,0.0,probe,13.0,poldrack-single-stim,s513
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",643,500.0,,68547,0.0,probe,14.0,poldrack-single-stim,s513
2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,73507,0.0,probe,15.0,poldrack-single-stim,s513
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",951,500.0,,77651,0.0,probe,16.0,poldrack-single-stim,s513
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",473,500.0,,81792,0.0,probe,17.0,poldrack-single-stim,s513
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",848,500.0,,85799,0.0,probe,18.0,poldrack-single-stim,s513
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",473,500.0,,89943,0.0,probe,19.0,poldrack-single-stim,s513
