block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",795,1700.0,,-83177,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",985,1700.0,,-79467,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",718,1700.0,,-75758,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",590,1700.0,,-72049,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",700,1700.0,,-68340,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",656,1700.0,,-64630,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",462,1700.0,,-60921,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",627,1700.0,,-57209,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",601,1700.0,,-53501,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",614,1700.0,,-49792,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",459,1700.0,,-46083,500.0,stim,,poldrack-categorize,s554
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",583,1700.0,,-42373,500.0,stim,,poldrack-categorize,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",632,1700.0,,5613,0.0,stim,0.0,poldrack-single-stim,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",654,1700.0,,8218,0.0,stim,1.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",596,1700.0,,10823,0.0,stim,2.0,poldrack-single-stim,s554
2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",533,1700.0,,13430,0.0,stim,3.0,poldrack-single-stim,s554
2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",550,1700.0,,16036,0.0,stim,4.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",659,1700.0,,18643,0.0,stim,5.0,poldrack-single-stim,s554
2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",578,1700.0,,21251,0.0,stim,6.0,poldrack-single-stim,s554
2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",538,1700.0,,23857,0.0,stim,7.0,poldrack-single-stim,s554
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",468,1700.0,,26463,0.0,stim,8.0,poldrack-single-stim,s554
2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",590,1700.0,,29071,0.0,stim,9.0,poldrack-single-stim,s554
2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",546,1700.0,,31675,0.0,stim,10.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",479,1700.0,,34281,0.0,stim,11.0,poldrack-single-stim,s554
2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",633,1700.0,,36889,0.0,stim,12.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",506,1700.0,,39496,0.0,stim,13.0,poldrack-single-stim,s554
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",547,1700.0,,42102,0.0,stim,14.0,poldrack-single-stim,s554
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",490,1700.0,,44708,0.0,stim,15.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",517,1700.0,,47313,0.0,stim,16.0,poldrack-single-stim,s554
2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",628,1700.0,,49919,0.0,stim,17.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",661,1700.0,,52525,0.0,stim,18.0,poldrack-single-stim,s554
2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",519,1700.0,,55132,0.0,stim,19.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",446,1700.0,,57738,0.0,stim,20.0,poldrack-single-stim,s554
2100.8160000000003,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",492,1700.0,,60346,0.0,stim,21.0,poldrack-single-stim,s554
2100.68,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",504,1700.0,,62954,0.0,stim,22.0,poldrack-single-stim,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",454,1700.0,,65559,0.0,stim,23.0,poldrack-single-stim,s554
2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",574,1700.0,,68167,0.0,stim,24.0,poldrack-single-stim,s554
2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",536,1700.0,,70773,0.0,stim,25.0,poldrack-single-stim,s554
2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",562,1700.0,,73381,0.0,stim,26.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",591,1700.0,,75986,0.0,stim,27.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",511,1700.0,,78592,0.0,stim,28.0,poldrack-single-stim,s554
2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",544,1700.0,,81197,0.0,stim,29.0,poldrack-single-stim,s554
2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",384,1700.0,,83803,0.0,stim,30.0,poldrack-single-stim,s554
2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",526,1700.0,,86410,0.0,stim,31.0,poldrack-single-stim,s554
2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",422,1700.0,,89016,0.0,stim,32.0,poldrack-single-stim,s554
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",587,1700.0,,91622,0.0,stim,33.0,poldrack-single-stim,s554
2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",543,1700.0,,94228,0.0,stim,34.0,poldrack-single-stim,s554
2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",625,1700.0,,96835,0.0,stim,35.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",423,1700.0,,99440,0.0,stim,36.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",672,1700.0,,102046,0.0,stim,37.0,poldrack-single-stim,s554
2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",536,1700.0,,104654,0.0,stim,38.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",497,1700.0,,107260,0.0,stim,39.0,poldrack-single-stim,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",436,1700.0,,109865,0.0,stim,40.0,poldrack-single-stim,s554
2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",661,1700.0,,112472,0.0,stim,41.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",702,1700.0,,115078,0.0,stim,42.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",538,1700.0,,117683,0.0,stim,43.0,poldrack-single-stim,s554
2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",430,1700.0,,120289,0.0,stim,44.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",588,1700.0,,122894,0.0,stim,45.0,poldrack-single-stim,s554
2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",398,1700.0,,125500,0.0,stim,46.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",497,1700.0,,128105,0.0,stim,47.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",555,1700.0,,130711,0.0,stim,48.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",530,1700.0,,133316,0.0,stim,49.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",487,1700.0,,135923,0.0,stim,50.0,poldrack-single-stim,s554
2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",468,1700.0,,138529,0.0,stim,51.0,poldrack-single-stim,s554
2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",478,1700.0,,141136,0.0,stim,52.0,poldrack-single-stim,s554
2101.0879999999997,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",536,1700.0,,143743,0.0,stim,53.0,poldrack-single-stim,s554
2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",623,1700.0,,146347,0.0,stim,54.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",581,1700.0,,148954,0.0,stim,55.0,poldrack-single-stim,s554
2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",456,1700.0,,151560,0.0,stim,56.0,poldrack-single-stim,s554
2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",523,1700.0,,154164,0.0,stim,57.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",572,1700.0,,156770,0.0,stim,58.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",488,1700.0,,159377,0.0,stim,59.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",677,1700.0,,161985,0.0,stim,60.0,poldrack-single-stim,s554
2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",557,1700.0,,164592,0.0,stim,61.0,poldrack-single-stim,s554
2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",576,1700.0,,167197,0.0,stim,62.0,poldrack-single-stim,s554
2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",472,1700.0,,169802,0.0,stim,63.0,poldrack-single-stim,s554
7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177305,1000.0,rest_block,,poldrack-single-stim,s554
2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",593,1700.0,,182917,0.0,stim,64.0,poldrack-single-stim,s554
2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",590,1700.0,,185523,0.0,stim,65.0,poldrack-single-stim,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",543,1700.0,,188130,0.0,stim,66.0,poldrack-single-stim,s554
2100.408,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",537,1700.0,,190737,0.0,stim,67.0,poldrack-single-stim,s554
2100.544,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",500,1700.0,,193342,0.0,stim,68.0,poldrack-single-stim,s554
2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",810,1700.0,,195947,0.0,stim,69.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",682,1700.0,,198552,0.0,stim,70.0,poldrack-single-stim,s554
2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",570,1700.0,,201158,0.0,stim,71.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",481,1700.0,,203764,0.0,stim,72.0,poldrack-single-stim,s554
2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",544,1700.0,,206369,0.0,stim,73.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",394,1700.0,,208976,0.0,stim,74.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",379,1700.0,,211583,0.0,stim,75.0,poldrack-single-stim,s554
2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",475,1700.0,,214188,0.0,stim,76.0,poldrack-single-stim,s554
2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",708,1700.0,,216794,0.0,stim,77.0,poldrack-single-stim,s554
2100.272,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",457,1700.0,,219399,0.0,stim,78.0,poldrack-single-stim,s554
2100.544,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",719,1700.0,,222005,0.0,stim,79.0,poldrack-single-stim,s554
2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",524,1700.0,,224610,0.0,stim,80.0,poldrack-single-stim,s554
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",525,1700.0,,227216,0.0,stim,81.0,poldrack-single-stim,s554
2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",594,1700.0,,229823,0.0,stim,82.0,poldrack-single-stim,s554
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",631,1700.0,,232429,0.0,stim,83.0,poldrack-single-stim,s554
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",476,1700.0,,235035,0.0,stim,84.0,poldrack-single-stim,s554
2100.544,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",608,1700.0,,237642,0.0,stim,85.0,poldrack-single-stim,s554
2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",507,1700.0,,240248,0.0,stim,86.0,poldrack-single-stim,s554
