block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1488.0,,practice,discount_fixed,89,,,"89,71",1488,,1488.0,,-47797,1000.0,stim,poldrack-single-stim,s549
4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",1820,20.0,4000.0,,7577,0.0,,poldrack-single-stim,s549
4772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1508,20.0,4000.0,,12351,0.0,,poldrack-single-stim,s549
4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",745,20.0,4000.0,,16990,0.0,,poldrack-single-stim,s549
4568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",765,20.0,4000.0,,21561,0.0,,poldrack-single-stim,s549
5452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",878,20.0,4000.0,,27015,0.0,,poldrack-single-stim,s549
5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1458,20.0,4000.0,,32400,0.0,,poldrack-single-stim,s549
4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1653,20.0,4000.0,,36971,0.0,,poldrack-single-stim,s549
6268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",1116,20.0,4000.0,,43241,0.0,,poldrack-single-stim,s549
5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1465,20.0,4000.0,,48763,0.0,,poldrack-single-stim,s549
4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1201,20.0,4000.0,,53334,0.0,,poldrack-single-stim,s549
4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",692,20.0,4000.0,,57972,0.0,,poldrack-single-stim,s549
4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1261,20.0,4000.0,,62611,0.0,,poldrack-single-stim,s549
5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",897,20.0,4000.0,,67724,0.0,,poldrack-single-stim,s549
