,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
61,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",534,1700.0,,5608,stim,0.0,poldrack-single-stim,s524
64,2100.0,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",498,1700.0,,8214,stim,1.0,poldrack-single-stim,s524
67,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",410,1700.0,,10819,stim,2.0,poldrack-single-stim,s524
70,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",465,1700.0,,13424,stim,3.0,poldrack-single-stim,s524
73,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",476,1700.0,,16030,stim,4.0,poldrack-single-stim,s524
76,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",474,1700.0,,18635,stim,5.0,poldrack-single-stim,s524
79,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",419,1700.0,,21240,stim,6.0,poldrack-single-stim,s524
82,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",606,1700.0,,23846,stim,7.0,poldrack-single-stim,s524
85,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",594,1700.0,,26451,stim,8.0,poldrack-single-stim,s524
88,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",437,1700.0,,29057,stim,9.0,poldrack-single-stim,s524
91,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",413,1700.0,,31662,stim,10.0,poldrack-single-stim,s524
94,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",430,1700.0,,34268,stim,11.0,poldrack-single-stim,s524
97,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",521,1700.0,,36873,stim,12.0,poldrack-single-stim,s524
100,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",465,1700.0,,39479,stim,13.0,poldrack-single-stim,s524
103,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",845,1700.0,,42084,stim,14.0,poldrack-single-stim,s524
106,2100.544,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",434,1700.0,,44689,stim,15.0,poldrack-single-stim,s524
109,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",558,1700.0,,47294,stim,16.0,poldrack-single-stim,s524
112,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",979,1700.0,,49900,stim,17.0,poldrack-single-stim,s524
115,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",577,1700.0,,52505,stim,18.0,poldrack-single-stim,s524
118,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",470,1700.0,,55110,stim,19.0,poldrack-single-stim,s524
121,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",499,1700.0,,57716,stim,20.0,poldrack-single-stim,s524
124,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",580,1700.0,,60321,stim,21.0,poldrack-single-stim,s524
127,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",519,1700.0,,62926,stim,22.0,poldrack-single-stim,s524
130,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",685,1700.0,,65531,stim,23.0,poldrack-single-stim,s524
133,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",604,1700.0,,68139,stim,24.0,poldrack-single-stim,s524
136,2100.8160000000003,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",865,1700.0,,70745,stim,25.0,poldrack-single-stim,s524
139,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",672,1700.0,,73351,stim,26.0,poldrack-single-stim,s524
142,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",760,1700.0,,75957,stim,27.0,poldrack-single-stim,s524
145,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",577,1700.0,,78563,stim,28.0,poldrack-single-stim,s524
148,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",417,1700.0,,81168,stim,29.0,poldrack-single-stim,s524
151,2100.136,0.0,89.0,double,test,attention_network_task,,down,left,incongruent,71,"89,71",584,1700.0,,83773,stim,30.0,poldrack-single-stim,s524
154,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",500,1700.0,,86378,stim,31.0,poldrack-single-stim,s524
157,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",1071,1700.0,,88984,stim,32.0,poldrack-single-stim,s524
160,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",540,1700.0,,91589,stim,33.0,poldrack-single-stim,s524
163,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",550,1700.0,,94195,stim,34.0,poldrack-single-stim,s524
166,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",546,1700.0,,96800,stim,35.0,poldrack-single-stim,s524
169,2100.408,0.0,71.0,double,test,attention_network_task,,up,right,incongruent,89,"89,71",725,1700.0,,99405,stim,36.0,poldrack-single-stim,s524
172,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",575,1700.0,,102012,stim,37.0,poldrack-single-stim,s524
175,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",686,1700.0,,104618,stim,38.0,poldrack-single-stim,s524
178,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",793,1700.0,,107224,stim,39.0,poldrack-single-stim,s524
181,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",523,1700.0,,109830,stim,40.0,poldrack-single-stim,s524
184,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",612,1700.0,,112434,stim,41.0,poldrack-single-stim,s524
187,2100.136,0.0,71.0,double,test,attention_network_task,,up,right,congruent,-1,"89,71",-1,1700.0,,115039,stim,42.0,poldrack-single-stim,s524
190,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",514,1700.0,,117644,stim,43.0,poldrack-single-stim,s524
193,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",440,1700.0,,120249,stim,44.0,poldrack-single-stim,s524
196,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",508,1700.0,,122854,stim,45.0,poldrack-single-stim,s524
199,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",522,1700.0,,125461,stim,46.0,poldrack-single-stim,s524
202,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",614,1700.0,,128067,stim,47.0,poldrack-single-stim,s524
205,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",658,1700.0,,130672,stim,48.0,poldrack-single-stim,s524
208,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",590,1700.0,,133277,stim,49.0,poldrack-single-stim,s524
211,2100.952,0.0,71.0,spatial,test,attention_network_task,,down,right,congruent,-1,"89,71",-1,1700.0,,135883,stim,50.0,poldrack-single-stim,s524
214,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1217,1700.0,,138488,stim,51.0,poldrack-single-stim,s524
217,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",444,1700.0,,141093,stim,52.0,poldrack-single-stim,s524
220,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",537,1700.0,,143698,stim,53.0,poldrack-single-stim,s524
223,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",808,1700.0,,146303,stim,54.0,poldrack-single-stim,s524
226,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",655,1700.0,,148909,stim,55.0,poldrack-single-stim,s524
229,2100.136,0.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,89,"89,71",650,1700.0,,151514,stim,56.0,poldrack-single-stim,s524
232,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",641,1700.0,,154120,stim,57.0,poldrack-single-stim,s524
235,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",481,1700.0,,156725,stim,58.0,poldrack-single-stim,s524
238,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",641,1700.0,,159330,stim,59.0,poldrack-single-stim,s524
241,2100.0,0.0,89.0,double,test,attention_network_task,,up,left,incongruent,71,"89,71",820,1700.0,,161936,stim,60.0,poldrack-single-stim,s524
244,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",523,1700.0,,164540,stim,61.0,poldrack-single-stim,s524
247,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",450,1700.0,,167145,stim,62.0,poldrack-single-stim,s524
250,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",591,1700.0,,169751,stim,63.0,poldrack-single-stim,s524
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177253,rest_block,,poldrack-single-stim,s524
255,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",541,1700.0,,182863,stim,64.0,poldrack-single-stim,s524
258,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",527,1700.0,,185468,stim,65.0,poldrack-single-stim,s524
261,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",553,1700.0,,188073,stim,66.0,poldrack-single-stim,s524
264,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",521,1700.0,,190678,stim,67.0,poldrack-single-stim,s524
267,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",713,1700.0,,193284,stim,68.0,poldrack-single-stim,s524
270,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",639,1700.0,,195889,stim,69.0,poldrack-single-stim,s524
273,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",523,1700.0,,198494,stim,70.0,poldrack-single-stim,s524
276,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",786,1700.0,,201099,stim,71.0,poldrack-single-stim,s524
279,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",463,1700.0,,203704,stim,72.0,poldrack-single-stim,s524
282,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",636,1700.0,,206309,stim,73.0,poldrack-single-stim,s524
285,2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1160,1700.0,,208914,stim,74.0,poldrack-single-stim,s524
288,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",495,1700.0,,211520,stim,75.0,poldrack-single-stim,s524
291,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",715,1700.0,,214125,stim,76.0,poldrack-single-stim,s524
294,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",617,1700.0,,216730,stim,77.0,poldrack-single-stim,s524
297,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",487,1700.0,,219336,stim,78.0,poldrack-single-stim,s524
300,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",555,1700.0,,221941,stim,79.0,poldrack-single-stim,s524
303,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",1495,1700.0,,224546,stim,80.0,poldrack-single-stim,s524
306,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",492,1700.0,,227152,stim,81.0,poldrack-single-stim,s524
309,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",537,1700.0,,229757,stim,82.0,poldrack-single-stim,s524
312,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",1763,1700.0,,232362,stim,83.0,poldrack-single-stim,s524
315,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",427,1700.0,,234966,stim,84.0,poldrack-single-stim,s524
318,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",423,1700.0,,237571,stim,85.0,poldrack-single-stim,s524
321,2100.68,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",624,1700.0,,240176,stim,86.0,poldrack-single-stim,s524
324,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",879,1700.0,,242780,stim,87.0,poldrack-single-stim,s524
327,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",475,1700.0,,245386,stim,88.0,poldrack-single-stim,s524
330,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",533,1700.0,,247991,stim,89.0,poldrack-single-stim,s524
333,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",425,1700.0,,250596,stim,90.0,poldrack-single-stim,s524
336,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",552,1700.0,,253201,stim,91.0,poldrack-single-stim,s524
339,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",612,1700.0,,255807,stim,92.0,poldrack-single-stim,s524
342,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",618,1700.0,,258413,stim,93.0,poldrack-single-stim,s524
345,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",488,1700.0,,261018,stim,94.0,poldrack-single-stim,s524
348,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",532,1700.0,,263623,stim,95.0,poldrack-single-stim,s524
351,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",440,1700.0,,266227,stim,96.0,poldrack-single-stim,s524
354,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",623,1700.0,,268832,stim,97.0,poldrack-single-stim,s524
357,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",618,1700.0,,271437,stim,98.0,poldrack-single-stim,s524
360,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",626,1700.0,,274042,stim,99.0,poldrack-single-stim,s524
363,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",1362,1700.0,,276648,stim,100.0,poldrack-single-stim,s524
366,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",448,1700.0,,279253,stim,101.0,poldrack-single-stim,s524
369,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",489,1700.0,,281857,stim,102.0,poldrack-single-stim,s524
372,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",740,1700.0,,284463,stim,103.0,poldrack-single-stim,s524
375,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",480,1700.0,,287068,stim,104.0,poldrack-single-stim,s524
378,2100.272,0.0,89.0,double,test,attention_network_task,,down,left,congruent,-1,"89,71",-1,1700.0,,289673,stim,105.0,poldrack-single-stim,s524
381,2100.0,0.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,71,"89,71",497,1700.0,,292279,stim,106.0,poldrack-single-stim,s524
384,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",528,1700.0,,294884,stim,107.0,poldrack-single-stim,s524
387,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",430,1700.0,,297490,stim,108.0,poldrack-single-stim,s524
390,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",497,1700.0,,300095,stim,109.0,poldrack-single-stim,s524
393,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",569,1700.0,,302702,stim,110.0,poldrack-single-stim,s524
396,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",798,1700.0,,305307,stim,111.0,poldrack-single-stim,s524
399,2100.0,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,89,"89,71",820,1700.0,,307912,stim,112.0,poldrack-single-stim,s524
402,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",480,1700.0,,310517,stim,113.0,poldrack-single-stim,s524
405,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",558,1700.0,,313122,stim,114.0,poldrack-single-stim,s524
408,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",522,1700.0,,315727,stim,115.0,poldrack-single-stim,s524
411,2100.136,0.0,71.0,double,test,attention_network_task,,up,right,incongruent,-1,"89,71",-1,1700.0,,318333,stim,116.0,poldrack-single-stim,s524
414,2101.0879999999997,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",453,1700.0,,320939,stim,117.0,poldrack-single-stim,s524
417,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",551,1700.0,,323544,stim,118.0,poldrack-single-stim,s524
420,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1591,1700.0,,326149,stim,119.0,poldrack-single-stim,s524
423,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",702,1700.0,,328756,stim,120.0,poldrack-single-stim,s524
426,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",598,1700.0,,331361,stim,121.0,poldrack-single-stim,s524
429,2100.0,0.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,-1,"89,71",-1,1700.0,,333965,stim,122.0,poldrack-single-stim,s524
432,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1023,1700.0,,336572,stim,123.0,poldrack-single-stim,s524
435,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",675,1700.0,,339177,stim,124.0,poldrack-single-stim,s524
438,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",562,1700.0,,341782,stim,125.0,poldrack-single-stim,s524
441,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",592,1700.0,,344386,stim,126.0,poldrack-single-stim,s524
444,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",493,1700.0,,346992,stim,127.0,poldrack-single-stim,s524
