,SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",616,850.0,False,,-73366,stim,0.0,poldrack-categorize,s192
6,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",524,850.0,False,,-70758,stim,1.0,poldrack-categorize,s192
7,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",667,850.0,False,,-68149,stim,2.0,poldrack-categorize,s192
8,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",575,850.0,False,,-65547,stim,3.0,poldrack-categorize,s192
9,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",415,850.0,False,,-62944,stim,4.0,poldrack-categorize,s192
10,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",369,850.0,False,,-60333,stim,5.0,poldrack-categorize,s192
11,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",452,850.0,False,,-57723,stim,6.0,poldrack-categorize,s192
12,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",437,850.0,False,,-55120,stim,7.0,poldrack-categorize,s192
13,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",538,850.0,False,,-52512,stim,8.0,poldrack-categorize,s192
14,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",534,850.0,False,,-49904,stim,9.0,poldrack-categorize,s192
15,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",562,850.0,False,,-47301,stim,10.0,poldrack-categorize,s192
16,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",513,850.0,False,,-44698,stim,11.0,poldrack-categorize,s192
148,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",424,850.0,False,,5267,stim,0.0,stop-signal,s192
149,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2658.0,1.0,71.0,test,stop_signal,,71.0,True,"89,71",480,850.0,False,,7927,stim,1.0,stop-signal,s192
150,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2658.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",420,850.0,False,,10589,stim,2.0,stop-signal,s192
