,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
524,900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",674.0,orange,1000.0,9.0,color,switch,,395640,stim,58.0,poldrack-single-stim,s554
527,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",511.0,orange,1000.0,1.0,color,stay,,398680,stim,59.0,poldrack-single-stim,s554
530,900.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",800.0,#1F45FC,1000.0,3.0,magnitude,switch,,401585,stim,60.0,poldrack-single-stim,s554
533,900.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",532.0,orange,1000.0,3.0,magnitude,stay,,404761,stim,61.0,poldrack-single-stim,s554
536,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1246.0,#1F45FC,1000.0,9.0,magnitude,stay,,406865,stim,62.0,poldrack-single-stim,s554
539,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1598.0,orange,1000.0,8.0,magnitude,stay,,409241,stim,63.0,poldrack-single-stim,s554
542,100.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",752.0,orange,1000.0,6.0,magnitude,stay,,411617,stim,64.0,poldrack-single-stim,s554
545,100.0,2952.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",590.0,orange,1000.0,4.0,color,switch,,414674,stim,65.0,poldrack-single-stim,s554
548,900.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",700.0,orange,1000.0,2.0,color,stay,,418260,stim,66.0,poldrack-single-stim,s554
551,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",554.0,#1F45FC,1000.0,7.0,magnitude,switch,,421300,stim,67.0,poldrack-single-stim,s554
554,900.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1081.0,#1F45FC,1000.0,2.0,magnitude,stay,,424476,stim,68.0,poldrack-single-stim,s554
557,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1221.0,orange,1000.0,9.0,magnitude,stay,,427654,stim,69.0,poldrack-single-stim,s554
560,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",624.0,orange,1000.0,9.0,magnitude,stay,,429894,stim,70.0,poldrack-single-stim,s554
563,900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",468.0,orange,1000.0,8.0,color,switch,,433207,stim,71.0,poldrack-single-stim,s554
566,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",985.0,orange,1000.0,7.0,magnitude,switch,,435447,stim,72.0,poldrack-single-stim,s554
569,100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",708.0,orange,1000.0,3.0,magnitude,stay,,437687,stim,73.0,poldrack-single-stim,s554
572,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",647.0,#1F45FC,1000.0,9.0,color,switch,,440591,stim,74.0,poldrack-single-stim,s554
575,900.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",613.0,#1F45FC,1000.0,2.0,color,stay,,443495,stim,75.0,poldrack-single-stim,s554
578,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",782.0,#1F45FC,1000.0,9.0,magnitude,switch,,445600,stim,76.0,poldrack-single-stim,s554
581,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",907.0,#1F45FC,1000.0,8.0,color,switch,,448503,stim,77.0,poldrack-single-stim,s554
584,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",638.0,orange,1000.0,3.0,magnitude,switch,,451407,stim,78.0,poldrack-single-stim,s554
587,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",768.0,orange,1000.0,3.0,color,switch,,454583,stim,79.0,poldrack-single-stim,s554
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,464587,rest_block,,poldrack-single-stim,s554
593,100.0,2408.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",739.0,#1F45FC,1000.0,7.0,magnitude,stay,,470607,stim,0.0,poldrack-single-stim,s554
596,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",698.0,orange,1000.0,3.0,color,switch,,472712,stim,1.0,poldrack-single-stim,s554
599,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",749.0,#1F45FC,1000.0,9.0,magnitude,switch,,475752,stim,2.0,poldrack-single-stim,s554
602,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1364.0,#1F45FC,1000.0,4.0,magnitude,stay,,478657,stim,3.0,poldrack-single-stim,s554
605,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",789.0,#1F45FC,1000.0,6.0,color,switch,,481697,stim,4.0,poldrack-single-stim,s554
608,900.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",509.0,orange,1000.0,6.0,color,stay,,485145,stim,5.0,poldrack-single-stim,s554
611,900.0,2680.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",755.0,orange,1000.0,9.0,color,stay,,488730,stim,6.0,poldrack-single-stim,s554
614,900.0,3088.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",734.0,orange,1000.0,6.0,color,stay,,492723,stim,7.0,poldrack-single-stim,s554
617,900.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",541.0,orange,1000.0,4.0,color,stay,,495764,stim,8.0,poldrack-single-stim,s554
620,100.0,2544.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",863.0,orange,1000.0,2.0,magnitude,switch,,498412,stim,9.0,poldrack-single-stim,s554
623,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",854.0,#1F45FC,1000.0,6.0,color,switch,,501317,stim,10.0,poldrack-single-stim,s554
626,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",967.0,#1F45FC,1000.0,9.0,color,stay,,503557,stim,11.0,poldrack-single-stim,s554
629,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",529.0,#1F45FC,1000.0,6.0,color,stay,,506462,stim,12.0,poldrack-single-stim,s554
632,100.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",1061.0,orange,1000.0,7.0,color,stay,,508974,stim,13.0,poldrack-single-stim,s554
635,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1020.0,orange,1000.0,6.0,magnitude,switch,,511879,stim,14.0,poldrack-single-stim,s554
638,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",547.0,orange,1000.0,7.0,magnitude,stay,,514782,stim,15.0,poldrack-single-stim,s554
641,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1057.0,orange,1000.0,3.0,magnitude,stay,,516887,stim,16.0,poldrack-single-stim,s554
644,100.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",548.0,orange,1000.0,8.0,color,switch,,519671,stim,17.0,poldrack-single-stim,s554
647,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",832.0,#1F45FC,1000.0,9.0,magnitude,switch,,522049,stim,18.0,poldrack-single-stim,s554
650,900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",486.0,orange,1000.0,8.0,color,switch,,525362,stim,19.0,poldrack-single-stim,s554
653,900.0,3224.0,False,89.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1811.0,#1F45FC,1000.0,6.0,color,stay,,529490,stim,20.0,poldrack-single-stim,s554
656,100.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",2026.0,orange,1000.0,8.0,color,stay,,532003,stim,21.0,poldrack-single-stim,s554
659,100.0,2816.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",557.0,orange,1000.0,2.0,color,stay,,534922,stim,22.0,poldrack-single-stim,s554
662,100.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",987.0,orange,1000.0,2.0,color,stay,,537435,stim,23.0,poldrack-single-stim,s554
665,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",421.0,orange,1000.0,1.0,magnitude,switch,,540476,stim,24.0,poldrack-single-stim,s554
668,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",688.0,#1F45FC,1000.0,7.0,color,switch,,543517,stim,25.0,poldrack-single-stim,s554
671,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",739.0,#1F45FC,1000.0,3.0,magnitude,switch,,546421,stim,26.0,poldrack-single-stim,s554
674,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",616.0,#1F45FC,1000.0,6.0,magnitude,stay,,549326,stim,27.0,poldrack-single-stim,s554
677,900.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",681.0,orange,1000.0,6.0,magnitude,stay,,552502,stim,28.0,poldrack-single-stim,s554
680,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1126.0,orange,1000.0,9.0,color,switch,,555014,stim,29.0,poldrack-single-stim,s554
683,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",947.0,orange,1000.0,8.0,color,stay,,557118,stim,30.0,poldrack-single-stim,s554
686,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",876.0,#1F45FC,1000.0,8.0,magnitude,switch,,559358,stim,31.0,poldrack-single-stim,s554
689,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1040.0,#1F45FC,1000.0,8.0,magnitude,stay,,561462,stim,32.0,poldrack-single-stim,s554
692,100.0,2408.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",719.0,#1F45FC,1000.0,1.0,magnitude,stay,,563975,stim,33.0,poldrack-single-stim,s554
695,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",867.0,orange,1000.0,6.0,color,switch,,567151,stim,34.0,poldrack-single-stim,s554
698,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",961.0,#1F45FC,1000.0,4.0,magnitude,switch,,570056,stim,35.0,poldrack-single-stim,s554
701,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",711.0,#1F45FC,1000.0,7.0,magnitude,stay,,573233,stim,36.0,poldrack-single-stim,s554
704,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",546.0,#1F45FC,1000.0,8.0,color,switch,,576137,stim,37.0,poldrack-single-stim,s554
707,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",683.0,#1F45FC,1000.0,6.0,magnitude,switch,,578241,stim,38.0,poldrack-single-stim,s554
710,100.0,2272.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",678.0,#1F45FC,1000.0,1.0,color,switch,,580618,stim,39.0,poldrack-single-stim,s554
713,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1119.0,#1F45FC,1000.0,8.0,magnitude,switch,,582857,stim,40.0,poldrack-single-stim,s554
716,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",915.0,orange,1000.0,1.0,color,switch,,584962,stim,41.0,poldrack-single-stim,s554
719,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",985.0,#1F45FC,1000.0,4.0,color,stay,,587066,stim,42.0,poldrack-single-stim,s554
722,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",849.0,#1F45FC,1000.0,3.0,magnitude,switch,,589169,stim,43.0,poldrack-single-stim,s554
725,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",948.0,orange,1000.0,1.0,color,switch,,591274,stim,44.0,poldrack-single-stim,s554
728,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",683.0,orange,1000.0,9.0,color,stay,,594178,stim,45.0,poldrack-single-stim,s554
731,100.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1228.0,orange,1000.0,6.0,color,stay,,596419,stim,46.0,poldrack-single-stim,s554
734,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",818.0,#1F45FC,1000.0,7.0,magnitude,switch,,599324,stim,47.0,poldrack-single-stim,s554
737,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",849.0,#1F45FC,1000.0,2.0,color,switch,,602229,stim,48.0,poldrack-single-stim,s554
740,100.0,2136.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",892.0,#1F45FC,1000.0,1.0,magnitude,switch,,604469,stim,49.0,poldrack-single-stim,s554
743,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",601.0,orange,1000.0,7.0,color,switch,,607373,stim,50.0,poldrack-single-stim,s554
746,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",559.0,orange,1000.0,8.0,color,stay,,610414,stim,51.0,poldrack-single-stim,s554
749,100.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1133.0,#1F45FC,1000.0,9.0,magnitude,switch,,613199,stim,52.0,poldrack-single-stim,s554
752,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",825.0,orange,1000.0,3.0,color,switch,,615576,stim,53.0,poldrack-single-stim,s554
755,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",793.0,orange,1000.0,9.0,color,stay,,618617,stim,54.0,poldrack-single-stim,s554
758,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",728.0,orange,1000.0,7.0,color,stay,,620722,stim,55.0,poldrack-single-stim,s554
761,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",549.0,#1F45FC,1000.0,6.0,color,stay,,623762,stim,56.0,poldrack-single-stim,s554
764,900.0,2680.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",709.0,orange,1000.0,9.0,magnitude,switch,,627346,stim,57.0,poldrack-single-stim,s554
767,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",873.0,orange,1000.0,9.0,color,switch,,630523,stim,58.0,poldrack-single-stim,s554
770,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",376.0,orange,1000.0,1.0,color,stay,,633429,stim,59.0,poldrack-single-stim,s554
773,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",914.0,#1F45FC,1000.0,3.0,magnitude,switch,,636334,stim,60.0,poldrack-single-stim,s554
776,900.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",689.0,orange,1000.0,3.0,magnitude,stay,,639374,stim,61.0,poldrack-single-stim,s554
779,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",789.0,#1F45FC,1000.0,9.0,magnitude,stay,,641478,stim,62.0,poldrack-single-stim,s554
782,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",893.0,orange,1000.0,8.0,magnitude,stay,,643583,stim,63.0,poldrack-single-stim,s554
785,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",754.0,orange,1000.0,6.0,magnitude,stay,,645688,stim,64.0,poldrack-single-stim,s554
788,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",995.0,orange,1000.0,4.0,color,switch,,648065,stim,65.0,poldrack-single-stim,s554
791,900.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",589.0,orange,1000.0,2.0,color,stay,,651377,stim,66.0,poldrack-single-stim,s554
794,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",565.0,#1F45FC,1000.0,7.0,magnitude,switch,,654281,stim,67.0,poldrack-single-stim,s554
797,900.0,2000.0,False,71.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",933.0,#1F45FC,1000.0,2.0,magnitude,stay,,657185,stim,68.0,poldrack-single-stim,s554
800,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",572.0,orange,1000.0,9.0,magnitude,stay,,660089,stim,69.0,poldrack-single-stim,s554
803,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1100.0,orange,1000.0,9.0,magnitude,stay,,662465,stim,70.0,poldrack-single-stim,s554
806,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",673.0,orange,1000.0,8.0,color,switch,,665505,stim,71.0,poldrack-single-stim,s554
809,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",861.0,orange,1000.0,7.0,magnitude,switch,,667609,stim,72.0,poldrack-single-stim,s554
812,100.0,2544.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1546.0,orange,1000.0,3.0,magnitude,stay,,670258,stim,73.0,poldrack-single-stim,s554
815,900.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",405.0,#1F45FC,1000.0,9.0,color,switch,,673434,stim,74.0,poldrack-single-stim,s554
818,900.0,2272.0,False,89.0,Color,stay,test,twobytwo,,71.0,"89,71",691.0,#1F45FC,1000.0,2.0,color,stay,,676610,stim,75.0,poldrack-single-stim,s554
821,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",922.0,#1F45FC,1000.0,9.0,magnitude,switch,,678717,stim,76.0,poldrack-single-stim,s554
824,900.0,2000.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",837.0,#1F45FC,1000.0,8.0,color,switch,,681621,stim,77.0,poldrack-single-stim,s554
827,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",707.0,orange,1000.0,3.0,magnitude,switch,,684662,stim,78.0,poldrack-single-stim,s554
830,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",738.0,orange,1000.0,3.0,color,switch,,687567,stim,79.0,poldrack-single-stim,s554
