CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",826.0,#1F45FC,1000.0,9.0,color,stay,,-112806,0.0,stim,0.0,poldrack-categorize,s465
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",517.0,orange,1000.0,6.0,color,stay,,-109193,0.0,stim,1.0,poldrack-categorize,s465
100.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",673.0,orange,1000.0,1.0,magnitude,switch,,-105584,0.0,stim,2.0,poldrack-categorize,s465
100.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",747.0,orange,1000.0,8.0,magnitude,stay,,-101973,0.0,stim,3.0,poldrack-categorize,s465
900.0,2000.0,True,89.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",551.0,orange,1000.0,8.0,magnitude,stay,,-97564,0.0,stim,4.0,poldrack-categorize,s465
900.0,2000.0,False,89.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",644.0,#1F45FC,1000.0,7.0,magnitude,stay,,-93152,0.0,stim,5.0,poldrack-categorize,s465
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",731.0,#1F45FC,1000.0,6.0,magnitude,stay,,-88743,0.0,stim,6.0,poldrack-categorize,s465
100.0,2000.0,False,71.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",792.0,#1F45FC,1000.0,9.0,color,switch,,-85132,0.0,stim,7.0,poldrack-categorize,s465
100.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",822.0,orange,1000.0,3.0,color,stay,,-81519,0.0,stim,8.0,poldrack-categorize,s465
900.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",871.0,#1F45FC,1000.0,7.0,color,stay,,-77110,0.0,stim,9.0,poldrack-categorize,s465
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",966.0,orange,1000.0,4.0,magnitude,switch,,-73498,0.0,stim,10.0,poldrack-categorize,s465
