,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,29099.0,,,,,ward_and_allport,,32,,,32,,,29099,,29099.0,,-37789,instruction,poldrack-single-stim,s546
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2505,practice_start_block,poldrack-single-stim,s546
24,4183.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4183,"1,0,0,2,3,0,0,0,0",4183.0,,7191,to_hand,poldrack-single-stim,s546
25,1468.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1468,"1,0,0,2,3,0,0,0,0",1468.0,,8660,to_board,poldrack-single-stim,s546
26,419.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,419,"1,0,0,2,3,0,0,0,0",419.0,,9082,to_hand,poldrack-single-stim,s546
27,830.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,830,"1,0,0,2,3,0,0,0,0",830.0,,9914,to_board,poldrack-single-stim,s546
28,525.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,525,"1,0,0,2,3,0,0,0,0",525.0,,10440,to_hand,poldrack-single-stim,s546
29,677.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,677,"1,0,0,2,3,0,0,0,0",677.0,,11118,to_board,poldrack-single-stim,s546
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,11116.0,-1,,1000.0,,13621,feedback,poldrack-single-stim,s546
31,4413.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,4413,"1,2,0,3,0,0,0,0,0",4413.0,,18036,to_hand,poldrack-single-stim,s546
32,1101.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1101,"1,2,0,3,0,0,0,0,0",1101.0,,19137,to_board,poldrack-single-stim,s546
33,610.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,610,"1,2,0,3,0,0,0,0,0",610.0,,19748,to_hand,poldrack-single-stim,s546
34,743.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,743,"1,2,0,3,0,0,0,0,0",743.0,,20493,to_board,poldrack-single-stim,s546
35,532.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,532,"1,2,0,3,0,0,0,0,0",532.0,,21026,to_hand,poldrack-single-stim,s546
36,442.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,442,"1,2,0,3,0,0,0,0,0",442.0,,21468,to_board,poldrack-single-stim,s546
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9950.0,-1,,1000.0,,23571,feedback,poldrack-single-stim,s546
38,4095.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,4095,"0,0,0,1,2,0,3,0,0",4095.0,,27667,to_hand,poldrack-single-stim,s546
39,450.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,450,"0,0,0,1,2,0,3,0,0",450.0,,28119,to_board,poldrack-single-stim,s546
40,877.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,877,"0,0,0,1,2,0,3,0,0",877.0,,28998,to_hand,poldrack-single-stim,s546
41,492.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,492,"0,0,0,1,2,0,3,0,0",492.0,,29491,to_board,poldrack-single-stim,s546
42,909.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,909,"0,0,0,1,2,0,3,0,0",909.0,,30402,to_hand,poldrack-single-stim,s546
43,380.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,380,"0,0,0,1,2,0,3,0,0",380.0,,30782,to_board,poldrack-single-stim,s546
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9415.0,-1,,1000.0,,32985,feedback,poldrack-single-stim,s546
45,4684.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,4684,"0,0,0,1,2,0,3,0,0",4684.0,,37672,to_hand,poldrack-single-stim,s546
46,515.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,515,"0,0,0,1,2,0,3,0,0",515.0,,38188,to_board,poldrack-single-stim,s546
47,732.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,732,"0,0,0,1,2,0,3,0,0",732.0,,38922,to_hand,poldrack-single-stim,s546
48,431.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,431,"0,0,0,1,2,0,3,0,0",431.0,,39354,to_board,poldrack-single-stim,s546
49,415.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,415,"0,0,0,1,2,0,3,0,0",415.0,,39772,to_hand,poldrack-single-stim,s546
50,364.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,364,"0,0,0,1,2,0,3,0,0",364.0,,40137,to_board,poldrack-single-stim,s546
51,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9154.0,-1,,1000.0,,42140,feedback,poldrack-single-stim,s546
52,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,43643,test_start_block,poldrack-single-stim,s546
53,5591.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,1.0,89,0.0,,5591,"1,2,3,0,0,0,0,0,0",5591.0,,49738,to_hand,poldrack-single-stim,s546
54,782.0,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,782,"1,2,3,0,0,0,0,0,0",782.0,,50520,to_board,poldrack-single-stim,s546
55,1933.0,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,2.0,"89,82",0.0,,1933,"1,2,3,0,0,0,0,0,0",1933.0,,52456,to_hand,poldrack-single-stim,s546
56,451.0,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,451,"1,2,3,0,0,0,0,0,0",451.0,,52907,to_board,poldrack-single-stim,s546
57,1374.0,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,3.0,"89,71,82",0.0,,1374,"1,2,3,0,0,0,0,0,0",1374.0,,54283,to_hand,poldrack-single-stim,s546
58,772.0,PA_with_intermediate,,"1,0,0,2,3,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,3.0,"89,71,82",0.0,,772,"1,2,3,0,0,0,0,0,0",772.0,,55056,to_board,poldrack-single-stim,s546
59,2408.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,13823.0,-1,,1000.0,,57467,feedback,poldrack-single-stim,s546
60,5236.0,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,1.0,82,1.0,,5236,"0,0,0,0,0,0,1,2,3",5236.0,,62705,to_hand,poldrack-single-stim,s546
61,625.0,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,1.0,"89,71,82",1.0,,625,"0,0,0,0,0,0,1,2,3",625.0,,63332,to_board,poldrack-single-stim,s546
62,1523.0,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,2.0,"89,82",1.0,,1523,"0,0,0,0,0,0,1,2,3",1523.0,,64857,to_hand,poldrack-single-stim,s546
63,678.0,PA_without_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,678,"0,0,0,0,0,0,1,2,3",678.0,,65536,to_board,poldrack-single-stim,s546
64,728.0,PA_without_intermediate,,"3,0,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",1.0,,728,"0,0,0,0,0,0,1,2,3",728.0,,66265,to_hand,poldrack-single-stim,s546
65,508.0,PA_without_intermediate,,"3,1,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,508,"0,0,0,0,0,0,1,2,3",508.0,,66775,to_board,poldrack-single-stim,s546
66,2680.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11992.0,-1,,1000.0,,69458,feedback,poldrack-single-stim,s546
67,4961.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,2.0,,4961,"0,0,0,0,0,0,1,2,3",4961.0,,74421,to_hand,poldrack-single-stim,s546
68,631.0,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",2.0,,631,"0,0,0,0,0,0,1,2,3",631.0,,75052,to_board,poldrack-single-stim,s546
69,1152.0,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",2.0,,1152,"0,0,0,0,0,0,1,2,3",1152.0,,76208,to_hand,poldrack-single-stim,s546
70,430.0,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",2.0,,430,"0,0,0,0,0,0,1,2,3",430.0,,76639,to_board,poldrack-single-stim,s546
71,415.0,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",2.0,,415,"0,0,0,0,0,0,1,2,3",415.0,,77055,to_hand,poldrack-single-stim,s546
72,397.0,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",2.0,,397,"0,0,0,0,0,0,1,2,3",397.0,,77453,to_board,poldrack-single-stim,s546
73,4720.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,12718.0,-1,,1000.0,,82177,feedback,poldrack-single-stim,s546
74,4700.0,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,1.0,82,3.0,,4700,"0,0,0,0,0,0,1,2,3",4700.0,,86879,to_hand,poldrack-single-stim,s546
75,900.0,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,1.0,"89,71,82",3.0,,900,"0,0,0,0,0,0,1,2,3",900.0,,87780,to_board,poldrack-single-stim,s546
76,1098.0,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,2.0,"71,82",3.0,,1098,"0,0,0,0,0,0,1,2,3",1098.0,,88879,to_hand,poldrack-single-stim,s546
77,473.0,PA_without_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,473,"0,0,0,0,0,0,1,2,3",473.0,,89354,to_board,poldrack-single-stim,s546
78,1307.0,PA_without_intermediate,,"2,0,0,3,0,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,3.0,"89,71,82",3.0,,1307,"0,0,0,0,0,0,1,2,3",1307.0,,90664,to_hand,poldrack-single-stim,s546
79,801.0,PA_without_intermediate,,"2,0,0,3,1,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,3.0,"89,71,82",3.0,,801,"0,0,0,0,0,0,1,2,3",801.0,,91466,to_board,poldrack-single-stim,s546
80,3224.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,12517.0,-1,,1000.0,,94694,feedback,poldrack-single-stim,s546
81,4715.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,4.0,,4715,"0,0,0,1,2,3,0,0,0",4715.0,,99412,to_hand,poldrack-single-stim,s546
82,656.0,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",4.0,,656,"0,0,0,1,2,3,0,0,0",656.0,,100070,to_board,poldrack-single-stim,s546
83,921.0,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",4.0,,921,"0,0,0,1,2,3,0,0,0",921.0,,100994,to_hand,poldrack-single-stim,s546
84,504.0,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",4.0,,504,"0,0,0,1,2,3,0,0,0",504.0,,101499,to_board,poldrack-single-stim,s546
85,739.0,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",4.0,,739,"0,0,0,1,2,3,0,0,0",739.0,,102240,to_hand,poldrack-single-stim,s546
86,453.0,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",4.0,,453,"0,0,0,1,2,3,0,0,0",453.0,,102694,to_board,poldrack-single-stim,s546
87,2272.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,10276.0,-1,,1000.0,,104969,feedback,poldrack-single-stim,s546
88,5358.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,1.0,89,5.0,,5358,"1,2,3,0,0,0,0,0,0",5358.0,,110330,to_hand,poldrack-single-stim,s546
89,382.0,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,1.0,"89,71,82",5.0,,382,"1,2,3,0,0,0,0,0,0",382.0,,110713,to_board,poldrack-single-stim,s546
90,842.0,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,2.0,"89,71",5.0,,842,"1,2,3,0,0,0,0,0,0",842.0,,111558,to_hand,poldrack-single-stim,s546
91,591.0,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",5.0,,591,"1,2,3,0,0,0,0,0,0",591.0,,112150,to_board,poldrack-single-stim,s546
92,859.0,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",5.0,,859,"1,2,3,0,0,0,0,0,0",859.0,,113011,to_hand,poldrack-single-stim,s546
93,438.0,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",5.0,,438,"1,2,3,0,0,0,0,0,0",438.0,,113451,to_board,poldrack-single-stim,s546
94,3632.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,12117.0,-1,,1000.0,,117087,feedback,poldrack-single-stim,s546
95,6924.0,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,1.0,89,6.0,,6924,"1,2,3,0,0,0,0,0,0",6924.0,,124014,to_hand,poldrack-single-stim,s546
96,935.0,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,1.0,"89,71,82",6.0,,935,"1,2,3,0,0,0,0,0,0",935.0,,124949,to_board,poldrack-single-stim,s546
97,869.0,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,2.0,"89,71",6.0,,869,"1,2,3,0,0,0,0,0,0",869.0,,125822,to_hand,poldrack-single-stim,s546
98,598.0,PA_without_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",82,3.0,2.0,"89,71,82",6.0,,598,"1,2,3,0,0,0,0,0,0",598.0,,126420,to_board,poldrack-single-stim,s546
