,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,text,time_elapsed,trial_id,trial_type,worker_id
293,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,1.0,"89,71,82",31.0,,407,"1,2,3,0,0,0,0,0,0",,371600,to_board,poldrack-single-stim,s061
294,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,2.0,"89,71",31.0,,551,"1,2,3,0,0,0,0,0,0",,372166,to_hand,poldrack-single-stim,s061
295,PA_without_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",82,3.0,2.0,"89,71,82",31.0,,329,"1,2,3,0,0,0,0,0,0",,372498,to_board,poldrack-single-stim,s061
296,PA_without_intermediate,,"0,0,0,3,0,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,3.0,"89,71,82",31.0,,287,"1,2,3,0,0,0,0,0,0",,372805,to_hand,poldrack-single-stim,s061
297,PA_without_intermediate,,"0,0,0,3,1,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,3.0,"89,71,82",31.0,,257,"1,2,3,0,0,0,0,0,0",,373065,to_board,poldrack-single-stim,s061
298,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6001.0,-1,,,375087,feedback,poldrack-single-stim,s061
299,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,1.0,71,32.0,,2510,"0,0,0,1,2,3,0,0,0",,377618,to_hand,poldrack-single-stim,s061
300,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,1.0,"89,71,82",32.0,,350,"0,0,0,1,2,3,0,0,0",,377970,to_board,poldrack-single-stim,s061
301,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,2.0,"71,82",32.0,,297,"0,0,0,1,2,3,0,0,0",,378288,to_hand,poldrack-single-stim,s061
302,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",32.0,,314,"0,0,0,1,2,3,0,0,0",,378603,to_board,poldrack-single-stim,s061
303,PA_with_intermediate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,3.0,"89,71,82",32.0,,345,"0,0,0,1,2,3,0,0,0",,378966,to_hand,poldrack-single-stim,s061
304,PA_with_intermediate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,3.0,"89,71,82",32.0,,320,"0,0,0,1,2,3,0,0,0",,379288,to_board,poldrack-single-stim,s061
305,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6220.0,-1,,,381307,feedback,poldrack-single-stim,s061
306,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,33.0,,3514,"0,0,0,0,0,0,1,2,3",,384855,to_hand,poldrack-single-stim,s061
307,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,1.0,"89,71,82",33.0,,305,"0,0,0,0,0,0,1,2,3",,385162,to_board,poldrack-single-stim,s061
308,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"89,82",33.0,,732,"0,0,0,0,0,0,1,2,3",,385908,to_hand,poldrack-single-stim,s061
309,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,2.0,"89,71,82",33.0,,1587,"0,0,0,0,0,0,1,2,3",,387496,to_board,poldrack-single-stim,s061
310,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,3.0,"89,71,82",33.0,,575,"0,0,0,0,0,0,1,2,3",,388092,to_hand,poldrack-single-stim,s061
311,PA_with_intermediate,,"0,0,0,2,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",33.0,,1212,"0,0,0,0,0,0,1,2,3",,389306,to_board,poldrack-single-stim,s061
312,PA_with_intermediate,,"0,0,0,0,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,4.0,"71,82",33.0,,953,"0,0,0,0,0,0,1,2,3",,390283,to_hand,poldrack-single-stim,s061
313,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,4.0,"89,71,82",33.0,,296,"0,0,0,0,0,0,1,2,3",,390581,to_board,poldrack-single-stim,s061
314,,True,,test,ward_and_allport,,-1,3.0,4.0,none,,11296.0,-1,,,392603,feedback,poldrack-single-stim,s061
315,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,34.0,,3028,"0,0,0,0,0,0,1,2,3",,395653,to_hand,poldrack-single-stim,s061
316,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",34.0,,696,"0,0,0,0,0,0,1,2,3",,396350,to_board,poldrack-single-stim,s061
317,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",34.0,,1033,"0,0,0,0,0,0,1,2,3",,397399,to_hand,poldrack-single-stim,s061
318,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",34.0,,485,"0,0,0,0,0,0,1,2,3",,397886,to_board,poldrack-single-stim,s061
319,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",34.0,,1130,"0,0,0,0,0,0,1,2,3",,399037,to_hand,poldrack-single-stim,s061
320,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",34.0,,317,"0,0,0,0,0,0,1,2,3",,399356,to_board,poldrack-single-stim,s061
321,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9187.0,-1,,,401789,feedback,poldrack-single-stim,s061
322,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,1.0,71,35.0,,2115,"0,0,0,1,2,3,0,0,0",,403928,to_hand,poldrack-single-stim,s061
323,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",82,3.0,1.0,"89,71,82",35.0,,575,"0,0,0,1,2,3,0,0,0",,404505,to_board,poldrack-single-stim,s061
324,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,2.0,"71,82",35.0,,753,"0,0,0,1,2,3,0,0,0",,405277,to_hand,poldrack-single-stim,s061
325,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",82,3.0,2.0,"89,71,82",35.0,,747,"0,0,0,1,2,3,0,0,0",,406027,to_board,poldrack-single-stim,s061
326,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",71,3.0,3.0,"71,82",35.0,,369,"0,0,0,1,2,3,0,0,0",,406420,to_hand,poldrack-single-stim,s061
327,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"1,0,0,0,0,0,3,2,0",89,3.0,3.0,"89,71,82",35.0,,412,"0,0,0,1,2,3,0,0,0",,406835,to_board,poldrack-single-stim,s061
328,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7885.0,-1,,,409675,feedback,poldrack-single-stim,s061
329,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,1.0,82,36.0,,2794,"0,0,0,0,0,0,1,2,3",,412491,to_hand,poldrack-single-stim,s061
330,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,1.0,"89,71,82",36.0,,404,"0,0,0,0,0,0,1,2,3",,412898,to_board,poldrack-single-stim,s061
331,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,2.0,"89,82",36.0,,862,"0,0,0,0,0,0,1,2,3",,413779,to_hand,poldrack-single-stim,s061
332,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,2.0,"89,71,82",36.0,,465,"0,0,0,0,0,0,1,2,3",,414247,to_board,poldrack-single-stim,s061
333,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,3.0,"89,71,82",36.0,,388,"0,0,0,0,0,0,1,2,3",,414655,to_hand,poldrack-single-stim,s061
334,PA_with_intermediate,,"0,0,0,2,3,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,3.0,"89,71,82",36.0,,321,"0,0,0,0,0,0,1,2,3",,414978,to_board,poldrack-single-stim,s061
335,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9503.0,-1,,,419178,feedback,poldrack-single-stim,s061
336,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,1.0,89,37.0,,2717,"1,2,3,0,0,0,0,0,0",,421922,to_hand,poldrack-single-stim,s061
337,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",37.0,,1234,"1,2,3,0,0,0,0,0,0",,423158,to_board,poldrack-single-stim,s061
338,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",37.0,,735,"1,2,3,0,0,0,0,0,0",,423917,to_hand,poldrack-single-stim,s061
339,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",37.0,,390,"1,2,3,0,0,0,0,0,0",,424310,to_board,poldrack-single-stim,s061
340,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",37.0,,426,"1,2,3,0,0,0,0,0,0",,424764,to_hand,poldrack-single-stim,s061
341,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",37.0,,313,"1,2,3,0,0,0,0,0,0",,425079,to_board,poldrack-single-stim,s061
342,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9284.0,-1,,,428462,feedback,poldrack-single-stim,s061
343,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,1.0,71,38.0,,2657,"0,0,0,1,2,3,0,0,0",,431142,to_hand,poldrack-single-stim,s061
344,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,1.0,"89,71,82",38.0,,838,"0,0,0,1,2,3,0,0,0",,431982,to_board,poldrack-single-stim,s061
345,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,2.0,"89,71",38.0,,854,"0,0,0,1,2,3,0,0,0",,432855,to_hand,poldrack-single-stim,s061
346,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,2.0,"89,71,82",38.0,,398,"0,0,0,1,2,3,0,0,0",,433255,to_board,poldrack-single-stim,s061
347,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,3.0,"89,71,82",38.0,,357,"0,0,0,1,2,3,0,0,0",,433634,to_hand,poldrack-single-stim,s061
348,PA_with_intermediate,,"0,0,0,1,0,0,2,3,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,3.0,"89,71,82",38.0,,324,"0,0,0,1,2,3,0,0,0",,433959,to_board,poldrack-single-stim,s061
349,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7522.0,-1,,,435984,feedback,poldrack-single-stim,s061
350,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,1.0,89,39.0,,1906,"1,2,3,0,0,0,0,0,0",,437910,to_hand,poldrack-single-stim,s061
351,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,1.0,"89,71,82",39.0,,492,"1,2,3,0,0,0,0,0,0",,438404,to_board,poldrack-single-stim,s061
352,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,2.0,"89,82",39.0,,1036,"1,2,3,0,0,0,0,0,0",,439458,to_hand,poldrack-single-stim,s061
353,PA_without_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",71,3.0,2.0,"89,71,82",39.0,,450,"1,2,3,0,0,0,0,0,0",,439910,to_board,poldrack-single-stim,s061
354,PA_without_intermediate,,"0,0,0,2,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,3.0,"89,71,82",39.0,,434,"1,2,3,0,0,0,0,0,0",,440364,to_hand,poldrack-single-stim,s061
355,PA_without_intermediate,,"0,0,0,2,0,0,3,1,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,3.0,"89,71,82",39.0,,333,"1,2,3,0,0,0,0,0,0",,440699,to_board,poldrack-single-stim,s061
356,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7150.0,-1,,,443134,feedback,poldrack-single-stim,s061
357,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,1.0,89,40.0,,2278,"1,2,3,0,0,0,0,0,0",,445438,to_hand,poldrack-single-stim,s061
358,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,1.0,"89,71,82",40.0,,412,"1,2,3,0,0,0,0,0,0",,445853,to_board,poldrack-single-stim,s061
359,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",89,3.0,2.0,"89,82",40.0,,324,"1,2,3,0,0,0,0,0,0",,446197,to_hand,poldrack-single-stim,s061
360,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,2.0,"89,71,82",40.0,,361,"1,2,3,0,0,0,0,0,0",,446561,to_board,poldrack-single-stim,s061
361,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",82,3.0,3.0,"89,71,82",40.0,,801,"1,2,3,0,0,0,0,0,0",,447385,to_hand,poldrack-single-stim,s061
362,PA_with_intermediate,,"1,0,0,2,3,0,0,0,0",practice,ward_and_allport,"1,0,0,2,3,0,0,0,0",71,3.0,3.0,"89,71,82",40.0,,661,"1,2,3,0,0,0,0,0,0",,448048,to_board,poldrack-single-stim,s061
363,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7751.0,-1,,,450884,feedback,poldrack-single-stim,s061
364,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,1.0,82,41.0,,2059,"0,0,0,0,0,0,1,2,3",,452963,to_hand,poldrack-single-stim,s061
365,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,1.0,"89,71,82",41.0,,717,"0,0,0,0,0,0,1,2,3",,453683,to_board,poldrack-single-stim,s061
366,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,2.0,"71,82",41.0,,419,"0,0,0,0,0,0,1,2,3",,454131,to_hand,poldrack-single-stim,s061
367,PA_without_intermediate,,"0,0,0,3,2,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,2.0,"89,71,82",41.0,,503,"0,0,0,0,0,0,1,2,3",,454637,to_board,poldrack-single-stim,s061
368,PA_without_intermediate,,"0,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,3.0,"71,82",41.0,,364,"0,0,0,0,0,0,1,2,3",,455029,to_hand,poldrack-single-stim,s061
369,PA_without_intermediate,,"1,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",89,3.0,3.0,"89,71,82",41.0,,294,"0,0,0,0,0,0,1,2,3",,455324,to_board,poldrack-single-stim,s061
370,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7553.0,-1,,,458438,feedback,poldrack-single-stim,s061
371,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,1.0,82,42.0,,1692,"0,0,0,0,0,0,1,2,3",,460146,to_hand,poldrack-single-stim,s061
372,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,1.0,"89,71,82",42.0,,394,"0,0,0,0,0,0,1,2,3",,460542,to_board,poldrack-single-stim,s061
373,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,2.0,"89,82",42.0,,423,"0,0,0,0,0,0,1,2,3",,460987,to_hand,poldrack-single-stim,s061
374,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",42.0,,335,"0,0,0,0,0,0,1,2,3",,461324,to_board,poldrack-single-stim,s061
375,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,3.0,"89,82",42.0,,476,"0,0,0,0,0,0,1,2,3",,461823,to_hand,poldrack-single-stim,s061
376,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",71,3.0,3.0,"89,71,82",42.0,,275,"0,0,0,0,0,0,1,2,3",,462100,to_board,poldrack-single-stim,s061
377,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,5825.0,-1,,,464263,feedback,poldrack-single-stim,s061
378,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,1.0,71,43.0,,1658,"0,0,0,1,2,3,0,0,0",,465941,to_hand,poldrack-single-stim,s061
379,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,1.0,"89,71,82",43.0,,473,"0,0,0,1,2,3,0,0,0",,466416,to_board,poldrack-single-stim,s061
380,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,2.0,"89,71",43.0,,439,"0,0,0,1,2,3,0,0,0",,466879,to_hand,poldrack-single-stim,s061
381,PA_without_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",43.0,,365,"0,0,0,1,2,3,0,0,0",,467245,to_board,poldrack-single-stim,s061
382,PA_without_intermediate,,"3,0,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",43.0,,404,"0,0,0,1,2,3,0,0,0",,467670,to_hand,poldrack-single-stim,s061
383,PA_without_intermediate,,"3,1,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",43.0,,286,"0,0,0,1,2,3,0,0,0",,467958,to_board,poldrack-single-stim,s061
384,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,10890.0,-1,,,475152,feedback,poldrack-single-stim,s061
385,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,1.0,82,44.0,,1762,"0,0,0,0,0,0,1,2,3",,476935,to_hand,poldrack-single-stim,s061
386,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,1.0,"89,71,82",44.0,,420,"0,0,0,0,0,0,1,2,3",,477357,to_board,poldrack-single-stim,s061
387,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,2.0,"89,82",44.0,,588,"0,0,0,0,0,0,1,2,3",,477966,to_hand,poldrack-single-stim,s061
388,PA_without_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",44.0,,369,"0,0,0,0,0,0,1,2,3",,478336,to_board,poldrack-single-stim,s061
389,PA_without_intermediate,,"3,0,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",44.0,,354,"0,0,0,0,0,0,1,2,3",,478716,to_hand,poldrack-single-stim,s061
390,PA_without_intermediate,,"3,1,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",44.0,,259,"0,0,0,0,0,0,1,2,3",,478979,to_board,poldrack-single-stim,s061
391,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6679.0,-1,,,481832,feedback,poldrack-single-stim,s061
392,,,,,ward_and_allport,,-1,,,none,,,-1,,,486835,reminder,poldrack-single-stim,s061
393,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,1.0,89,45.0,,2798,"1,2,3,0,0,0,0,0,0",,489663,to_hand,poldrack-single-stim,s061
394,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,1.0,"89,71,82",45.0,,419,"1,2,3,0,0,0,0,0,0",,490084,to_board,poldrack-single-stim,s061
395,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,2.0,"89,82",45.0,,1103,"1,2,3,0,0,0,0,0,0",,491218,to_hand,poldrack-single-stim,s061
396,PA_with_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,2.0,"89,71,82",45.0,,418,"1,2,3,0,0,0,0,0,0",,491639,to_board,poldrack-single-stim,s061
397,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,3.0,"89,82",45.0,,2157,"1,2,3,0,0,0,0,0,0",,493824,to_hand,poldrack-single-stim,s061
398,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,3.0,"89,71,82",45.0,,408,"1,2,3,0,0,0,0,0,0",,494233,to_board,poldrack-single-stim,s061
399,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,4.0,"89,71,82",45.0,,935,"1,2,3,0,0,0,0,0,0",,495195,to_hand,poldrack-single-stim,s061
400,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,4.0,"89,71,82",45.0,,544,"1,2,3,0,0,0,0,0,0",,495742,to_board,poldrack-single-stim,s061
401,PA_with_intermediate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,5.0,"89,71",45.0,,1912,"1,2,3,0,0,0,0,0,0",,497678,to_hand,poldrack-single-stim,s061
402,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,5.0,"89,71,82",45.0,,358,"1,2,3,0,0,0,0,0,0",,498038,to_board,poldrack-single-stim,s061
403,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,6.0,"89,82",45.0,,457,"1,2,3,0,0,0,0,0,0",,498514,to_hand,poldrack-single-stim,s061
404,PA_with_intermediate,,"1,0,0,0,0,0,2,3,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,6.0,"89,71,82",45.0,,357,"1,2,3,0,0,0,0,0,0",,498873,to_board,poldrack-single-stim,s061
405,,True,,test,ward_and_allport,,-1,3.0,6.0,none,,20024.0,-1,,,501856,feedback,poldrack-single-stim,s061
406,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,1.0,71,46.0,,1918,"0,0,0,1,2,3,0,0,0",,503805,to_hand,poldrack-single-stim,s061
407,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,1.0,"89,71,82",46.0,,376,"0,0,0,1,2,3,0,0,0",,504184,to_board,poldrack-single-stim,s061
408,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,2.0,"71,82",46.0,,335,"0,0,0,1,2,3,0,0,0",,504549,to_hand,poldrack-single-stim,s061
409,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",46.0,,486,"0,0,0,1,2,3,0,0,0",,505037,to_board,poldrack-single-stim,s061
410,PA_with_intermediate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,3.0,"89,71,82",46.0,,1961,"0,0,0,1,2,3,0,0,0",,507023,to_hand,poldrack-single-stim,s061
411,PA_with_intermediate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,3.0,"89,71,82",46.0,,334,"0,0,0,1,2,3,0,0,0",,507359,to_board,poldrack-single-stim,s061
