,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
177,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",712,500.0,,168159,probe,37.0,poldrack-single-stim,s557
180,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",862,500.0,,172300,probe,38.0,poldrack-single-stim,s557
183,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1392,500.0,,176442,probe,39.0,poldrack-single-stim,s557
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,183944,rest_block,,poldrack-single-stim,s557
188,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",793,500.0,,191635,probe,0.0,poldrack-single-stim,s557
191,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",799,500.0,,196457,probe,1.0,poldrack-single-stim,s557
194,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",787,500.0,,200600,probe,2.0,poldrack-single-stim,s557
197,1908.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,205014,probe,3.0,poldrack-single-stim,s557
200,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,500.0,,211059,probe,4.0,poldrack-single-stim,s557
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1109,500.0,,215203,probe,5.0,poldrack-single-stim,s557
206,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",420,500.0,,219209,probe,6.0,poldrack-single-stim,s557
209,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",607,500.0,,223217,probe,7.0,poldrack-single-stim,s557
212,1772.0,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,227494,probe,8.0,poldrack-single-stim,s557
215,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",723,500.0,,232452,probe,9.0,poldrack-single-stim,s557
218,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",573,500.0,,236865,probe,10.0,poldrack-single-stim,s557
221,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",723,500.0,,241007,probe,11.0,poldrack-single-stim,s557
224,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",750,500.0,,245014,probe,12.0,poldrack-single-stim,s557
227,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,500.0,,249157,probe,13.0,poldrack-single-stim,s557
230,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",603,500.0,,253298,probe,14.0,poldrack-single-stim,s557
233,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",530,500.0,,258255,probe,15.0,poldrack-single-stim,s557
236,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",670,500.0,,262262,probe,16.0,poldrack-single-stim,s557
239,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",491,500.0,,266269,probe,17.0,poldrack-single-stim,s557
242,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,500.0,,270410,probe,18.0,poldrack-single-stim,s557
245,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1093,500.0,,274554,probe,19.0,poldrack-single-stim,s557
248,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",670,500.0,,278696,probe,20.0,poldrack-single-stim,s557
251,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",672,500.0,,282701,probe,21.0,poldrack-single-stim,s557
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",545,500.0,,286707,probe,22.0,poldrack-single-stim,s557
257,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",485,500.0,,290984,probe,23.0,poldrack-single-stim,s557
260,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,295670,probe,24.0,poldrack-single-stim,s557
263,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1030,500.0,,299948,probe,25.0,poldrack-single-stim,s557
266,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",561,500.0,,303954,probe,26.0,poldrack-single-stim,s557
269,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",518,500.0,,307961,probe,27.0,poldrack-single-stim,s557
272,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,500.0,,312103,probe,28.0,poldrack-single-stim,s557
275,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",527,500.0,,316788,probe,29.0,poldrack-single-stim,s557
278,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",917,500.0,,321609,probe,30.0,poldrack-single-stim,s557
281,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",731,500.0,,325751,probe,31.0,poldrack-single-stim,s557
284,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1049,500.0,,330436,probe,32.0,poldrack-single-stim,s557
287,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",950,500.0,,334986,probe,33.0,poldrack-single-stim,s557
290,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,500.0,,339265,probe,34.0,poldrack-single-stim,s557
293,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",731,500.0,,343272,probe,35.0,poldrack-single-stim,s557
296,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",738,500.0,,347960,probe,36.0,poldrack-single-stim,s557
299,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",582,500.0,,352917,probe,37.0,poldrack-single-stim,s557
302,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",652,500.0,,357059,probe,38.0,poldrack-single-stim,s557
305,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",817,500.0,,361472,probe,39.0,poldrack-single-stim,s557
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,368976,rest_block,,poldrack-single-stim,s557
310,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",563,500.0,,376257,probe,0.0,poldrack-single-stim,s557
313,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,500.0,,380262,probe,1.0,poldrack-single-stim,s557
316,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",570,500.0,,385220,probe,2.0,poldrack-single-stim,s557
319,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",572,500.0,,389498,probe,3.0,poldrack-single-stim,s557
322,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",788,500.0,,393913,probe,4.0,poldrack-single-stim,s557
325,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",622,500.0,,398327,probe,5.0,poldrack-single-stim,s557
328,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",603,500.0,,403420,probe,6.0,poldrack-single-stim,s557
331,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",770,500.0,,407426,probe,7.0,poldrack-single-stim,s557
334,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",986,500.0,,411431,probe,8.0,poldrack-single-stim,s557
337,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",939,500.0,,415436,probe,9.0,poldrack-single-stim,s557
340,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",669,500.0,,419578,probe,10.0,poldrack-single-stim,s557
343,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",952,500.0,,424130,probe,11.0,poldrack-single-stim,s557
346,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",548,500.0,,428408,probe,12.0,poldrack-single-stim,s557
349,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",778,500.0,,433502,probe,13.0,poldrack-single-stim,s557
352,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",779,500.0,,437508,probe,14.0,poldrack-single-stim,s557
355,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",834,500.0,,442466,probe,15.0,poldrack-single-stim,s557
358,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",599,500.0,,446608,probe,16.0,poldrack-single-stim,s557
361,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",808,500.0,,450750,probe,17.0,poldrack-single-stim,s557
364,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",899,500.0,,454755,probe,18.0,poldrack-single-stim,s557
367,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",681,500.0,,458897,probe,19.0,poldrack-single-stim,s557
370,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",691,500.0,,462905,probe,20.0,poldrack-single-stim,s557
373,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",623,500.0,,467591,probe,21.0,poldrack-single-stim,s557
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",581,500.0,,471596,probe,22.0,poldrack-single-stim,s557
379,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",607,500.0,,476009,probe,23.0,poldrack-single-stim,s557
382,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",533,500.0,,480151,probe,24.0,poldrack-single-stim,s557
385,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",814,500.0,,484292,probe,25.0,poldrack-single-stim,s557
388,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",614,500.0,,488434,probe,26.0,poldrack-single-stim,s557
391,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,492440,probe,27.0,poldrack-single-stim,s557
394,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",525,500.0,,496991,probe,28.0,poldrack-single-stim,s557
397,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",613,500.0,,501677,probe,29.0,poldrack-single-stim,s557
400,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",580,500.0,,505819,probe,30.0,poldrack-single-stim,s557
403,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",780,500.0,,510096,probe,31.0,poldrack-single-stim,s557
406,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",693,500.0,,514101,probe,32.0,poldrack-single-stim,s557
409,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",408,500.0,,518516,probe,33.0,poldrack-single-stim,s557
412,2044.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",1634,500.0,,523067,probe,34.0,poldrack-single-stim,s557
415,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",472,500.0,,527208,probe,35.0,poldrack-single-stim,s557
418,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,500.0,,531487,probe,36.0,poldrack-single-stim,s557
421,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",583,500.0,,535630,probe,37.0,poldrack-single-stim,s557
424,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",481,500.0,,539908,probe,38.0,poldrack-single-stim,s557
427,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,543915,probe,39.0,poldrack-single-stim,s557
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,551418,rest_block,,poldrack-single-stim,s557
432,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",610,500.0,,558563,probe,0.0,poldrack-single-stim,s557
435,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",524,500.0,,562571,probe,1.0,poldrack-single-stim,s557
438,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,567119,probe,2.0,poldrack-single-stim,s557
441,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",554,500.0,,571398,probe,3.0,poldrack-single-stim,s557
444,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1062,500.0,,575538,probe,4.0,poldrack-single-stim,s557
447,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,500.0,,579682,probe,5.0,poldrack-single-stim,s557
450,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",706,500.0,,583687,probe,6.0,poldrack-single-stim,s557
453,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",439,500.0,,587693,probe,7.0,poldrack-single-stim,s557
456,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",654,500.0,,592242,probe,8.0,poldrack-single-stim,s557
459,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",851,500.0,,597199,probe,9.0,poldrack-single-stim,s557
462,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",598,500.0,,601613,probe,10.0,poldrack-single-stim,s557
465,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",439,500.0,,605619,probe,11.0,poldrack-single-stim,s557
468,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",580,500.0,,610033,probe,12.0,poldrack-single-stim,s557
471,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",347,500.0,,614718,probe,13.0,poldrack-single-stim,s557
474,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",551,500.0,,618723,probe,14.0,poldrack-single-stim,s557
477,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",409,500.0,,623137,probe,15.0,poldrack-single-stim,s557
480,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",533,500.0,,627959,probe,16.0,poldrack-single-stim,s557
483,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",654,500.0,,632782,probe,17.0,poldrack-single-stim,s557
486,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",461,500.0,,636924,probe,18.0,poldrack-single-stim,s557
489,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",583,500.0,,640930,probe,19.0,poldrack-single-stim,s557
492,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",580,500.0,,645344,probe,20.0,poldrack-single-stim,s557
495,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",578,500.0,,649350,probe,21.0,poldrack-single-stim,s557
498,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",781,500.0,,654173,probe,22.0,poldrack-single-stim,s557
501,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",615,500.0,,658180,probe,23.0,poldrack-single-stim,s557
504,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",544,500.0,,663411,probe,24.0,poldrack-single-stim,s557
507,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",568,500.0,,667417,probe,25.0,poldrack-single-stim,s557
510,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,500.0,,671559,probe,26.0,poldrack-single-stim,s557
513,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",860,500.0,,675701,probe,27.0,poldrack-single-stim,s557
516,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",754,500.0,,679979,probe,28.0,poldrack-single-stim,s557
519,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",526,500.0,,684256,probe,29.0,poldrack-single-stim,s557
522,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1015,500.0,,688262,probe,30.0,poldrack-single-stim,s557
525,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",634,500.0,,693220,probe,31.0,poldrack-single-stim,s557
528,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",576,500.0,,697361,probe,32.0,poldrack-single-stim,s557
531,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",581,500.0,,701502,probe,33.0,poldrack-single-stim,s557
534,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",734,500.0,,705509,probe,34.0,poldrack-single-stim,s557
537,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",477,500.0,,709516,probe,35.0,poldrack-single-stim,s557
540,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",525,500.0,,714337,probe,36.0,poldrack-single-stim,s557
543,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",631,500.0,,718886,probe,37.0,poldrack-single-stim,s557
546,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",778,500.0,,725340,probe,38.0,poldrack-single-stim,s557
549,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",631,500.0,,729484,probe,39.0,poldrack-single-stim,s557
