,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,7732.0,,,,,ward_and_allport,,32,,,32,,,7732,,7732.0,,-46539,instruction,poldrack-single-stim,s483
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2504,practice_start_block,poldrack-single-stim,s483
24,6433.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,6433,"1,0,0,2,3,0,0,0,0",6433.0,,9442,to_hand,poldrack-single-stim,s483
25,1023.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1023,"1,0,0,2,3,0,0,0,0",1023.0,,10466,to_board,poldrack-single-stim,s483
26,1715.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1715,"1,0,0,2,3,0,0,0,0",1715.0,,12183,to_hand,poldrack-single-stim,s483
27,720.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,720,"1,0,0,2,3,0,0,0,0",720.0,,12904,to_board,poldrack-single-stim,s483
28,891.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,891,"1,0,0,2,3,0,0,0,0",891.0,,13796,to_hand,poldrack-single-stim,s483
29,404.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,404,"1,0,0,2,3,0,0,0,0",404.0,,14202,to_board,poldrack-single-stim,s483
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,14200.0,-1,,1000.0,,16705,feedback,poldrack-single-stim,s483
31,4326.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,4326,"1,2,0,3,0,0,0,0,0",4326.0,,21034,to_hand,poldrack-single-stim,s483
