,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,2453.0,,practice,discount_fixed,89,,,"89,71",2453,,2453.0,,-33773,stim,poldrack-single-stim,s574
24,4568.0,false,,discount_fixed,-1,74.0,121.0,"89,71",-1,20.0,4000.0,,7583,,poldrack-single-stim,s574
25,4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",1823,20.0,4000.0,,12357,,poldrack-single-stim,s574
26,4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1129,20.0,4000.0,,16997,,poldrack-single-stim,s574
27,4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",990,20.0,4000.0,,21568,,poldrack-single-stim,s574
28,5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",996,20.0,4000.0,,27024,,poldrack-single-stim,s574
29,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1339,20.0,4000.0,,32411,,poldrack-single-stim,s574
30,4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",2769,20.0,4000.0,,36982,,poldrack-single-stim,s574
31,6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",2678,20.0,4000.0,,43254,,poldrack-single-stim,s574
32,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1894,20.0,4000.0,,48780,,poldrack-single-stim,s574
33,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",2031,20.0,4000.0,,53351,,poldrack-single-stim,s574
34,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",2358,20.0,4000.0,,57991,,poldrack-single-stim,s574
35,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",847,20.0,4000.0,,62630,,poldrack-single-stim,s574
36,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1263,20.0,4000.0,,67746,,poldrack-single-stim,s574
37,5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",747,20.0,4000.0,,73063,,poldrack-single-stim,s574
38,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1008,20.0,4000.0,,77634,,poldrack-single-stim,s574
39,4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",867,20.0,4000.0,,82205,,poldrack-single-stim,s574
40,4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",787,20.0,4000.0,,86780,,poldrack-single-stim,s574
41,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",766,20.0,4000.0,,91624,,poldrack-single-stim,s574
42,4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",1356,20.0,4000.0,,96126,,poldrack-single-stim,s574
43,5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",953,20.0,4000.0,,101784,,poldrack-single-stim,s574
44,4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",828,20.0,4000.0,,106697,,poldrack-single-stim,s574
45,4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1338,20.0,4000.0,,111337,,poldrack-single-stim,s574
46,4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1654,20.0,4000.0,,115838,,poldrack-single-stim,s574
47,4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",1760,20.0,4000.0,,120340,,poldrack-single-stim,s574
48,5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",3001,20.0,4000.0,,125455,,poldrack-single-stim,s574
49,6132.0,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",2946,20.0,4000.0,,131588,,poldrack-single-stim,s574
50,4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",3094,20.0,4000.0,,136431,,poldrack-single-stim,s574
51,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1035,20.0,4000.0,,141005,,poldrack-single-stim,s574
52,4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",3263,20.0,4000.0,,145712,,poldrack-single-stim,s574
53,5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1803,20.0,4000.0,,151573,,poldrack-single-stim,s574
54,4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",3845,20.0,4000.0,,156213,,poldrack-single-stim,s574
55,5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",818,20.0,4000.0,,161531,,poldrack-single-stim,s574
56,4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1368,20.0,4000.0,,166513,,poldrack-single-stim,s574
57,4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",952,20.0,4000.0,,171086,,poldrack-single-stim,s574
58,5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1220,20.0,4000.0,,176609,,poldrack-single-stim,s574
59,5588.0,false,,discount_fixed,-1,74.0,52.0,"89,71",-1,20.0,4000.0,,182199,,poldrack-single-stim,s574
60,5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1328,20.0,4000.0,,187996,,poldrack-single-stim,s574
61,4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",753,20.0,4000.0,,192567,,poldrack-single-stim,s574
62,5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1673,20.0,4000.0,,197682,,poldrack-single-stim,s574
63,4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",1863,20.0,4000.0,,202184,,poldrack-single-stim,s574
64,4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",2010,20.0,4000.0,,207027,,poldrack-single-stim,s574
65,4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",859,20.0,4000.0,,211597,,poldrack-single-stim,s574
66,5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",1532,20.0,4000.0,,216984,,poldrack-single-stim,s574
67,5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",604,20.0,4000.0,,222030,,poldrack-single-stim,s574
68,4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",3560,20.0,4000.0,,226739,,poldrack-single-stim,s574
69,4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",1563,20.0,4000.0,,231651,,poldrack-single-stim,s574
70,4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1218,20.0,4000.0,,236564,,poldrack-single-stim,s574
71,4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1575,20.0,4000.0,,241406,,poldrack-single-stim,s574
72,5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1114,20.0,4000.0,,246521,,poldrack-single-stim,s574
73,5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1621,20.0,4000.0,,251636,,poldrack-single-stim,s574
74,4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",2640,20.0,4000.0,,256345,,poldrack-single-stim,s574
75,4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1406,20.0,4000.0,,261189,,poldrack-single-stim,s574
76,4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1758,20.0,4000.0,,266032,,poldrack-single-stim,s574
77,6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1302,20.0,4000.0,,272917,,poldrack-single-stim,s574
78,4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1249,20.0,4000.0,,277488,,poldrack-single-stim,s574
79,4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",1104,20.0,4000.0,,282262,,poldrack-single-stim,s574
80,7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",953,20.0,4000.0,,289281,,poldrack-single-stim,s574
81,4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1083,20.0,4000.0,,293989,,poldrack-single-stim,s574
82,5180.0,larger_later,,discount_fixed,89,66.0,71.0,"89,71",1434,20.0,4000.0,,299174,,poldrack-single-stim,s574
83,5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",878,20.0,4000.0,,304220,,poldrack-single-stim,s574
84,5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1957,20.0,4000.0,,309538,,poldrack-single-stim,s574
85,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,317042,rest_block,poldrack-single-stim,s574
86,4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1317,20.0,4000.0,,322621,,poldrack-single-stim,s574
87,4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1143,20.0,4000.0,,327261,,poldrack-single-stim,s574
88,4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1026,20.0,4000.0,,332173,,poldrack-single-stim,s574
89,4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",2122,20.0,4000.0,,336675,,poldrack-single-stim,s574
90,4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1020,20.0,4000.0,,341656,,poldrack-single-stim,s574
91,4908.0,larger_later,,discount_fixed,89,41.0,27.0,"89,71",2251,20.0,4000.0,,346568,,poldrack-single-stim,s574
92,4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",2759,20.0,4000.0,,351139,,poldrack-single-stim,s574
93,4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",774,20.0,4000.0,,355641,,poldrack-single-stim,s574
94,6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",1277,20.0,4000.0,,361844,,poldrack-single-stim,s574
95,4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",2600,20.0,4000.0,,366551,,poldrack-single-stim,s574
96,5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1183,20.0,4000.0,,371599,,poldrack-single-stim,s574
97,5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1646,20.0,4000.0,,376644,,poldrack-single-stim,s574
98,5180.0,larger_later,,discount_fixed,89,58.0,55.0,"89,71",611,20.0,4000.0,,381829,,poldrack-single-stim,s574
99,4976.0,larger_later,,discount_fixed,89,81.0,58.0,"89,71",1331,20.0,4000.0,,386810,,poldrack-single-stim,s574
100,4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1042,20.0,4000.0,,391584,,poldrack-single-stim,s574
101,4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",953,20.0,4000.0,,396357,,poldrack-single-stim,s574
102,5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1492,20.0,4000.0,,401542,,poldrack-single-stim,s574
103,5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",1063,20.0,4000.0,,406726,,poldrack-single-stim,s574
104,5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",1595,20.0,4000.0,,411979,,poldrack-single-stim,s574
105,4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",1146,20.0,4000.0,,416550,,poldrack-single-stim,s574
106,4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1385,20.0,4000.0,,421052,,poldrack-single-stim,s574
107,4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",1009,20.0,4000.0,,425964,,poldrack-single-stim,s574
108,4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",2214,20.0,4000.0,,430535,,poldrack-single-stim,s574
109,6200.0,larger_later,,discount_fixed,89,83.0,105.0,"89,71",2571,20.0,4000.0,,436738,,poldrack-single-stim,s574
110,4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",981,20.0,4000.0,,441651,,poldrack-single-stim,s574
111,5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",955,20.0,4000.0,,446902,,poldrack-single-stim,s574
112,5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1730,20.0,4000.0,,451949,,poldrack-single-stim,s574
113,4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",957,20.0,4000.0,,456589,,poldrack-single-stim,s574
114,4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1889,20.0,4000.0,,461297,,poldrack-single-stim,s574
115,4636.0,larger_later,,discount_fixed,89,79.0,92.0,"89,71",3507,20.0,4000.0,,465939,,poldrack-single-stim,s574
116,4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2364,20.0,4000.0,,470510,,poldrack-single-stim,s574
117,4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",3381,20.0,4000.0,,475081,,poldrack-single-stim,s574
118,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1135,20.0,4000.0,,479993,,poldrack-single-stim,s574
119,4840.0,larger_later,,discount_fixed,89,30.0,23.0,"89,71",883,20.0,4000.0,,484836,,poldrack-single-stim,s574
120,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1996,20.0,4000.0,,490089,,poldrack-single-stim,s574
121,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1688,20.0,4000.0,,494863,,poldrack-single-stim,s574
122,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",699,20.0,4000.0,,500863,,poldrack-single-stim,s574
123,5588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",2026,20.0,4000.0,,506453,,poldrack-single-stim,s574
124,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",2183,20.0,4000.0,,511024,,poldrack-single-stim,s574
125,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1426,20.0,4000.0,,516138,,poldrack-single-stim,s574
126,5656.0,larger_later,,discount_fixed,89,82.0,74.0,"89,71",2399,20.0,4000.0,,521797,,poldrack-single-stim,s574
127,4568.0,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1323,20.0,4000.0,,526368,,poldrack-single-stim,s574
128,4772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",730,20.0,4000.0,,531142,,poldrack-single-stim,s574
129,5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",2330,20.0,4000.0,,536187,,poldrack-single-stim,s574
130,4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",763,20.0,4000.0,,541030,,poldrack-single-stim,s574
131,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",3228,20.0,4000.0,,546215,,poldrack-single-stim,s574
132,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",767,20.0,4000.0,,551265,,poldrack-single-stim,s574
133,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1652,20.0,4000.0,,556243,,poldrack-single-stim,s574
134,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",1078,20.0,4000.0,,561223,,poldrack-single-stim,s574
135,5316.0,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",1342,20.0,4000.0,,566541,,poldrack-single-stim,s574
136,4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1700,20.0,4000.0,,571044,,poldrack-single-stim,s574
137,5044.0,larger_later,,discount_fixed,89,22.0,21.0,"89,71",1565,20.0,4000.0,,576093,,poldrack-single-stim,s574
138,4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",1097,20.0,4000.0,,580803,,poldrack-single-stim,s574
139,4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",1177,20.0,4000.0,,585646,,poldrack-single-stim,s574
140,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",760,20.0,4000.0,,592393,,poldrack-single-stim,s574
141,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1079,20.0,4000.0,,596894,,poldrack-single-stim,s574
142,4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",1311,20.0,4000.0,,601465,,poldrack-single-stim,s574
143,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",549,20.0,4000.0,,606174,,poldrack-single-stim,s574
144,4908.0,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",3751,20.0,4000.0,,611086,,poldrack-single-stim,s574
