,SS_delay,SS_duration,SS_stimulus,SS_trial_type,block_duration,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,passed_check,possible_responses,rt,stim_duration,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",820,850.0,False,,-71239,stim,0.0,poldrack-categorize,s555
6,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",690,850.0,False,,-68633,stim,1.0,poldrack-categorize,s555
7,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",619,850.0,False,,-66029,stim,2.0,poldrack-categorize,s555
8,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",601,850.0,False,,-63423,stim,3.0,poldrack-categorize,s555
9,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",539,850.0,False,,-60819,stim,4.0,poldrack-categorize,s555
10,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",536,850.0,False,,-58215,stim,5.0,poldrack-categorize,s555
11,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",577,850.0,False,,-55609,stim,6.0,poldrack-categorize,s555
12,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",656,850.0,False,,-53004,stim,7.0,poldrack-categorize,s555
13,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",478,850.0,False,,-50398,stim,8.0,poldrack-categorize,s555
14,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",455,850.0,False,,-47795,stim,9.0,poldrack-categorize,s555
15,,,,,1850.0,1.0,71.0,practice,stop_signal,500.0,71.0,True,"89,71",588,850.0,False,,-45191,stim,10.0,poldrack-categorize,s555
16,,,,,1850.0,1.0,89.0,practice,stop_signal,500.0,89.0,True,"89,71",601,850.0,False,,-42586,stim,11.0,poldrack-categorize,s555
36,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2522.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",565,850.0,False,,5530,stim,0.0,stop-signal,s555
37,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,2250.0,1.0,89.0,test,stop_signal,,89.0,True,"89,71",767,850.0,False,,7782,stim,1.0,stop-signal,s555
38,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,2250.0,0.0,71.0,test,stop_signal,,-1.0,True,"89,71",-1,850.0,True,,10035,stim,2.0,stop-signal,s555
