block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
5486.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,5486,"1,0,0,2,3,0,0,0,0",5486.0,,8493,0.0,to_hand,poldrack-single-stim,s513
1053.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1053,"1,0,0,2,3,0,0,0,0",1053.0,,9547,0.0,to_board,poldrack-single-stim,s513
512.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,512,"1,0,0,2,3,0,0,0,0",512.0,,10061,0.0,to_hand,poldrack-single-stim,s513
446.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,446,"1,0,0,2,3,0,0,0,0",446.0,,10507,0.0,to_board,poldrack-single-stim,s513
432.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,432,"1,0,0,2,3,0,0,0,0",432.0,,10940,0.0,to_hand,poldrack-single-stim,s513
1372.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,1372,"1,0,0,2,3,0,0,0,0",1372.0,,12314,0.0,to_board,poldrack-single-stim,s513
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,12313.0,-1,,1000.0,,14818,0.0,feedback,poldrack-single-stim,s513
2679.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,1.0,"89,71",1.0,,2679,"1,2,0,3,0,0,0,0,0",2679.0,,17498,0.0,to_hand,poldrack-single-stim,s513
1813.0,UA_with_intermeidate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,1.0,"89,71,82",1.0,,1813,"1,2,0,3,0,0,0,0,0",1813.0,,19313,0.0,to_board,poldrack-single-stim,s513
1150.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71",1.0,,1150,"1,2,0,3,0,0,0,0,0",1150.0,,20465,0.0,to_hand,poldrack-single-stim,s513
394.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",1.0,,394,"1,2,0,3,0,0,0,0,0",394.0,,20860,0.0,to_board,poldrack-single-stim,s513
1015.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",1.0,,1015,"1,2,0,3,0,0,0,0,0",1015.0,,21877,0.0,to_hand,poldrack-single-stim,s513
300.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,300,"1,2,0,3,0,0,0,0,0",300.0,,22178,0.0,to_board,poldrack-single-stim,s513
458.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,4.0,"89,82",1.0,,458,"1,2,0,3,0,0,0,0,0",458.0,,22637,0.0,to_hand,poldrack-single-stim,s513
334.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",1.0,,334,"1,2,0,3,0,0,0,0,0",334.0,,22972,0.0,to_board,poldrack-single-stim,s513
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,4.0,none,1.0,10257.0,-1,,1000.0,,25075,0.0,feedback,poldrack-single-stim,s513
3407.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,3407,"0,0,0,1,2,0,3,0,0",3407.0,,28484,0.0,to_hand,poldrack-single-stim,s513
386.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,386,"0,0,0,1,2,0,3,0,0",386.0,,28870,0.0,to_board,poldrack-single-stim,s513
829.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,829,"0,0,0,1,2,0,3,0,0",829.0,,29703,0.0,to_hand,poldrack-single-stim,s513
260.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,260,"0,0,0,1,2,0,3,0,0",260.0,,29963,0.0,to_board,poldrack-single-stim,s513
587.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,587,"0,0,0,1,2,0,3,0,0",587.0,,30552,0.0,to_hand,poldrack-single-stim,s513
220.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,220,"0,0,0,1,2,0,3,0,0",220.0,,30773,0.0,to_board,poldrack-single-stim,s513
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,7901.0,-1,,1000.0,,32976,0.0,feedback,poldrack-single-stim,s513
1889.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,1889,"0,0,0,1,2,0,3,0,0",1889.0,,34866,0.0,to_hand,poldrack-single-stim,s513
379.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,379,"0,0,0,1,2,0,3,0,0",379.0,,35246,0.0,to_board,poldrack-single-stim,s513
1440.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,1440,"0,0,0,1,2,0,3,0,0",1440.0,,36687,0.0,to_hand,poldrack-single-stim,s513
