,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
300,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",583,500.0,,192909,probe,0.0,poldrack-single-stim,s572
303,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",465,500.0,,197053,probe,1.0,poldrack-single-stim,s572
306,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,201064,probe,2.0,poldrack-single-stim,s572
309,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,500.0,,205075,probe,3.0,poldrack-single-stim,s572
312,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",377,500.0,,209491,probe,4.0,poldrack-single-stim,s572
315,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",256,500.0,,213634,probe,5.0,poldrack-single-stim,s572
318,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",616,500.0,,218190,probe,6.0,poldrack-single-stim,s572
321,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",346,500.0,,222478,probe,7.0,poldrack-single-stim,s572
324,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",348,500.0,,226489,probe,8.0,poldrack-single-stim,s572
327,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,500.0,,231177,probe,9.0,poldrack-single-stim,s572
330,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",481,500.0,,235186,probe,10.0,poldrack-single-stim,s572
333,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",273,500.0,,241375,probe,11.0,poldrack-single-stim,s572
336,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",238,500.0,,245522,probe,12.0,poldrack-single-stim,s572
339,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",305,500.0,,249668,probe,13.0,poldrack-single-stim,s572
342,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",326,500.0,,253681,probe,14.0,poldrack-single-stim,s572
345,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",398,500.0,,258101,probe,15.0,poldrack-single-stim,s572
348,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",367,500.0,,262246,probe,16.0,poldrack-single-stim,s572
351,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",327,500.0,,266261,probe,17.0,poldrack-single-stim,s572
354,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",367,500.0,,270682,probe,18.0,poldrack-single-stim,s572
357,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,500.0,,275371,probe,19.0,poldrack-single-stim,s572
360,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",328,500.0,,279651,probe,20.0,poldrack-single-stim,s572
363,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,500.0,,283663,probe,21.0,poldrack-single-stim,s572
366,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,500.0,,287674,probe,22.0,poldrack-single-stim,s572
369,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,292229,probe,23.0,poldrack-single-stim,s572
372,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",428,500.0,,297601,probe,24.0,poldrack-single-stim,s572
375,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",306,500.0,,301607,probe,25.0,poldrack-single-stim,s572
378,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",352,500.0,,305886,probe,26.0,poldrack-single-stim,s572
381,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",304,500.0,,310169,probe,27.0,poldrack-single-stim,s572
384,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",340,500.0,,315540,probe,28.0,poldrack-single-stim,s572
387,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,500.0,,319823,probe,29.0,poldrack-single-stim,s572
390,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",288,500.0,,323970,probe,30.0,poldrack-single-stim,s572
393,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",336,500.0,,328930,probe,31.0,poldrack-single-stim,s572
396,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",331,500.0,,333079,probe,32.0,poldrack-single-stim,s572
399,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",257,500.0,,337090,probe,33.0,poldrack-single-stim,s572
402,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,341237,probe,34.0,poldrack-single-stim,s572
405,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",356,500.0,,345382,probe,35.0,poldrack-single-stim,s572
408,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",330,500.0,,350067,probe,36.0,poldrack-single-stim,s572
411,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",346,500.0,,354080,probe,37.0,poldrack-single-stim,s572
414,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",560,500.0,,358227,probe,38.0,poldrack-single-stim,s572
417,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,362371,probe,39.0,poldrack-single-stim,s572
418,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,369875,rest_block,,poldrack-single-stim,s572
422,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",296,500.0,,377571,probe,0.0,poldrack-single-stim,s572
425,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",447,500.0,,382398,probe,1.0,poldrack-single-stim,s572
428,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",493,500.0,,386542,probe,2.0,poldrack-single-stim,s572
431,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",286,500.0,,390964,probe,3.0,poldrack-single-stim,s572
434,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",338,500.0,,397012,probe,4.0,poldrack-single-stim,s572
437,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",291,500.0,,401159,probe,5.0,poldrack-single-stim,s572
440,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",363,500.0,,405165,probe,6.0,poldrack-single-stim,s572
443,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,500.0,,409178,probe,7.0,poldrack-single-stim,s572
446,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",440,500.0,,413457,probe,8.0,poldrack-single-stim,s572
449,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",266,500.0,,418425,probe,9.0,poldrack-single-stim,s572
452,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",662,500.0,,422842,probe,10.0,poldrack-single-stim,s572
455,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",278,500.0,,426992,probe,11.0,poldrack-single-stim,s572
458,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",312,500.0,,431003,probe,12.0,poldrack-single-stim,s572
461,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,500.0,,435147,probe,13.0,poldrack-single-stim,s572
464,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",347,500.0,,439291,probe,14.0,poldrack-single-stim,s572
467,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",281,500.0,,444251,probe,15.0,poldrack-single-stim,s572
470,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",316,500.0,,448262,probe,16.0,poldrack-single-stim,s572
473,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",369,500.0,,452273,probe,17.0,poldrack-single-stim,s572
476,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",336,500.0,,456417,probe,18.0,poldrack-single-stim,s572
479,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,460561,probe,19.0,poldrack-single-stim,s572
482,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",488,500.0,,464705,probe,20.0,poldrack-single-stim,s572
485,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",345,500.0,,468715,probe,21.0,poldrack-single-stim,s572
488,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",347,500.0,,472727,probe,22.0,poldrack-single-stim,s572
491,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",329,500.0,,477010,probe,23.0,poldrack-single-stim,s572
494,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,481703,probe,24.0,poldrack-single-stim,s572
497,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",295,500.0,,485986,probe,25.0,poldrack-single-stim,s572
500,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",332,500.0,,489999,probe,26.0,poldrack-single-stim,s572
503,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",337,500.0,,494013,probe,27.0,poldrack-single-stim,s572
506,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",351,500.0,,498157,probe,28.0,poldrack-single-stim,s572
509,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",380,500.0,,502845,probe,29.0,poldrack-single-stim,s572
512,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",599,500.0,,507677,probe,30.0,poldrack-single-stim,s572
515,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",336,500.0,,511821,probe,31.0,poldrack-single-stim,s572
518,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",289,500.0,,516515,probe,32.0,poldrack-single-stim,s572
521,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",497,500.0,,521067,probe,33.0,poldrack-single-stim,s572
524,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",320,500.0,,525353,probe,34.0,poldrack-single-stim,s572
527,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",617,500.0,,529365,probe,35.0,poldrack-single-stim,s572
530,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",463,500.0,,534052,probe,36.0,poldrack-single-stim,s572
533,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",549,500.0,,539017,probe,37.0,poldrack-single-stim,s572
536,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",320,500.0,,543161,probe,38.0,poldrack-single-stim,s572
539,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",411,500.0,,547577,probe,39.0,poldrack-single-stim,s572
540,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,555082,rest_block,,poldrack-single-stim,s572
544,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,562371,probe,0.0,poldrack-single-stim,s572
547,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,566380,probe,1.0,poldrack-single-stim,s572
550,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",556,500.0,,571344,probe,2.0,poldrack-single-stim,s572
553,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",595,500.0,,575626,probe,3.0,poldrack-single-stim,s572
556,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",592,500.0,,580043,probe,4.0,poldrack-single-stim,s572
559,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",714,500.0,,584464,probe,5.0,poldrack-single-stim,s572
562,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",671,500.0,,589561,probe,6.0,poldrack-single-stim,s572
565,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1022,500.0,,593573,probe,7.0,poldrack-single-stim,s572
568,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",289,500.0,,597584,probe,8.0,poldrack-single-stim,s572
571,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",321,500.0,,601598,probe,9.0,poldrack-single-stim,s572
574,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",389,500.0,,605745,probe,10.0,poldrack-single-stim,s572
577,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",279,500.0,,610298,probe,11.0,poldrack-single-stim,s572
580,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",359,500.0,,614582,probe,12.0,poldrack-single-stim,s572
583,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",272,500.0,,619681,probe,13.0,poldrack-single-stim,s572
586,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",745,500.0,,623692,probe,14.0,poldrack-single-stim,s572
589,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,500.0,,628652,probe,15.0,poldrack-single-stim,s572
592,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",284,500.0,,632802,probe,16.0,poldrack-single-stim,s572
595,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,636951,probe,17.0,poldrack-single-stim,s572
598,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",447,500.0,,640962,probe,18.0,poldrack-single-stim,s572
601,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",281,500.0,,645106,probe,19.0,poldrack-single-stim,s572
604,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",426,500.0,,649117,probe,20.0,poldrack-single-stim,s572
607,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",645,500.0,,653805,probe,21.0,poldrack-single-stim,s572
610,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",541,500.0,,657813,probe,22.0,poldrack-single-stim,s572
613,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",427,500.0,,662232,probe,23.0,poldrack-single-stim,s572
616,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",279,500.0,,666382,probe,24.0,poldrack-single-stim,s572
619,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",269,500.0,,670531,probe,25.0,poldrack-single-stim,s572
622,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,674675,probe,26.0,poldrack-single-stim,s572
625,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",384,500.0,,678686,probe,27.0,poldrack-single-stim,s572
628,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1626,500.0,,683235,probe,28.0,poldrack-single-stim,s572
631,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",840,500.0,,687924,probe,29.0,poldrack-single-stim,s572
634,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",595,500.0,,692068,probe,30.0,poldrack-single-stim,s572
637,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",546,500.0,,696356,probe,31.0,poldrack-single-stim,s572
640,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",277,500.0,,700369,probe,32.0,poldrack-single-stim,s572
643,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",256,500.0,,704788,probe,33.0,poldrack-single-stim,s572
646,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",418,500.0,,709346,probe,34.0,poldrack-single-stim,s572
649,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",366,500.0,,713492,probe,35.0,poldrack-single-stim,s572
652,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",541,500.0,,717775,probe,36.0,poldrack-single-stim,s572
655,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",458,500.0,,721922,probe,37.0,poldrack-single-stim,s572
658,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",338,500.0,,726207,probe,38.0,poldrack-single-stim,s572
661,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",556,500.0,,730218,probe,39.0,poldrack-single-stim,s572
