,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
138,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,111729,probe,24.0,poldrack-single-stim,s251
141,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",350,500.0,,116008,probe,25.0,poldrack-single-stim,s251
144,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",419,500.0,,120013,probe,26.0,poldrack-single-stim,s251
147,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",469,500.0,,124018,probe,27.0,poldrack-single-stim,s251
150,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",611,500.0,,128161,probe,28.0,poldrack-single-stim,s251
153,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",604,500.0,,132848,probe,29.0,poldrack-single-stim,s251
156,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",478,500.0,,137670,probe,30.0,poldrack-single-stim,s251
159,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",362,500.0,,141813,probe,31.0,poldrack-single-stim,s251
162,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",392,500.0,,146499,probe,32.0,poldrack-single-stim,s251
165,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",734,500.0,,151048,probe,33.0,poldrack-single-stim,s251
168,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",457,500.0,,155326,probe,34.0,poldrack-single-stim,s251
171,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",718,500.0,,159331,probe,35.0,poldrack-single-stim,s251
174,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",381,500.0,,164017,probe,36.0,poldrack-single-stim,s251
177,2452.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",666,500.0,,168974,probe,37.0,poldrack-single-stim,s251
180,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",496,500.0,,173116,probe,38.0,poldrack-single-stim,s251
183,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,177531,probe,39.0,poldrack-single-stim,s251
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185033,rest_block,,poldrack-single-stim,s251
188,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",571,500.0,,192317,probe,0.0,poldrack-single-stim,s251
191,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",473,500.0,,196324,probe,1.0,poldrack-single-stim,s251
194,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",891,500.0,,201281,probe,2.0,poldrack-single-stim,s251
197,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",654,500.0,,205560,probe,3.0,poldrack-single-stim,s251
200,1908.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",480,500.0,,209974,probe,4.0,poldrack-single-stim,s251
203,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",450,500.0,,214388,probe,5.0,poldrack-single-stim,s251
206,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",352,500.0,,219482,probe,6.0,poldrack-single-stim,s251
209,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",594,500.0,,223487,probe,7.0,poldrack-single-stim,s251
212,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",437,500.0,,227493,probe,8.0,poldrack-single-stim,s251
215,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",397,500.0,,231498,probe,9.0,poldrack-single-stim,s251
218,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",650,500.0,,235640,probe,10.0,poldrack-single-stim,s251
221,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",416,500.0,,240190,probe,11.0,poldrack-single-stim,s251
224,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",372,500.0,,244469,probe,12.0,poldrack-single-stim,s251
227,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",398,500.0,,249562,probe,13.0,poldrack-single-stim,s251
230,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1097,500.0,,253568,probe,14.0,poldrack-single-stim,s251
233,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",594,500.0,,258526,probe,15.0,poldrack-single-stim,s251
236,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",460,500.0,,262667,probe,16.0,poldrack-single-stim,s251
239,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",512,500.0,,266809,probe,17.0,poldrack-single-stim,s251
242,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",408,500.0,,270815,probe,18.0,poldrack-single-stim,s251
245,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",534,500.0,,274955,probe,19.0,poldrack-single-stim,s251
248,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,278961,probe,20.0,poldrack-single-stim,s251
251,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",563,500.0,,283645,probe,21.0,poldrack-single-stim,s251
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",437,500.0,,287651,probe,22.0,poldrack-single-stim,s251
257,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",438,500.0,,292065,probe,23.0,poldrack-single-stim,s251
260,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",378,500.0,,296206,probe,24.0,poldrack-single-stim,s251
263,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",576,500.0,,300348,probe,25.0,poldrack-single-stim,s251
266,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",373,500.0,,304489,probe,26.0,poldrack-single-stim,s251
269,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",465,500.0,,308496,probe,27.0,poldrack-single-stim,s251
272,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",611,500.0,,313047,probe,28.0,poldrack-single-stim,s251
275,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",546,500.0,,317733,probe,29.0,poldrack-single-stim,s251
278,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",623,500.0,,321874,probe,30.0,poldrack-single-stim,s251
281,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",585,500.0,,326151,probe,31.0,poldrack-single-stim,s251
284,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",468,500.0,,330157,probe,32.0,poldrack-single-stim,s251
287,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",659,500.0,,334571,probe,33.0,poldrack-single-stim,s251
290,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",356,500.0,,339122,probe,34.0,poldrack-single-stim,s251
293,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",632,500.0,,343263,probe,35.0,poldrack-single-stim,s251
296,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",499,500.0,,347543,probe,36.0,poldrack-single-stim,s251
299,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",544,500.0,,351685,probe,37.0,poldrack-single-stim,s251
302,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",374,500.0,,355963,probe,38.0,poldrack-single-stim,s251
305,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",449,500.0,,359970,probe,39.0,poldrack-single-stim,s251
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,367474,rest_block,,poldrack-single-stim,s251
310,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",474,500.0,,374619,probe,0.0,poldrack-single-stim,s251
313,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",534,500.0,,378625,probe,1.0,poldrack-single-stim,s251
316,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,500.0,,383176,probe,2.0,poldrack-single-stim,s251
319,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",448,500.0,,387454,probe,3.0,poldrack-single-stim,s251
322,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",349,500.0,,391596,probe,4.0,poldrack-single-stim,s251
325,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",489,500.0,,395737,probe,5.0,poldrack-single-stim,s251
328,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",446,500.0,,399742,probe,6.0,poldrack-single-stim,s251
331,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,500.0,,403747,probe,7.0,poldrack-single-stim,s251
334,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",593,500.0,,408297,probe,8.0,poldrack-single-stim,s251
337,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,413255,probe,9.0,poldrack-single-stim,s251
340,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,500.0,,417668,probe,10.0,poldrack-single-stim,s251
343,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,500.0,,421673,probe,11.0,poldrack-single-stim,s251
346,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",459,500.0,,426088,probe,12.0,poldrack-single-stim,s251
349,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",318,500.0,,430775,probe,13.0,poldrack-single-stim,s251
352,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",431,500.0,,434781,probe,14.0,poldrack-single-stim,s251
355,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",313,500.0,,439196,probe,15.0,poldrack-single-stim,s251
358,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",274,500.0,,444019,probe,16.0,poldrack-single-stim,s251
361,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",622,500.0,,448842,probe,17.0,poldrack-single-stim,s251
364,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",623,500.0,,452984,probe,18.0,poldrack-single-stim,s251
367,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",554,500.0,,456990,probe,19.0,poldrack-single-stim,s251
370,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",409,500.0,,461405,probe,20.0,poldrack-single-stim,s251
373,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",432,500.0,,465411,probe,21.0,poldrack-single-stim,s251
376,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",560,500.0,,470234,probe,22.0,poldrack-single-stim,s251
379,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,500.0,,474240,probe,23.0,poldrack-single-stim,s251
382,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",720,500.0,,479469,probe,24.0,poldrack-single-stim,s251
385,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",498,500.0,,483474,probe,25.0,poldrack-single-stim,s251
388,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",363,500.0,,487616,probe,26.0,poldrack-single-stim,s251
391,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",414,500.0,,491757,probe,27.0,poldrack-single-stim,s251
394,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,500.0,,496037,probe,28.0,poldrack-single-stim,s251
397,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",628,500.0,,500315,probe,29.0,poldrack-single-stim,s251
400,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",433,500.0,,504320,probe,30.0,poldrack-single-stim,s251
403,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",292,500.0,,509278,probe,31.0,poldrack-single-stim,s251
406,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,513419,probe,32.0,poldrack-single-stim,s251
409,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,517561,probe,33.0,poldrack-single-stim,s251
412,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",353,500.0,,521567,probe,34.0,poldrack-single-stim,s251
415,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",465,500.0,,525574,probe,35.0,poldrack-single-stim,s251
418,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",377,500.0,,530395,probe,36.0,poldrack-single-stim,s251
421,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",705,500.0,,534945,probe,37.0,poldrack-single-stim,s251
424,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,500.0,,541399,probe,38.0,poldrack-single-stim,s251
427,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",471,500.0,,545542,probe,39.0,poldrack-single-stim,s251
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,553045,rest_block,,poldrack-single-stim,s251
432,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",654,500.0,,560191,probe,0.0,poldrack-single-stim,s251
435,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",535,500.0,,564333,probe,1.0,poldrack-single-stim,s251
438,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,500.0,,568338,probe,2.0,poldrack-single-stim,s251
441,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",561,500.0,,572343,probe,3.0,poldrack-single-stim,s251
444,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,576756,probe,4.0,poldrack-single-stim,s251
447,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",343,500.0,,580898,probe,5.0,poldrack-single-stim,s251
450,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",582,500.0,,585448,probe,6.0,poldrack-single-stim,s251
453,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",607,500.0,,589725,probe,7.0,poldrack-single-stim,s251
456,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",512,500.0,,593730,probe,8.0,poldrack-single-stim,s251
459,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",628,500.0,,598415,probe,9.0,poldrack-single-stim,s251
462,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,500.0,,602422,probe,10.0,poldrack-single-stim,s251
465,3676.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",525,500.0,,608604,probe,11.0,poldrack-single-stim,s251
468,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",752,500.0,,612745,probe,12.0,poldrack-single-stim,s251
471,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",533,500.0,,616888,probe,13.0,poldrack-single-stim,s251
474,1500.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",498,500.0,,620894,probe,14.0,poldrack-single-stim,s251
477,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",375,500.0,,625307,probe,15.0,poldrack-single-stim,s251
480,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",472,500.0,,629449,probe,16.0,poldrack-single-stim,s251
483,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",359,500.0,,633454,probe,17.0,poldrack-single-stim,s251
486,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",702,500.0,,637868,probe,18.0,poldrack-single-stim,s251
489,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",554,500.0,,642553,probe,19.0,poldrack-single-stim,s251
492,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",454,500.0,,646830,probe,20.0,poldrack-single-stim,s251
495,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,650836,probe,21.0,poldrack-single-stim,s251
498,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",587,500.0,,654841,probe,22.0,poldrack-single-stim,s251
501,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",545,500.0,,659391,probe,23.0,poldrack-single-stim,s251
504,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,664756,probe,24.0,poldrack-single-stim,s251
507,1500.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,668762,probe,25.0,poldrack-single-stim,s251
510,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",562,500.0,,673039,probe,26.0,poldrack-single-stim,s251
513,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",656,500.0,,677316,probe,27.0,poldrack-single-stim,s251
516,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",468,500.0,,682682,probe,28.0,poldrack-single-stim,s251
519,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",505,500.0,,686959,probe,29.0,poldrack-single-stim,s251
522,1636.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",595,500.0,,691100,probe,30.0,poldrack-single-stim,s251
525,2452.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",1495,500.0,,696058,probe,31.0,poldrack-single-stim,s251
528,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",375,500.0,,700200,probe,32.0,poldrack-single-stim,s251
531,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",408,500.0,,704206,probe,33.0,poldrack-single-stim,s251
534,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",425,500.0,,708348,probe,34.0,poldrack-single-stim,s251
537,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",518,500.0,,712490,probe,35.0,poldrack-single-stim,s251
540,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",554,500.0,,717176,probe,36.0,poldrack-single-stim,s251
543,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",406,500.0,,721182,probe,37.0,poldrack-single-stim,s251
546,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",677,500.0,,725326,probe,38.0,poldrack-single-stim,s251
549,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",515,500.0,,729467,probe,39.0,poldrack-single-stim,s251
