,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
184,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",488,1700.0,,112501,stim,41.0,poldrack-single-stim,s172
187,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",623,1700.0,,115107,stim,42.0,poldrack-single-stim,s172
190,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",705,1700.0,,117714,stim,43.0,poldrack-single-stim,s172
193,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",616,1700.0,,120323,stim,44.0,poldrack-single-stim,s172
196,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",547,1700.0,,122931,stim,45.0,poldrack-single-stim,s172
199,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",850,1700.0,,125539,stim,46.0,poldrack-single-stim,s172
202,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",612,1700.0,,128144,stim,47.0,poldrack-single-stim,s172
205,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",547,1700.0,,130751,stim,48.0,poldrack-single-stim,s172
208,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",542,1700.0,,133358,stim,49.0,poldrack-single-stim,s172
211,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",647,1700.0,,135966,stim,50.0,poldrack-single-stim,s172
214,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",468,1700.0,,138574,stim,51.0,poldrack-single-stim,s172
217,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",633,1700.0,,141182,stim,52.0,poldrack-single-stim,s172
220,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",550,1700.0,,143789,stim,53.0,poldrack-single-stim,s172
223,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",584,1700.0,,146396,stim,54.0,poldrack-single-stim,s172
226,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",687,1700.0,,149003,stim,55.0,poldrack-single-stim,s172
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",670,1700.0,,151609,stim,56.0,poldrack-single-stim,s172
232,2100.8160000000003,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",536,1700.0,,154216,stim,57.0,poldrack-single-stim,s172
235,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",504,1700.0,,156822,stim,58.0,poldrack-single-stim,s172
238,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",539,1700.0,,159428,stim,59.0,poldrack-single-stim,s172
241,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",750,1700.0,,162036,stim,60.0,poldrack-single-stim,s172
244,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",539,1700.0,,164641,stim,61.0,poldrack-single-stim,s172
247,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",788,1700.0,,167249,stim,62.0,poldrack-single-stim,s172
250,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",670,1700.0,,169855,stim,63.0,poldrack-single-stim,s172
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177358,rest_block,,poldrack-single-stim,s172
255,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",604,1700.0,,182972,stim,64.0,poldrack-single-stim,s172
258,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",518,1700.0,,185578,stim,65.0,poldrack-single-stim,s172
261,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",452,1700.0,,188186,stim,66.0,poldrack-single-stim,s172
264,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",452,1700.0,,190794,stim,67.0,poldrack-single-stim,s172
267,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",580,1700.0,,193399,stim,68.0,poldrack-single-stim,s172
270,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",547,1700.0,,196005,stim,69.0,poldrack-single-stim,s172
273,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",569,1700.0,,198613,stim,70.0,poldrack-single-stim,s172
276,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",594,1700.0,,201220,stim,71.0,poldrack-single-stim,s172
279,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",653,1700.0,,203826,stim,72.0,poldrack-single-stim,s172
282,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",502,1700.0,,206434,stim,73.0,poldrack-single-stim,s172
285,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",547,1700.0,,209040,stim,74.0,poldrack-single-stim,s172
288,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",450,1700.0,,211648,stim,75.0,poldrack-single-stim,s172
291,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",462,1700.0,,214256,stim,76.0,poldrack-single-stim,s172
294,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",674,1700.0,,216861,stim,77.0,poldrack-single-stim,s172
297,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",577,1700.0,,219469,stim,78.0,poldrack-single-stim,s172
300,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",554,1700.0,,222076,stim,79.0,poldrack-single-stim,s172
303,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",489,1700.0,,224683,stim,80.0,poldrack-single-stim,s172
306,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",654,1700.0,,227289,stim,81.0,poldrack-single-stim,s172
309,2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",496,1700.0,,229896,stim,82.0,poldrack-single-stim,s172
312,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",596,1700.0,,232502,stim,83.0,poldrack-single-stim,s172
315,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",477,1700.0,,235109,stim,84.0,poldrack-single-stim,s172
318,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",630,1700.0,,237715,stim,85.0,poldrack-single-stim,s172
321,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",533,1700.0,,240322,stim,86.0,poldrack-single-stim,s172
324,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",573,1700.0,,242930,stim,87.0,poldrack-single-stim,s172
327,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",577,1700.0,,245538,stim,88.0,poldrack-single-stim,s172
330,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",527,1700.0,,248145,stim,89.0,poldrack-single-stim,s172
333,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",551,1700.0,,250752,stim,90.0,poldrack-single-stim,s172
336,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",519,1700.0,,253359,stim,91.0,poldrack-single-stim,s172
339,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",483,1700.0,,255965,stim,92.0,poldrack-single-stim,s172
342,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",564,1700.0,,258572,stim,93.0,poldrack-single-stim,s172
345,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",574,1700.0,,261180,stim,94.0,poldrack-single-stim,s172
348,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",559,1700.0,,263787,stim,95.0,poldrack-single-stim,s172
351,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",705,1700.0,,266394,stim,96.0,poldrack-single-stim,s172
354,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",515,1700.0,,269001,stim,97.0,poldrack-single-stim,s172
357,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",529,1700.0,,271607,stim,98.0,poldrack-single-stim,s172
360,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",589,1700.0,,274215,stim,99.0,poldrack-single-stim,s172
363,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",679,1700.0,,276822,stim,100.0,poldrack-single-stim,s172
366,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",525,1700.0,,279429,stim,101.0,poldrack-single-stim,s172
369,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",508,1700.0,,282035,stim,102.0,poldrack-single-stim,s172
372,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",567,1700.0,,284642,stim,103.0,poldrack-single-stim,s172
375,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",553,1700.0,,287250,stim,104.0,poldrack-single-stim,s172
378,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",607,1700.0,,289856,stim,105.0,poldrack-single-stim,s172
381,2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",605,1700.0,,292463,stim,106.0,poldrack-single-stim,s172
384,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",628,1700.0,,295070,stim,107.0,poldrack-single-stim,s172
387,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",473,1700.0,,297677,stim,108.0,poldrack-single-stim,s172
390,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",682,1700.0,,300284,stim,109.0,poldrack-single-stim,s172
393,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",503,1700.0,,302891,stim,110.0,poldrack-single-stim,s172
396,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",520,1700.0,,305499,stim,111.0,poldrack-single-stim,s172
399,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",522,1700.0,,308104,stim,112.0,poldrack-single-stim,s172
402,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",549,1700.0,,310710,stim,113.0,poldrack-single-stim,s172
405,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",613,1700.0,,313316,stim,114.0,poldrack-single-stim,s172
408,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",477,1700.0,,315923,stim,115.0,poldrack-single-stim,s172
411,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",551,1700.0,,318532,stim,116.0,poldrack-single-stim,s172
414,2100.8160000000003,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",647,1700.0,,321140,stim,117.0,poldrack-single-stim,s172
417,2100.68,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",632,1700.0,,323747,stim,118.0,poldrack-single-stim,s172
420,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",476,1700.0,,326353,stim,119.0,poldrack-single-stim,s172
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",543,1700.0,,328961,stim,120.0,poldrack-single-stim,s172
426,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",849,1700.0,,331568,stim,121.0,poldrack-single-stim,s172
429,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",534,1700.0,,334175,stim,122.0,poldrack-single-stim,s172
432,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",691,1700.0,,336780,stim,123.0,poldrack-single-stim,s172
435,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",681,1700.0,,339387,stim,124.0,poldrack-single-stim,s172
438,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",681,1700.0,,341993,stim,125.0,poldrack-single-stim,s172
441,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",745,1700.0,,344599,stim,126.0,poldrack-single-stim,s172
444,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",664,1700.0,,347205,stim,127.0,poldrack-single-stim,s172
