,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
130,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",560,1700.0,,65657,stim,23.0,poldrack-single-stim,s495
133,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",567,1700.0,,68271,stim,24.0,poldrack-single-stim,s495
136,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",568,1700.0,,70879,stim,25.0,poldrack-single-stim,s495
139,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",595,1700.0,,73487,stim,26.0,poldrack-single-stim,s495
142,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",521,1700.0,,76095,stim,27.0,poldrack-single-stim,s495
145,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",482,1700.0,,78703,stim,28.0,poldrack-single-stim,s495
148,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",587,1700.0,,81311,stim,29.0,poldrack-single-stim,s495
151,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",515,1700.0,,83918,stim,30.0,poldrack-single-stim,s495
154,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",620,1700.0,,86528,stim,31.0,poldrack-single-stim,s495
157,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",588,1700.0,,89134,stim,32.0,poldrack-single-stim,s495
160,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",524,1700.0,,91741,stim,33.0,poldrack-single-stim,s495
163,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",537,1700.0,,94350,stim,34.0,poldrack-single-stim,s495
166,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",557,1700.0,,96959,stim,35.0,poldrack-single-stim,s495
169,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",579,1700.0,,99568,stim,36.0,poldrack-single-stim,s495
172,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",478,1700.0,,102178,stim,37.0,poldrack-single-stim,s495
175,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",512,1700.0,,104785,stim,38.0,poldrack-single-stim,s495
178,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",550,1700.0,,107392,stim,39.0,poldrack-single-stim,s495
181,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",750,1700.0,,110002,stim,40.0,poldrack-single-stim,s495
184,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",592,1700.0,,112614,stim,41.0,poldrack-single-stim,s495
187,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",529,1700.0,,115224,stim,42.0,poldrack-single-stim,s495
190,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",582,1700.0,,117831,stim,43.0,poldrack-single-stim,s495
193,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",605,1700.0,,120439,stim,44.0,poldrack-single-stim,s495
196,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",627,1700.0,,123050,stim,45.0,poldrack-single-stim,s495
199,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",527,1700.0,,125660,stim,46.0,poldrack-single-stim,s495
202,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",583,1700.0,,128268,stim,47.0,poldrack-single-stim,s495
205,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",608,1700.0,,130876,stim,48.0,poldrack-single-stim,s495
208,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",572,1700.0,,133484,stim,49.0,poldrack-single-stim,s495
211,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",483,1700.0,,136092,stim,50.0,poldrack-single-stim,s495
214,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",615,1700.0,,138700,stim,51.0,poldrack-single-stim,s495
217,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",649,1700.0,,141310,stim,52.0,poldrack-single-stim,s495
220,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",568,1700.0,,143916,stim,53.0,poldrack-single-stim,s495
223,2100.68,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",504,1700.0,,146525,stim,54.0,poldrack-single-stim,s495
226,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",552,1700.0,,149134,stim,55.0,poldrack-single-stim,s495
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",587,1700.0,,151743,stim,56.0,poldrack-single-stim,s495
232,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",543,1700.0,,154355,stim,57.0,poldrack-single-stim,s495
235,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",563,1700.0,,156964,stim,58.0,poldrack-single-stim,s495
238,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",504,1700.0,,159572,stim,59.0,poldrack-single-stim,s495
241,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",548,1700.0,,162184,stim,60.0,poldrack-single-stim,s495
244,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",545,1700.0,,164793,stim,61.0,poldrack-single-stim,s495
247,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",506,1700.0,,167403,stim,62.0,poldrack-single-stim,s495
250,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",527,1700.0,,170012,stim,63.0,poldrack-single-stim,s495
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177514,rest_block,,poldrack-single-stim,s495
255,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",676,1700.0,,183128,stim,64.0,poldrack-single-stim,s495
258,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",545,1700.0,,185737,stim,65.0,poldrack-single-stim,s495
261,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",638,1700.0,,188346,stim,66.0,poldrack-single-stim,s495
264,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",579,1700.0,,190956,stim,67.0,poldrack-single-stim,s495
267,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",541,1700.0,,193564,stim,68.0,poldrack-single-stim,s495
270,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",515,1700.0,,196173,stim,69.0,poldrack-single-stim,s495
273,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",549,1700.0,,198783,stim,70.0,poldrack-single-stim,s495
276,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",540,1700.0,,201394,stim,71.0,poldrack-single-stim,s495
279,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",516,1700.0,,204006,stim,72.0,poldrack-single-stim,s495
282,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",546,1700.0,,206614,stim,73.0,poldrack-single-stim,s495
285,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",573,1700.0,,209224,stim,74.0,poldrack-single-stim,s495
288,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",559,1700.0,,211834,stim,75.0,poldrack-single-stim,s495
291,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",580,1700.0,,214442,stim,76.0,poldrack-single-stim,s495
294,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",537,1700.0,,217049,stim,77.0,poldrack-single-stim,s495
297,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",594,1700.0,,219655,stim,78.0,poldrack-single-stim,s495
300,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",629,1700.0,,222267,stim,79.0,poldrack-single-stim,s495
303,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",603,1700.0,,224877,stim,80.0,poldrack-single-stim,s495
306,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",481,1700.0,,227488,stim,81.0,poldrack-single-stim,s495
309,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",516,1700.0,,230096,stim,82.0,poldrack-single-stim,s495
312,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",570,1700.0,,232705,stim,83.0,poldrack-single-stim,s495
315,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",552,1700.0,,235316,stim,84.0,poldrack-single-stim,s495
318,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",579,1700.0,,237926,stim,85.0,poldrack-single-stim,s495
321,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",556,1700.0,,240538,stim,86.0,poldrack-single-stim,s495
324,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",507,1700.0,,243147,stim,87.0,poldrack-single-stim,s495
327,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",493,1700.0,,245756,stim,88.0,poldrack-single-stim,s495
330,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",512,1700.0,,248365,stim,89.0,poldrack-single-stim,s495
333,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",507,1700.0,,250974,stim,90.0,poldrack-single-stim,s495
336,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",425,1700.0,,253581,stim,91.0,poldrack-single-stim,s495
339,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",594,1700.0,,256191,stim,92.0,poldrack-single-stim,s495
342,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",523,1700.0,,258801,stim,93.0,poldrack-single-stim,s495
345,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",638,1700.0,,261410,stim,94.0,poldrack-single-stim,s495
348,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",506,1700.0,,264019,stim,95.0,poldrack-single-stim,s495
351,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",526,1700.0,,266626,stim,96.0,poldrack-single-stim,s495
354,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",660,1700.0,,269234,stim,97.0,poldrack-single-stim,s495
357,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",583,1700.0,,271845,stim,98.0,poldrack-single-stim,s495
360,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",704,1700.0,,274455,stim,99.0,poldrack-single-stim,s495
363,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",579,1700.0,,277066,stim,100.0,poldrack-single-stim,s495
366,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",741,1700.0,,279675,stim,101.0,poldrack-single-stim,s495
369,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",533,1700.0,,282282,stim,102.0,poldrack-single-stim,s495
372,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",541,1700.0,,284893,stim,103.0,poldrack-single-stim,s495
375,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",516,1700.0,,287506,stim,104.0,poldrack-single-stim,s495
378,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",543,1700.0,,290116,stim,105.0,poldrack-single-stim,s495
381,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",576,1700.0,,292723,stim,106.0,poldrack-single-stim,s495
384,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",593,1700.0,,295331,stim,107.0,poldrack-single-stim,s495
387,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",604,1700.0,,297941,stim,108.0,poldrack-single-stim,s495
390,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",548,1700.0,,300552,stim,109.0,poldrack-single-stim,s495
393,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",701,1700.0,,303163,stim,110.0,poldrack-single-stim,s495
396,2100.544,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",696,1700.0,,305771,stim,111.0,poldrack-single-stim,s495
399,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",590,1700.0,,308380,stim,112.0,poldrack-single-stim,s495
402,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",581,1700.0,,310991,stim,113.0,poldrack-single-stim,s495
405,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",593,1700.0,,313600,stim,114.0,poldrack-single-stim,s495
408,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",526,1700.0,,316214,stim,115.0,poldrack-single-stim,s495
411,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",620,1700.0,,318821,stim,116.0,poldrack-single-stim,s495
414,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",486,1700.0,,321432,stim,117.0,poldrack-single-stim,s495
417,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",457,1700.0,,324041,stim,118.0,poldrack-single-stim,s495
420,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",490,1700.0,,326651,stim,119.0,poldrack-single-stim,s495
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",524,1700.0,,329264,stim,120.0,poldrack-single-stim,s495
426,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",413,1700.0,,331874,stim,121.0,poldrack-single-stim,s495
429,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",560,1700.0,,334482,stim,122.0,poldrack-single-stim,s495
432,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",368,1700.0,,337090,stim,123.0,poldrack-single-stim,s495
435,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",470,1700.0,,339695,stim,124.0,poldrack-single-stim,s495
438,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",469,1700.0,,342303,stim,125.0,poldrack-single-stim,s495
441,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",600,1700.0,,344912,stim,126.0,poldrack-single-stim,s495
444,2100.544,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",455,1700.0,,347520,stim,127.0,poldrack-single-stim,s495
