,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
338,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",749.0,#1F45FC,1000.0,3.0,magnitude,switch,,215329,stim,77.0,poldrack-single-stim,s373
341,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",862.0,orange,1000.0,4.0,color,switch,,217436,stim,78.0,poldrack-single-stim,s373
344,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",577.0,#1F45FC,1000.0,7.0,magnitude,switch,,220340,stim,79.0,poldrack-single-stim,s373
345,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,230343,rest_block,,poldrack-single-stim,s373
350,100.0,2680.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",699.0,#1F45FC,1000.0,9.0,magnitude,stay,,236642,stim,0.0,poldrack-single-stim,s373
353,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",425.0,orange,1000.0,4.0,color,switch,,239549,stim,1.0,poldrack-single-stim,s373
356,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",519.0,orange,1000.0,1.0,magnitude,switch,,242589,stim,2.0,poldrack-single-stim,s373
359,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",571.0,orange,1000.0,3.0,magnitude,stay,,245901,stim,3.0,poldrack-single-stim,s373
362,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",830.0,orange,1000.0,1.0,color,switch,,248141,stim,4.0,poldrack-single-stim,s373
365,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",454.0,orange,1000.0,2.0,color,stay,,251048,stim,5.0,poldrack-single-stim,s373
368,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1022.0,#1F45FC,1000.0,9.0,color,stay,,253155,stim,6.0,poldrack-single-stim,s373
371,900.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",740.0,orange,1000.0,6.0,color,stay,,256611,stim,7.0,poldrack-single-stim,s373
374,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",432.0,orange,1000.0,4.0,color,stay,,259651,stim,8.0,poldrack-single-stim,s373
377,900.0,2544.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",532.0,orange,1000.0,1.0,magnitude,switch,,263100,stim,9.0,poldrack-single-stim,s373
380,900.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",455.0,orange,1000.0,3.0,color,switch,,266686,stim,10.0,poldrack-single-stim,s373
383,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",636.0,orange,1000.0,6.0,color,stay,,268793,stim,11.0,poldrack-single-stim,s373
386,900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",432.0,#1F45FC,1000.0,1.0,color,stay,,271972,stim,12.0,poldrack-single-stim,s373
389,900.0,3088.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",763.0,#1F45FC,1000.0,7.0,color,stay,,275963,stim,13.0,poldrack-single-stim,s373
392,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",556.0,#1F45FC,1000.0,6.0,magnitude,switch,,278874,stim,14.0,poldrack-single-stim,s373
395,100.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",936.0,orange,1000.0,2.0,magnitude,stay,,281119,stim,15.0,poldrack-single-stim,s373
398,100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",678.0,#1F45FC,1000.0,1.0,magnitude,stay,,283359,stim,16.0,poldrack-single-stim,s373
401,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",499.0,#1F45FC,1000.0,6.0,color,switch,,286266,stim,17.0,poldrack-single-stim,s373
404,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",800.0,#1F45FC,1000.0,4.0,magnitude,switch,,288645,stim,18.0,poldrack-single-stim,s373
407,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",572.0,#1F45FC,1000.0,1.0,color,switch,,291552,stim,19.0,poldrack-single-stim,s373
410,100.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",749.0,#1F45FC,1000.0,4.0,color,stay,,293795,stim,20.0,poldrack-single-stim,s373
413,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",700.0,orange,1000.0,6.0,color,stay,,296035,stim,21.0,poldrack-single-stim,s373
416,100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",785.0,#1F45FC,1000.0,8.0,color,stay,,298688,stim,22.0,poldrack-single-stim,s373
419,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",594.0,#1F45FC,1000.0,2.0,color,stay,,301595,stim,23.0,poldrack-single-stim,s373
422,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",761.0,#1F45FC,1000.0,2.0,magnitude,switch,,303835,stim,24.0,poldrack-single-stim,s373
425,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",560.0,orange,1000.0,9.0,color,switch,,306875,stim,25.0,poldrack-single-stim,s373
428,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",480.0,#1F45FC,1000.0,6.0,magnitude,switch,,309915,stim,26.0,poldrack-single-stim,s373
431,100.0,2000.0,False,71.0,High-Low,switch,test,twobytwo,,89.0,"89,71",877.0,orange,1000.0,6.0,magnitude,stay,,312021,stim,27.0,poldrack-single-stim,s373
434,100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1157.0,orange,1000.0,4.0,magnitude,stay,,314262,stim,28.0,poldrack-single-stim,s373
437,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",625.0,#1F45FC,1000.0,6.0,color,switch,,317165,stim,29.0,poldrack-single-stim,s373
440,100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",989.0,orange,1000.0,8.0,color,stay,,319409,stim,30.0,poldrack-single-stim,s373
443,100.0,2816.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",786.0,#1F45FC,1000.0,9.0,magnitude,switch,,322329,stim,31.0,poldrack-single-stim,s373
446,100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",845.0,#1F45FC,1000.0,7.0,magnitude,stay,,324572,stim,32.0,poldrack-single-stim,s373
449,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",613.0,orange,1000.0,3.0,magnitude,stay,,327479,stim,33.0,poldrack-single-stim,s373
452,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",482.0,orange,1000.0,3.0,color,switch,,330388,stim,34.0,poldrack-single-stim,s373
455,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",516.0,#1F45FC,1000.0,9.0,magnitude,switch,,333570,stim,35.0,poldrack-single-stim,s373
458,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",708.0,#1F45FC,1000.0,8.0,magnitude,stay,,335676,stim,36.0,poldrack-single-stim,s373
461,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",840.0,#1F45FC,1000.0,3.0,color,switch,,337783,stim,37.0,poldrack-single-stim,s373
464,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",537.0,orange,1000.0,9.0,magnitude,switch,,340686,stim,38.0,poldrack-single-stim,s373
467,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",600.0,orange,1000.0,9.0,color,switch,,343202,stim,39.0,poldrack-single-stim,s373
470,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",486.0,orange,1000.0,6.0,magnitude,switch,,346381,stim,40.0,poldrack-single-stim,s373
473,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",807.0,#1F45FC,1000.0,2.0,color,switch,,348620,stim,41.0,poldrack-single-stim,s373
476,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",694.0,#1F45FC,1000.0,1.0,color,stay,,350728,stim,42.0,poldrack-single-stim,s373
479,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",797.0,#1F45FC,1000.0,6.0,magnitude,switch,,352839,stim,43.0,poldrack-single-stim,s373
482,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",833.0,#1F45FC,1000.0,9.0,color,switch,,355879,stim,44.0,poldrack-single-stim,s373
485,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",500.0,#1F45FC,1000.0,1.0,color,stay,,358784,stim,45.0,poldrack-single-stim,s373
488,900.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",600.0,#1F45FC,1000.0,4.0,color,stay,,361827,stim,46.0,poldrack-single-stim,s373
491,900.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",539.0,orange,1000.0,3.0,magnitude,switch,,365139,stim,47.0,poldrack-single-stim,s373
494,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",704.0,#1F45FC,1000.0,1.0,color,switch,,368179,stim,48.0,poldrack-single-stim,s373
497,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",992.0,#1F45FC,1000.0,9.0,magnitude,switch,,370291,stim,49.0,poldrack-single-stim,s373
500,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",502.0,#1F45FC,1000.0,4.0,color,switch,,373332,stim,50.0,poldrack-single-stim,s373
503,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",544.0,#1F45FC,1000.0,4.0,color,stay,,376510,stim,51.0,poldrack-single-stim,s373
506,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",555.0,orange,1000.0,4.0,magnitude,switch,,379417,stim,52.0,poldrack-single-stim,s373
509,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",852.0,orange,1000.0,1.0,color,switch,,381934,stim,53.0,poldrack-single-stim,s373
512,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",483.0,orange,1000.0,6.0,color,stay,,384839,stim,54.0,poldrack-single-stim,s373
515,100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",659.0,orange,1000.0,7.0,color,stay,,387082,stim,55.0,poldrack-single-stim,s373
518,900.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",505.0,orange,1000.0,3.0,color,stay,,390394,stim,56.0,poldrack-single-stim,s373
521,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",506.0,#1F45FC,1000.0,2.0,magnitude,switch,,393434,stim,57.0,poldrack-single-stim,s373
524,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",702.0,orange,1000.0,7.0,color,switch,,395954,stim,58.0,poldrack-single-stim,s373
527,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",701.0,#1F45FC,1000.0,3.0,color,stay,,398197,stim,59.0,poldrack-single-stim,s373
530,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",878.0,#1F45FC,1000.0,3.0,magnitude,switch,,400304,stim,60.0,poldrack-single-stim,s373
533,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1639.0,#1F45FC,1000.0,1.0,magnitude,stay,,402682,stim,61.0,poldrack-single-stim,s373
536,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",506.0,#1F45FC,1000.0,3.0,magnitude,stay,,405589,stim,62.0,poldrack-single-stim,s373
539,900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",552.0,orange,1000.0,8.0,magnitude,stay,,408773,stim,63.0,poldrack-single-stim,s373
542,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",692.0,orange,1000.0,2.0,magnitude,stay,,411152,stim,64.0,poldrack-single-stim,s373
545,900.0,2952.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",580.0,orange,1000.0,8.0,color,switch,,415008,stim,65.0,poldrack-single-stim,s373
548,100.0,2680.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",702.0,#1F45FC,1000.0,8.0,color,stay,,417792,stim,66.0,poldrack-single-stim,s373
551,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",978.0,orange,1000.0,4.0,magnitude,switch,,420032,stim,67.0,poldrack-single-stim,s373
554,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",682.0,#1F45FC,1000.0,1.0,magnitude,stay,,422411,stim,68.0,poldrack-single-stim,s373
557,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",580.0,#1F45FC,1000.0,1.0,magnitude,stay,,425595,stim,69.0,poldrack-single-stim,s373
560,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",585.0,#1F45FC,1000.0,4.0,magnitude,stay,,428636,stim,70.0,poldrack-single-stim,s373
563,100.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",804.0,orange,1000.0,9.0,color,switch,,431147,stim,71.0,poldrack-single-stim,s373
566,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",811.0,orange,1000.0,4.0,magnitude,switch,,433388,stim,72.0,poldrack-single-stim,s373
569,900.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",496.0,#1F45FC,1000.0,9.0,magnitude,stay,,436428,stim,73.0,poldrack-single-stim,s373
572,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",896.0,#1F45FC,1000.0,9.0,color,switch,,438540,stim,74.0,poldrack-single-stim,s373
575,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",443.0,orange,1000.0,3.0,color,stay,,441447,stim,75.0,poldrack-single-stim,s373
578,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",543.0,#1F45FC,1000.0,3.0,magnitude,switch,,444354,stim,76.0,poldrack-single-stim,s373
581,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",648.0,#1F45FC,1000.0,3.0,color,switch,,446466,stim,77.0,poldrack-single-stim,s373
584,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",691.0,orange,1000.0,4.0,magnitude,switch,,448573,stim,78.0,poldrack-single-stim,s373
587,900.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",474.0,#1F45FC,1000.0,7.0,color,switch,,451752,stim,79.0,poldrack-single-stim,s373
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,461755,rest_block,,poldrack-single-stim,s373
593,100.0,2408.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",751.0,#1F45FC,1000.0,9.0,color,stay,,467784,stim,0.0,poldrack-single-stim,s373
596,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",475.0,orange,1000.0,4.0,magnitude,switch,,470691,stim,1.0,poldrack-single-stim,s373
599,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",550.0,orange,1000.0,1.0,color,switch,,473731,stim,2.0,poldrack-single-stim,s373
602,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",471.0,orange,1000.0,3.0,color,stay,,476638,stim,3.0,poldrack-single-stim,s373
605,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",691.0,orange,1000.0,1.0,magnitude,switch,,478883,stim,4.0,poldrack-single-stim,s373
608,900.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",444.0,orange,1000.0,2.0,magnitude,stay,,482340,stim,5.0,poldrack-single-stim,s373
611,100.0,2680.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",815.0,#1F45FC,1000.0,9.0,magnitude,stay,,485124,stim,6.0,poldrack-single-stim,s373
614,900.0,3088.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",644.0,orange,1000.0,6.0,magnitude,stay,,489119,stim,7.0,poldrack-single-stim,s373
617,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",566.0,orange,1000.0,4.0,magnitude,stay,,492157,stim,8.0,poldrack-single-stim,s373
620,900.0,2544.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",464.0,orange,1000.0,1.0,color,switch,,495610,stim,9.0,poldrack-single-stim,s373
623,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",885.0,orange,1000.0,3.0,magnitude,switch,,498516,stim,10.0,poldrack-single-stim,s373
626,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",986.0,orange,1000.0,6.0,magnitude,stay,,500762,stim,11.0,poldrack-single-stim,s373
629,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",645.0,#1F45FC,1000.0,1.0,magnitude,stay,,503669,stim,12.0,poldrack-single-stim,s373
632,900.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",677.0,#1F45FC,1000.0,7.0,magnitude,stay,,506981,stim,13.0,poldrack-single-stim,s373
635,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",698.0,#1F45FC,1000.0,6.0,color,switch,,509888,stim,14.0,poldrack-single-stim,s373
638,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",1091.0,orange,1000.0,2.0,color,stay,,511994,stim,15.0,poldrack-single-stim,s373
641,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1035.0,#1F45FC,1000.0,1.0,color,stay,,514100,stim,16.0,poldrack-single-stim,s373
644,900.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",523.0,#1F45FC,1000.0,6.0,magnitude,switch,,517688,stim,17.0,poldrack-single-stim,s373
647,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",778.0,#1F45FC,1000.0,4.0,color,switch,,520069,stim,18.0,poldrack-single-stim,s373
650,900.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",580.0,#1F45FC,1000.0,1.0,magnitude,switch,,523387,stim,19.0,poldrack-single-stim,s373
653,100.0,3224.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1023.0,#1F45FC,1000.0,4.0,magnitude,stay,,526720,stim,20.0,poldrack-single-stim,s373
656,100.0,2408.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",682.0,orange,1000.0,6.0,magnitude,stay,,529232,stim,21.0,poldrack-single-stim,s373
659,100.0,2816.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",912.0,#1F45FC,1000.0,8.0,magnitude,stay,,532155,stim,22.0,poldrack-single-stim,s373
662,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",439.0,#1F45FC,1000.0,2.0,magnitude,stay,,535467,stim,23.0,poldrack-single-stim,s373
665,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",793.0,#1F45FC,1000.0,2.0,color,switch,,537708,stim,24.0,poldrack-single-stim,s373
668,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",481.0,orange,1000.0,9.0,magnitude,switch,,540748,stim,25.0,poldrack-single-stim,s373
671,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",976.0,#1F45FC,1000.0,6.0,color,switch,,543655,stim,26.0,poldrack-single-stim,s373
674,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",901.0,orange,1000.0,6.0,color,stay,,545761,stim,27.0,poldrack-single-stim,s373
677,100.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",641.0,orange,1000.0,4.0,color,stay,,548140,stim,28.0,poldrack-single-stim,s373
680,900.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",528.0,#1F45FC,1000.0,6.0,magnitude,switch,,551458,stim,29.0,poldrack-single-stim,s373
683,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",887.0,orange,1000.0,8.0,magnitude,stay,,553564,stim,30.0,poldrack-single-stim,s373
686,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",763.0,#1F45FC,1000.0,9.0,color,switch,,555810,stim,31.0,poldrack-single-stim,s373
689,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",813.0,#1F45FC,1000.0,7.0,color,stay,,557917,stim,32.0,poldrack-single-stim,s373
