,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,7287.0,,,,,ward_and_allport,,32,,,32,,,7287,,7287.0,,-146158,instruction,poldrack-single-stim,s499
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2508,practice_start_block,poldrack-single-stim,s499
24,4972.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4972,"1,0,0,2,3,0,0,0,0",4972.0,,7986,to_hand,poldrack-single-stim,s499
25,509.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,509,"1,0,0,2,3,0,0,0,0",509.0,,8500,to_board,poldrack-single-stim,s499
26,647.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,647,"1,0,0,2,3,0,0,0,0",647.0,,9151,to_hand,poldrack-single-stim,s499
27,454.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,454,"1,0,0,2,3,0,0,0,0",454.0,,9608,to_board,poldrack-single-stim,s499
28,623.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,623,"1,0,0,2,3,0,0,0,0",623.0,,10233,to_hand,poldrack-single-stim,s499
29,358.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,358,"1,0,0,2,3,0,0,0,0",358.0,,10594,to_board,poldrack-single-stim,s499
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,10596.0,-1,,1000.0,,13105,feedback,poldrack-single-stim,s499
31,4253.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,1.0,"89,71",1.0,,4253,"1,2,0,3,0,0,0,0,0",4253.0,,17362,to_hand,poldrack-single-stim,s499
32,782.0,UA_with_intermeidate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,1.0,"89,71,82",1.0,,782,"1,2,0,3,0,0,0,0,0",782.0,,18147,to_board,poldrack-single-stim,s499
33,1055.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71",1.0,,1055,"1,2,0,3,0,0,0,0,0",1055.0,,19205,to_hand,poldrack-single-stim,s499
34,498.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",1.0,,498,"1,2,0,3,0,0,0,0,0",498.0,,19705,to_board,poldrack-single-stim,s499
35,473.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",1.0,,473,"1,2,0,3,0,0,0,0,0",473.0,,20181,to_hand,poldrack-single-stim,s499
36,369.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,369,"1,2,0,3,0,0,0,0,0",369.0,,20553,to_board,poldrack-single-stim,s499
37,612.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,4.0,"89,82",1.0,,612,"1,2,0,3,0,0,0,0,0",612.0,,21168,to_hand,poldrack-single-stim,s499
38,390.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",1.0,,390,"1,2,0,3,0,0,0,0,0",390.0,,21560,to_board,poldrack-single-stim,s499
39,2100.0,,True,,practice,ward_and_allport,,-1,3.0,4.0,none,,10561.0,-1,,1000.0,,23665,feedback,poldrack-single-stim,s499
40,2443.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",2.0,,2443,"0,0,0,1,2,0,3,0,0",2443.0,,26113,to_hand,poldrack-single-stim,s499
41,424.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",2.0,,424,"0,0,0,1,2,0,3,0,0",424.0,,26539,to_board,poldrack-single-stim,s499
42,1233.0,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"71,82",2.0,,1233,"0,0,0,1,2,0,3,0,0",1233.0,,27779,to_hand,poldrack-single-stim,s499
43,425.0,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,1",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",2.0,,425,"0,0,0,1,2,0,3,0,0",425.0,,28206,to_board,poldrack-single-stim,s499
44,2948.0,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,3.0,82,2.0,,2948,"0,0,0,1,2,0,3,0,0",2948.0,,31157,to_hand,poldrack-single-stim,s499
45,418.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",2.0,,418,"0,0,0,1,2,0,3,0,0",418.0,,31577,to_board,poldrack-single-stim,s499
46,1182.0,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,4.0,"71,82",2.0,,1182,"0,0,0,1,2,0,3,0,0",1182.0,,32763,to_hand,poldrack-single-stim,s499
47,966.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,4.0,"89,71,82",2.0,,966,"0,0,0,1,2,0,3,0,0",966.0,,33731,to_board,poldrack-single-stim,s499
48,604.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,5.0,"71,82",2.0,,604,"0,0,0,1,2,0,3,0,0",604.0,,34340,to_hand,poldrack-single-stim,s499
49,382.0,UA_without_intermeidate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",2.0,,382,"0,0,0,1,2,0,3,0,0",382.0,,34725,to_board,poldrack-single-stim,s499
50,653.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,6.0,"71,82",2.0,,653,"0,0,0,1,2,0,3,0,0",653.0,,35382,to_hand,poldrack-single-stim,s499
51,497.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",2.0,,497,"0,0,0,1,2,0,3,0,0",497.0,,35881,to_board,poldrack-single-stim,s499
52,651.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,7.0,"89,71",2.0,,651,"0,0,0,1,2,0,3,0,0",651.0,,36538,to_hand,poldrack-single-stim,s499
53,695.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,7.0,"89,71,82",2.0,,695,"0,0,0,1,2,0,3,0,0",695.0,,37235,to_board,poldrack-single-stim,s499
54,1182.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,8.0,"89,71",2.0,,1182,"0,0,0,1,2,0,3,0,0",1182.0,,38422,to_hand,poldrack-single-stim,s499
55,535.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,8.0,"89,71,82",2.0,,535,"0,0,0,1,2,0,3,0,0",535.0,,38959,to_board,poldrack-single-stim,s499
56,2200.0,,True,,practice,ward_and_allport,,-1,3.0,8.0,none,,17498.0,-1,,1000.0,,41164,feedback,poldrack-single-stim,s499
57,2306.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2306,"0,0,0,1,2,0,3,0,0",2306.0,,43474,to_hand,poldrack-single-stim,s499
58,612.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,612,"0,0,0,1,2,0,3,0,0",612.0,,44088,to_board,poldrack-single-stim,s499
59,703.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,703,"0,0,0,1,2,0,3,0,0",703.0,,44796,to_hand,poldrack-single-stim,s499
60,1123.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,1123,"0,0,0,1,2,0,3,0,0",1123.0,,45922,to_board,poldrack-single-stim,s499
61,487.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,487,"0,0,0,1,2,0,3,0,0",487.0,,46413,to_hand,poldrack-single-stim,s499
62,456.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,456,"0,0,0,1,2,0,3,0,0",456.0,,46872,to_board,poldrack-single-stim,s499
63,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,7714.0,-1,,1000.0,,48878,feedback,poldrack-single-stim,s499
64,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,50386,test_start_block,poldrack-single-stim,s499
65,4421.0,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,1.0,89,0.0,,4421,"1,2,3,0,0,0,0,0,0",4421.0,,55312,to_hand,poldrack-single-stim,s499
